hostname,score,sources,label,level
euba.sk,7,wikidata;wikidata,University of Economics in Bratislava,university
truni.sk,7,wikidata;wikidata,Trnava University in Trnava,university
stuba.sk,4,wikidata,Slovak University of Technology in Bratislava,university
tuke.sk,4,wikidata,Technical University of Košice,university
ujs.sk,4,wikidata,Selye János University,university
ukf.sk,4,wikidata,University of Constantine the Philosopher,university
umb.sk,4,wikidata,Matej Bel University,university
uniag.sk,4,wikidata,Slovak University of Agriculture,university
uniba.sk,4,wikidata,Comenius University,university
unipo.sk,4,wikidata,University of Prešov,university
uniza.sk,4,wikidata,University of Žilina,university
upjs.sk,4,wikidata,Pavol Jozef Šafárik University in Košice,university
ruzomberok.sk,4,wikidata,Municipal Police of Ružomberok,local
ela.europa.eu,3,wikidata,European Labour Authority,local
