subdomain,http_status,mx
500plus.gov.pl,Could not resolve host: 500plus.gov.pl,none
a-uwb.bydgoszcz.uw.gov.pl,SSL certificate problem: unable to get local issuer certificate,none
a2a.doplaty.gov.pl,Could not resolve host: a2a.doplaty.gov.pl,none
abw.gov.pl,302,10 mx-01.abw.gov.pl.
access.udt.gov.pl,Connection timed out after 3002 milliseconds,none
activesync.ncbr.gov.pl,Could not resolve host: activesync.ncbr.gov.pl,none
ade.ap.gov.pl,Could not resolve host: ade.ap.gov.pl,none
adfs.prokuratoria.gov.pl,Connection timed out after 3001 milliseconds,none
administracja.mac.gov.pl,Could not resolve host: administracja.mac.gov.pl,none
adsf.prokuratoria.gov.pl,SSL: no alternative certificate subject name matches target hostname 'adsf.prokuratoria.gov.pl',none
agad.gov.pl,200,0 agad-gov-pl.mail.protection.outlook.com.
agent.phics.gov.pl,200,none
aids.gov.pl,301,10 aids.gov.pl.
air.wroclaw.pios.gov.pl,Could not resolve host: air.wroclaw.pios.gov.pl,none
akademia.biznes.gov.pl,301,none
akademia.mz.gov.pl,Could not resolve host: akademia.mz.gov.pl,none
akademia.nfz.gov.pl,200,none
akredytacje.nauka.gov.pl,401,none
aktualizacja.chelmno.psse.gov.pl,Could not resolve host: aktualizacja.chelmno.psse.gov.pl,none
aktualizacja.nidzica.up.gov.pl,TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name,none
aleksandrowkuj.sr.gov.pl,200,10 mail2.wroclaw.sa.gov.pl.; 10 mail3.wroclaw.sa.gov.pl.; 10 mail4.wroclaw.sa.gov.pl.; 10 mail.wroclaw.sa.gov.pl.
ankiet.stat.gov.pl,SSL certificate problem: certificate has expired,none
ankieta.dysleksja.nencki.gov.pl,Connection timed out after 3001 milliseconds,none
ankieta.giif.mofnet.gov.pl,Could not resolve host: ankieta.giif.mofnet.gov.pl,none
ankiety.parp.gov.pl,Could not resolve host: ankiety.parp.gov.pl,none
anr.gov.pl,Connection timed out after 3001 milliseconds,10 mx2.anr.gov.pl.; 20 mail3.kowr.gov.pl.; 5 mx1.anr.gov.pl.
antyspam.udt.gov.pl,Could not resolve host: antyspam.udt.gov.pl,none
aotm.gov.pl,301,0 aotm-gov-pl.mail.protection.outlook.com.
apdop.gov.pl,Could not resolve host: apdop.gov.pl,none
apepp.mf.gov.pl,200,none
api.biznes.gov.pl,200,none
api.kwrzeszow.straz.gov.pl,Connection timed out after 3002 milliseconds,none
api.kwszczecin.zachodniopom.straz.gov.pl,SSL: no alternative certificate subject name matches target hostname 'api.kwszczecin.zachodniopom.straz.gov.pl',none
aplikacje.gov.pl,302,none
aplikacje.nfz.gov.pl,200,none
app-gw.cis.gov.pl,Connection timed out after 3002 milliseconds,none
app.poznan.sa.gov.pl,Could not resolve host: app.poznan.sa.gov.pl,none
app.straz.gov.pl,Connection timed out after 3002 milliseconds,none
apps.poznan.so.gov.pl,Could not resolve host: apps.poznan.so.gov.pl,none
archiwa.gov.pl,200,0 archiwa-gov-pl.mail.protection.outlook.com.
archiwum.ewaluacja.gov.pl,Connection timed out after 3001 milliseconds,none
archiwum.gdansk.wios.gov.pl,Could not resolve host: archiwum.gdansk.wios.gov.pl,none
archiwum.olkusz.sr.gov.pl,Could not resolve host: archiwum.olkusz.sr.gov.pl,none
arimr.gov.pl,302,none
arm.gov.pl,Could not resolve host: arm.gov.pl,none
arr.gov.pl,Connection timed out after 3002 milliseconds,none
atena3.mf.gov.pl,Could not resolve host: atena3.mf.gov.pl,none
au.knf.gov.pl,Could not resolve host: au.knf.gov.pl,none
audiovis.nac.gov.pl,Could not resolve host: audiovis.nac.gov.pl,none
augustow.sr.gov.pl,200,none
autodiscover.arimr.gov.pl,Could not resolve host: autodiscover.arimr.gov.pl,none
