subdomain,parent_domain,http_status,mx
access.mew.gov.kw,gov.kw,Connection timed out after 3001 milliseconds,none
adfs.kcb.gov.kw,gov.kw,Connection timed out after 3002 milliseconds,none
admin.e.gov.kw,gov.kw,Could not resolve host: admin.e.gov.kw,none
adrms.kcb.gov.kw,gov.kw,Connection timed out after 3002 milliseconds,none
aeoi-prod.mof.gov.kw,gov.kw,Could not resolve host: aeoi-prod.mof.gov.kw,none
aeoi.mof.gov.kw,gov.kw,Connection timed out after 3001 milliseconds,none
africa.kuwaitsummits.gov.kw,gov.kw,SSL certificate problem: certificate has expired,none
ah.pas.gov.kw,gov.kw,Could not resolve host: ah.pas.gov.kw,none
aid.mofa.gov.kw,gov.kw,307,0 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.
alrp.media.gov.kw,gov.kw,Could not resolve host: alrp.media.gov.kw,none
alsbc.media.gov.kw,gov.kw,Could not resolve host: alsbc.media.gov.kw,none
amlak.mof.gov.kw,gov.kw,Connection timed out after 3002 milliseconds,none
amlak.mof.gov.kw.mof.gov.kw,gov.kw,Could not resolve host: amlak.mof.gov.kw.mof.gov.kw,none
api-aid.mofa.gov.kw,gov.kw,Could not resolve host: api-aid.mofa.gov.kw,none
api.beta.aid.mofa.gov.kw,gov.kw,Could not resolve host: api.beta.aid.mofa.gov.kw,none
api.dev.aid.mofa.gov.kw,gov.kw,SSL certificate problem: self-signed certificate,none
apps.kuwaitsummits.gov.kw,gov.kw,SSL certificate problem: certificate has expired,none
arch.mosal.gov.kw,gov.kw,Could not resolve host: arch.mosal.gov.kw,none
asc.gov.kw,gov.kw,Connection timed out after 3001 milliseconds,10 asc-gov-kw.mail.protection.outlook.com.
autism.gov.kw,gov.kw,Operation timed out after 3001 milliseconds with 0 bytes received,0 mail.autism.gov.kw.
autodicover.cait.gov.kw,gov.kw,Could not resolve host: autodicover.cait.gov.kw,none
autodiscover.amirifleet.gov.kw,gov.kw,Failed to connect to autodiscover.amirifleet.gov.kw port 443 after 248 ms: Could not connect to server,none
autodiscover.autism.gov.kw,gov.kw,400,none
autodiscover.awqaf.gov.kw,gov.kw,302,none
autodiscover.cait.gov.kw,gov.kw,Failed to connect to autodiscover.cait.gov.kw port 443 after 547 ms: Could not connect to server,none
autodiscover.carirs.gov.kw,gov.kw,Failed to connect to autodiscover.carirs.gov.kw port 443 after 219 ms: Could not connect to server,none
autodiscover.cbk.gov.kw,gov.kw,302,none
autodiscover.cma.gov.kw,gov.kw,Connection timed out after 3002 milliseconds,none
autodiscover.cmgs.gov.kw,gov.kw,Failed to connect to autodiscover.cmgs.gov.kw port 443 after 1641 ms: Could not connect to server,none
autodiscover.cmgsfa.gov.kw,gov.kw,Failed to connect to autodiscover.cmgsfa.gov.kw port 443 after 528 ms: Could not connect to server,none
autodiscover.cpa.gov.kw,gov.kw,Failed to connect to autodiscover.cpa.gov.kw port 443 after 523 ms: Could not connect to server,none
autodiscover.csb.gov.kw,gov.kw,Failed to connect to autodiscover.csb.gov.kw port 443 after 524 ms: Could not connect to server,none
autodiscover.csc.gov.kw,gov.kw,Connection timed out after 3002 milliseconds,none
autodiscover.customs.gov.kw,gov.kw,200,none
autodiscover.da-admin.gov.kw,gov.kw,Connection timed out after 3001 milliseconds,none
autodiscover.ecom.gov.kw,gov.kw,Failed to connect to autodiscover.ecom.gov.kw port 443 after 2032 ms: Could not connect to server,none
autodiscover.ems.gov.kw,gov.kw,Failed to connect to autodiscover.ems.gov.kw port 443 after 283 ms: Could not connect to server,none
