subdomain,http_status,mx
bcbp.gov.pw,200,none
boc.gov.pw,Could not resolve host: boc.gov.pw,none
crimestoppers.gov.pw,200,none
gov.pw,,none
nsc.gov.pw,200,none
palau.gov.pw,200,none
palaucourts.gov.pw,200,none
palaulaw.gov.pw,301,none
president.gov.pw,SSL: no alternative certificate subject name matches target hostname 'president.gov.pw',1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
suppliers.gov.pw,curl: (28) Connection timed out after 5002 milliseconds,0 secure328.inmotionhosting.com.
www.palaucourts.gov.pw,Could not resolve host: www.palaucourts.gov.pw,none
www.palaulaw.gov.pw,200,none
