subdomain,http_status
132b114842d5f7d97bcc9a5af45dab47.awaas.gov.in,"Could not resolve host: 132b114842d5f7d97bcc9a5af45dab47.awaas.gov.in"
aadhaar.hp.gov.in,"Resolving timed out after 3000 milliseconds"
aadhaarmobileupdate.gov.in,"Could not resolve host: aadhaarmobileupdate.gov.in"
aarogyasri.gov.in,"Connection timed out after 3001 milliseconds"
acb.mizoram.gov.in,"403"
accountingonline.gov.in,"Could not resolve host: accountingonline.gov.in"
accountsgoa.gov.in,"Connection timed out after 3002 milliseconds"
accr.nbe.gov.in,"Could not resolve host: accr.nbe.gov.in"
aces.gov.in,"Could not resolve host: aces.gov.in"
achievements.kerala.gov.in,"Connection timed out after 3001 milliseconds"
ada.gov.in,"500"
adibasikalyan.gov.in,"TLS connect error: error:0A000152:SSL routines::unsafe legacy renegotiation disabled"
admin.esms.kerala.gov.in,"Resolving timed out after 3000 milliseconds"
admin.nsd.gov.in,"401"
admission.dvet.gov.in,"200"
admissions.dtemaharashtra.gov.in,"Could not resolve host: admissions.dtemaharashtra.gov.in"
aera.eoffice.gov.in,"Could not resolve host: aera.eoffice.gov.in"
aftjaipur.gov.in,"200"
agri.goa.gov.in,"405"
agriculture.mizoram.gov.in,"403"
agroweb.icar.gov.in,"Could not resolve host: agroweb.icar.gov.in"
ahd.tn.gov.in,"Connection timed out after 3002 milliseconds"
ahvety.mizoram.gov.in,"403"
aiims.eoffice.gov.in,"Could not resolve host: aiims.eoffice.gov.in"
aims.indianrailways.gov.in,"Failed to connect to aims.indianrailways.gov.in port 443 after 396 ms: Could not connect to server"
airmenselection.gov.in,"Could not resolve host: airmenselection.gov.in"
airports-ecom.gov.in,"Connection timed out after 3001 milliseconds"
aisprofiles.kerala.gov.in,"Connection timed out after 3000 milliseconds"
aizawl.nielit.gov.in,"Could not resolve host: aizawl.nielit.gov.in"
aizawlddma.mizoram.gov.in,"403"
aizawldrda.mizoram.gov.in,"403"
alumni.cipet.gov.in,"200"
amaravati.gov.in,"Could not resolve host: amaravati.gov.in"
amc.mizoram.gov.in,"403"
anagrasarkalyan.gov.in,"200"
ansi.gov.in,"403"
antarang.icegate.gov.in,"200"
anyror.gujarat.gov.in,"Resolving timed out after 3000 milliseconds"
ap.gov.in,"Connection timed out after 3002 milliseconds"
apasp.meeseva.gov.in,"Connection timed out after 3001 milliseconds"
apbcl.ap.gov.in,"Connection timed out after 3002 milliseconds"
apct.gov.in,"Resolving timed out after 3001 milliseconds"
apctcasmbx1.apcommercialtaxes.gov.in,"Could not resolve host: apctcasmbx1.apcommercialtaxes.gov.in"
apctcasmbx1.apct.gov.in,"Could not resolve host: apctcasmbx1.apct.gov.in"
apctcasmbx2.apcommercialtaxes.gov.in,"Could not resolve host: apctcasmbx2.apcommercialtaxes.gov.in"
apdept.meeseva.gov.in,"Connection timed out after 3002 milliseconds"
apfinance.gov.in,"200"
apgepglq.apgenco.gov.in,"Could not resolve host: apgepglq.apgenco.gov.in"
aphrdi.ap.gov.in,"Connection timed out after 3001 milliseconds"
api.sewadwaar.rajasthan.gov.in,"Connection timed out after 3000 milliseconds"
