subdomain,http_status
adh-hangnaameedhoo.courts.gov.mv,"403"
chq.chq.gov.mv,"Could not resolve host: chq.chq.gov.mv"
cloudapps.pension.gov.mv,"Could not resolve host: cloudapps.pension.gov.mv"
b-thulhaadhoo.courts.gov.mv,"Could not resolve host: b-thulhaadhoo.courts.gov.mv"
bandeyri.finance.gov.mv,"Could not resolve host: bandeyri.finance.gov.mv"
binaa.pension.gov.mv,"Could not resolve host: binaa.pension.gov.mv"
cib.gov.mv,"Could not resolve host: cib.gov.mv"
cdss.mndf.gov.mv,"Could not resolve host: cdss.mndf.gov.mv"
cloudnet.pension.gov.mv,"Could not resolve host: cloudnet.pension.gov.mv"
cloud.nctc.gov.mv,"Could not resolve host: cloud.nctc.gov.mv"
cmda.gov.mv,"Could not resolve host: cmda.gov.mv"
beta.trade.gov.mv,"Could not resolve host: beta.trade.gov.mv"
b-maalhos.courts.gov.mv,"403"
common.pension.gov.mv,"Could not resolve host: common.pension.gov.mv"
cdsscloud.mndf.gov.mv,"Could not resolve host: cdsscloud.mndf.gov.mv"
connect.mira.gov.mv,"Could not resolve host: connect.mira.gov.mv"
aa-rasdhoo.courts.gov.mv,"403"
aa-himandhoo.courts.gov.mv,"403"
adh-dhigurah.courts.gov.mv,"403"
aa-ukulhas.courts.gov.mv,"403"
adh-omadhoo.courts.gov.mv,"403"
adh-dhidhdhoo.courts.gov.mv,"403"
adh-dhangethi.courts.gov.mv,"403"
autodiscover.baa.gov.mv,"521"
b-dharavandhoo.courts.gov.mv,"403"
b-fulhadhoo.courts.gov.mv,"403"
autodiscover.mira.gov.mv,"Failed to connect to autodiscover.mira.gov.mv port 443 after 258 ms: Could not connect to server"
b-dhonfanu.courts.gov.mv,"403"
b-goidhoo.courts.gov.mv,"403"
autodiscover.po.gov.mv,"Failed to connect to autodiscover.po.gov.mv port 443 after 271 ms: Could not connect to server"
b-eydhafushi.courts.gov.mv,"403"
b-hithaadhoo.courts.gov.mv,"403"
autodiscover.nlm.gov.mv,"Failed to connect to autodiscover.nlm.gov.mv port 443 after 280 ms: Could not connect to server"
autodiscover.nchq.gov.mv,"Failed to connect to autodiscover.nchq.gov.mv port 443 after 287 ms: Could not connect to server"
autodiscover.foreign.gov.mv,"Failed to connect to autodiscover.foreign.gov.mv port 443 after 292 ms: Could not connect to server"
b-kamadhoo.courts.gov.mv,"403"
b-kendhoo.courts.gov.mv,"403"
b-kihaadhoo.courts.gov.mv,"403"
adh-mahibadhoo.courts.gov.mv,"403"
adh-kunburudhoo.courts.gov.mv,"403"
cpanel.audit.gov.mv,"Could not resolve host: cpanel.audit.gov.mv"
accn.nlm.gov.mv,"Could not resolve host: accn.nlm.gov.mv"
adh-fenfushi.courts.gov.mv,"403"
autodiscover.chq.gov.mv,"Could not resolve host: autodiscover.chq.gov.mv"
aa-maalhos.courts.gov.mv,"403"
adh-mandhoo.courts.gov.mv,"403"
aa-feridhoo.courts.gov.mv,"403"
asset.nlm.gov.mv,"Could not resolve host: asset.nlm.gov.mv"
aa-mathiveri.courts.gov.mv,"403"
aa-bodufolhudhoo.courts.gov.mv,"403"
aa-thoddoo.courts.gov.mv,"403"
b-fehendhoo.courts.gov.mv,"403"
adh-maamigili.courts.gov.mv,"403"
dh-kudahuvadhoo.courts.gov.mv,"403"
dh-maaenboodhoo.courts.gov.mv,"403"
dh-meedhoo.courts.gov.mv,"403"
cts.customs.gov.mv,"403"
cpanel.planning.gov.mv,"Could not resolve host: cpanel.planning.gov.mv"
b-kudarikilu.courts.gov.mv,"403"
autodiscover.acc.gov.mv,"Failed to connect to autodiscover.acc.gov.mv port 443 after 466 ms: Could not connect to server"
autodiscover.gender.gov.mv,"Failed to connect to autodiscover.gender.gov.mv port 443 after 460 ms: Could not connect to server"
