subdomain,http_status
anniversaireccistanger.gov.ma,"Could not resolve host: anniversaireccistanger.gov.ma"
agadir-indh.gov.ma,"Could not resolve host: agadir-indh.gov.ma"
ambamaroc-india.gov.ma,"Could not resolve host: ambamaroc-india.gov.ma"
admin1.marrakech.gov.ma,"Could not resolve host: admin1.marrakech.gov.ma"
ada.gov.ma,"403"
autodiscover.mmsp.gov.ma,"Failed to connect to autodiscover.mmsp.gov.ma port 443 after 31 ms: Could not connect to server"
autodiscover.environnement.gov.ma,"Failed to connect to autodiscover.environnement.gov.ma port 443 after 51 ms: Could not connect to server"
anrur.gov.ma,"403"
amdie.gov.ma,"403"
api.labo.environnement.gov.ma,"Could not resolve host: api.labo.environnement.gov.ma"
autodiscover.aut.gov.ma,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.aut.gov.ma'"
archive.smit.gov.ma,"Could not resolve host: archive.smit.gov.ma"
agriculture.gov.ma,"Could not resolve host: agriculture.gov.ma"
autodiscover.ithmar.gov.ma,"Failed to connect to autodiscover.ithmar.gov.ma port 443 after 101 ms: Could not connect to server"
autodiscover.carcs.gov.ma,"Could not resolve host: autodiscover.carcs.gov.ma"
aut.gov.ma,"200"
cg.gov.ma,"403"
ancfcc.gov.ma,"403"
barometre.cg.gov.ma,"200"
b.ordre.alomrane.gov.ma,"Could not resolve host: b.ordre.alomrane.gov.ma"
autodiscover.marrakech.gov.ma,"Could not resolve host: autodiscover.marrakech.gov.ma"
academie.maec.gov.ma,"Could not resolve host: academie.maec.gov.ma"
ads.gov.ma,"Could not resolve host: ads.gov.ma"
ambassade.maec.gov.ma,"Could not resolve host: ambassade.maec.gov.ma"
autodiscover.equipement.gov.ma,"Could not resolve host: autodiscover.equipement.gov.ma"
candidature.marocpme.gov.ma,"Could not resolve host: candidature.marocpme.gov.ma"
autodiscover.khenifra-indh.gov.ma,"Could not resolve host: autodiscover.khenifra-indh.gov.ma"
autodiscover.midelt-indh.gov.ma,"Could not resolve host: autodiscover.midelt-indh.gov.ma"
autodiscover.hcar.gov.ma,"Could not resolve host: autodiscover.hcar.gov.ma"
compact2.cg.gov.ma,"Could not resolve host: compact2.cg.gov.ma"
berkanecp.gov.ma,"Could not resolve host: berkanecp.gov.ma"
cb2.environnement.gov.ma,"Could not resolve host: cb2.environnement.gov.ma"
autodiscover.cargon.gov.ma,"Could not resolve host: autodiscover.cargon.gov.ma"
courrier.anda.gov.ma,"Could not resolve host: courrier.anda.gov.ma"
cpanel.amdie.gov.ma,"Could not resolve host: cpanel.amdie.gov.ma"
covid19.social.gov.ma,"Could not resolve host: covid19.social.gov.ma"
cpanel.anda.gov.ma,"Could not resolve host: cpanel.anda.gov.ma"
autodiscover.mem.gov.ma,"Could not resolve host: autodiscover.mem.gov.ma"
barometre-api.cg.gov.ma,"200"
cpanel.ada.gov.ma,"Could not resolve host: cpanel.ada.gov.ma"
cpanel.aut.gov.ma,"SSL: no alternative certificate subject name matches target hostname 'cpanel.aut.gov.ma'"
courrier.ada.gov.ma,"403"
cmr.gov.ma,"Could not resolve host: cmr.gov.ma"
cnpac.gov.ma,"Could not resolve host: cnpac.gov.ma"
cpanel.anrur.gov.ma,"Could not resolve host: cpanel.anrur.gov.ma"
cpanel.carcs.gov.ma,"Could not resolve host: cpanel.carcs.gov.ma"
cargon.gov.ma,"SSL certificate problem: certificate has expired"
autodiscover.onssa.gov.ma,"Could not resolve host: autodiscover.onssa.gov.ma"
cpanel.conf.environnement.gov.ma,"Could not resolve host: cpanel.conf.environnement.gov.ma"
carte.artisanat.gov.ma,"Could not resolve host: carte.artisanat.gov.ma"
auf.gov.ma,"500"
cpanel.gizc.environnement.gov.ma,"Could not resolve host: cpanel.gizc.environnement.gov.ma"
cpanel.ithmar.gov.ma,"Could not resolve host: cpanel.ithmar.gov.ma"
cpanel.didh.gov.ma,"Could not resolve host: cpanel.didh.gov.ma"
ciesr.cnpac.gov.ma,"Could not resolve host: ciesr.cnpac.gov.ma"
cpanel.cdc.gov.ma,"Could not resolve host: cpanel.cdc.gov.ma"
cpanel.moodle.social.gov.ma,"Could not resolve host: cpanel.moodle.social.gov.ma"
cpanel.artisanat.gov.ma,"Could not resolve host: cpanel.artisanat.gov.ma"
courrier.gov.ma,"Could not resolve host: courrier.gov.ma"
autodiscover.dracs.gov.ma,"Could not resolve host: autodiscover.dracs.gov.ma"
autodiscover.mtpnet.gov.ma,"302"
cpanel.labo.environnement.gov.ma,"Could not resolve host: cpanel.labo.environnement.gov.ma"
cpanel.pndm.environnement.gov.ma,"Could not resolve host: cpanel.pndm.environnement.gov.ma"
cpanel.preprod.environnement.gov.ma,"Could not resolve host: cpanel.preprod.environnement.gov.ma"
cpanel.nouveau.ada.gov.ma,"Could not resolve host: cpanel.nouveau.ada.gov.ma"
cpcalendars.amdie.gov.ma,"Could not resolve host: cpcalendars.amdie.gov.ma"
cpcalendars.ada.gov.ma,"Could not resolve host: cpcalendars.ada.gov.ma"
cpcalendars.candidature.marocpme.gov.ma,"Could not resolve host: cpcalendars.candidature.marocpme.gov.ma"
cpcalendars.anda.gov.ma,"Could not resolve host: cpcalendars.anda.gov.ma"
cpanel.candidature.marocpme.gov.ma,"Could not resolve host: cpanel.candidature.marocpme.gov.ma"
cpanel.cargon.gov.ma,"SSL certificate problem: certificate has expired"
cpcalendars.aut.gov.ma,"SSL: no alternative certificate subject name matches target hostname 'cpcalendars.aut.gov.ma'"
cpcalendars.conf.environnement.gov.ma,"Could not resolve host: cpcalendars.conf.environnement.gov.ma"
autodiscover.consulsenecasa.gov.ma,"400"
cpcalendars.carcs.gov.ma,"Could not resolve host: cpcalendars.carcs.gov.ma"
autodiscover.indhsidikacem.gov.ma,"Could not resolve host: autodiscover.indhsidikacem.gov.ma"
cpcalendars.didh.gov.ma,"Could not resolve host: cpcalendars.didh.gov.ma"
cartesgeoscientifiques.mem.gov.ma,"200"
autodiscover.sehati.gov.ma,"400"
cpcalendars.gizc.environnement.gov.ma,"Could not resolve host: cpcalendars.gizc.environnement.gov.ma"
cpcalendars.cdc.gov.ma,"Could not resolve host: cpcalendars.cdc.gov.ma"
consulsenecasa.gov.ma,"301"
cpanel.hcar.gov.ma,"SSL: no alternative certificate subject name matches target hostname 'cpanel.hcar.gov.ma'"
cpcalendars.cargon.gov.ma,"SSL certificate problem: certificate has expired"
cpcalendars.moodle.social.gov.ma,"Could not resolve host: cpcalendars.moodle.social.gov.ma"
cpcalendars.pdca-onca.gov.ma,"Could not resolve host: cpcalendars.pdca-onca.gov.ma"
cpanel.khenifra-indh.gov.ma,"Could not resolve host: cpanel.khenifra-indh.gov.ma"
cpcalendars.pndm.environnement.gov.ma,"Could not resolve host: cpcalendars.pndm.environnement.gov.ma"
artisanat.gov.ma,"301"
cpcalendars.preprod.environnement.gov.ma,"Could not resolve host: cpcalendars.preprod.environnement.gov.ma"
cpcalendars.agadir-indh.gov.ma,"Could not resolve host: cpcalendars.agadir-indh.gov.ma"
cpcontacts.ada.gov.ma,"Could not resolve host: cpcontacts.ada.gov.ma"
cpanel.consulsenecasa.gov.ma,"200"
cpcontacts.amdie.gov.ma,"Could not resolve host: cpcontacts.amdie.gov.ma"
cpcalendars.onca.gov.ma,"Could not resolve host: cpcalendars.onca.gov.ma"
cpcontacts.anda.gov.ma,"Could not resolve host: cpcontacts.anda.gov.ma"
annonceslegales.gov.ma,"SSL certificate problem: unable to get local issuer certificate"
cpcontacts.aut.gov.ma,"Could not resolve host: cpcontacts.aut.gov.ma"
cpcontacts.carcs.gov.ma,"Could not resolve host: cpcontacts.carcs.gov.ma"
cpanel.sehati.gov.ma,"200"
cpcontacts.conf.environnement.gov.ma,"Could not resolve host: cpcontacts.conf.environnement.gov.ma"
cpcalendars.hcar.gov.ma,"SSL: no alternative certificate subject name matches target hostname 'cpcalendars.hcar.gov.ma'"
cpcontacts.cdc.gov.ma,"Could not resolve host: cpcontacts.cdc.gov.ma"
cpcontacts.gizc.environnement.gov.ma,"Could not resolve host: cpcontacts.gizc.environnement.gov.ma"
cpcontacts.cargon.gov.ma,"SSL certificate problem: certificate has expired"
cpcontacts.didh.gov.ma,"Could not resolve host: cpcontacts.didh.gov.ma"
cpcalendars.consulsenecasa.gov.ma,"401"
cpcalendars.sehati.gov.ma,"401"
cpcontacts.candidature.marocpme.gov.ma,"Could not resolve host: cpcontacts.candidature.marocpme.gov.ma"
admin2.marrakech.gov.ma,"Could not resolve host: admin2.marrakech.gov.ma"
cpcontacts.consulsenecasa.gov.ma,"401"
cpcontacts.moodle.social.gov.ma,"Could not resolve host: cpcontacts.moodle.social.gov.ma"
cpcontacts.hcar.gov.ma,"SSL: no alternative certificate subject name matches target hostname 'cpcontacts.hcar.gov.ma'"
cpcontacts.pndm.environnement.gov.ma,"Could not resolve host: cpcontacts.pndm.environnement.gov.ma"
cpcontacts.preprod.environnement.gov.ma,"Could not resolve host: cpcontacts.preprod.environnement.gov.ma"
archivom.midelt-indh.gov.ma,"Could not resolve host: archivom.midelt-indh.gov.ma"
chikayafm.men.gov.ma,"Could not resolve host: chikayafm.men.gov.ma"
ccistanger.gov.ma,"Could not resolve host: ccistanger.gov.ma"
communetantan.gov.ma,"Could not resolve host: communetantan.gov.ma"
cpcontacts.sehati.gov.ma,"401"
cpanel.ambamaroc-gabon.gov.ma,"Could not resolve host: cpanel.ambamaroc-gabon.gov.ma"
cpanel.agadir-indh.gov.ma,"Could not resolve host: cpanel.agadir-indh.gov.ma"
cdc.gov.ma,"200"
cpanel.communetantan.gov.ma,"Could not resolve host: cpanel.communetantan.gov.ma"
cpanel.indhelhajeb.gov.ma,"Could not resolve host: cpanel.indhelhajeb.gov.ma"
cpanel.guercif-indh.gov.ma,"Could not resolve host: cpanel.guercif-indh.gov.ma"
cpanel.ambamaroc-india.gov.ma,"Could not resolve host: cpanel.ambamaroc-india.gov.ma"
cpanel.berkanecp.gov.ma,"Could not resolve host: cpanel.berkanecp.gov.ma"
cpanel.midelt-indh.gov.ma,"Could not resolve host: cpanel.midelt-indh.gov.ma"
cpanel.marrakech.gov.ma,"Could not resolve host: cpanel.marrakech.gov.ma"
cpanel.dracs.gov.ma,"Could not resolve host: cpanel.dracs.gov.ma"
depot.maec.gov.ma,"200"
cpcalendars.berkanecp.gov.ma,"Could not resolve host: cpcalendars.berkanecp.gov.ma"
dracs.gov.ma,"Could not resolve host: dracs.gov.ma"
cpanel.indhsidikacem.gov.ma,"Could not resolve host: cpanel.indhsidikacem.gov.ma"
cpanel.si-onca.gov.ma,"Could not resolve host: cpanel.si-onca.gov.ma"
dev.environnement.gov.ma,"SSL: no alternative certificate subject name matches target hostname 'dev.environnement.gov.ma'"
dfp.gov.ma,"SSL certificate problem: self-signed certificate"
dgapr.gov.ma,"Could not resolve host: dgapr.gov.ma"
exchange1.mmsp.gov.ma,"Could not resolve host: exchange1.mmsp.gov.ma"
cpcalendars.communetantan.gov.ma,"Could not resolve host: cpcalendars.communetantan.gov.ma"
extranet.aut.gov.ma,"Could not resolve host: extranet.aut.gov.ma"
cpanel.tantan-indh.gov.ma,"Could not resolve host: cpanel.tantan-indh.gov.ma"
dgssi.gov.ma,"200"
exchange2.mmsp.gov.ma,"Could not resolve host: exchange2.mmsp.gov.ma"
didh.gov.ma,"SSL certificate problem: unable to get local issuer certificate"
dialin.mem.gov.ma,"SSL certificate problem: certificate has expired"
environnement.gov.ma,"301"
gecenv.environnement.gov.ma,"Could not resolve host: gecenv.environnement.gov.ma"
extra.marrakech.gov.ma,"Could not resolve host: extra.marrakech.gov.ma"
e-takwine.men.gov.ma,"Failed to connect to e-takwine.men.gov.ma port 443 after 103 ms: Could not connect to server"
gisr.gov.ma,"Could not resolve host: gisr.gov.ma"
cpcalendars.dracs.gov.ma,"Could not resolve host: cpcalendars.dracs.gov.ma"
cpcalendars.khenifra-indh.gov.ma,"Could not resolve host: cpcalendars.khenifra-indh.gov.ma"
