subdomain,http_status
academy.fireservice.gov.bb,SSL certificate problem: certificate has expired
access.barbados.gov.bb,Could not resolve host: access.barbados.gov.bb
access.customs.gov.bb,Connection timed out after 3000 milliseconds
access.ta.gov.bb,Could not resolve host: access.ta.gov.bb
accreditation.gisbarbados.gov.bb,200
activesync.private.ta.gov.bb,Could not resolve host: activesync.private.ta.gov.bb
adminportalpreview.bra.gov.bb,Connection timed out after 3000 milliseconds
aeoiportal.bra.gov.bb,200
agriculture.gov.bb,200
alerts.cloud.gov.bb,200
alerts.gisbarbados.gov.bb,200
alertsios.gisbarbados.gov.bb,SSL: no alternative certificate subject name matches target hostname 'alertsios.gisbarbados.gov.bb'
api.ezpaylite.cloud.gov.bb,Could not resolve host: api.ezpaylite.cloud.gov.bb
api.shape.gov.bb,200
archive.nccbarbados.gov.bb,Could not resolve host: archive.nccbarbados.gov.bb
asycuda.customs.gov.bb,200
autodiscover.accreditation.gisbarbados.gov.bb,Could not resolve host: autodiscover.accreditation.gisbarbados.gov.bb
autodiscover.barbados.gov.bb,302
autodiscover.barstats.gov.bb,Could not resolve host: autodiscover.barstats.gov.bb
autodiscover.basis.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.basis.gov.bb'
autodiscover.bigmail.gov.bb,Could not resolve host: autodiscover.bigmail.gov.bb
autodiscover.bwa.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.bwa.gov.bb'
autodiscover.cabinetoffice.gov.bb,Could not resolve host: autodiscover.cabinetoffice.gov.bb
autodiscover.commerce.gov.bb,Could not resolve host: autodiscover.commerce.gov.bb
autodiscover.energy.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.energy.gov.bb'
autodiscover.foreign.gov.bb,Failed to connect to autodiscover.foreign.gov.bb port 443 after 1585 ms: Could not connect to server
autodiscover.internationalbusiness.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.internationalbusiness.gov.bb'
autodiscover.mcs.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.mcs.gov.bb'
autodiscover.mha.gov.bb,Could not resolve host: autodiscover.mha.gov.bb
autodiscover.ncst.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.ncst.gov.bb'
autodiscover.oag.gov.bb,Could not resolve host: autodiscover.oag.gov.bb
autodiscover.pad.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.pad.gov.bb'
autodiscover.pmo.gov.bb,Could not resolve host: autodiscover.pmo.gov.bb
autodiscover.private.ta.gov.bb,Could not resolve host: autodiscover.private.ta.gov.bb
autodiscover.qeh.gov.bb,Failed to connect to autodiscover.qeh.gov.bb port 443 after 1819 ms: Could not connect to server
autodiscover.reform.gov.bb,Could not resolve host: autodiscover.reform.gov.bb
autodiscover.ta.gov.bb,Could not resolve host: autodiscover.ta.gov.bb
autodiscover.tourism.gov.bb,Could not resolve host: autodiscover.tourism.gov.bb
av.barbados.gov.bb,Connection timed out after 3000 milliseconds
azure.bwa.gov.bb,SSL certificate problem: certificate has expired
bac.gov.bb,200
bao.gov.bb,200
barbados.gov.bb,403
barbadosfiu.gov.bb,SSL: no alternative certificate subject name matches target hostname 'barbadosfiu.gov.bb'
barbadoslawcourts.gov.bb,Could not resolve host: barbadoslawcourts.gov.bb
barbadosnetwork.foreign.gov.bb,Connection timed out after 3000 milliseconds
barstats.gov.bb,SSL certificate problem: certificate has expired
basis.gov.bb,Could not resolve host: basis.gov.bb
bbtld.telecoms.gov.bb,200
bdsfinance.gov.bb,Could not resolve host: bdsfinance.gov.bb
be.shape.gov.bb,200
ben.gov.bb,Could not resolve host: ben.gov.bb
benapp.gov.bb,Connection timed out after 3001 milliseconds
bginis.gov.bb,Could not resolve host: bginis.gov.bb
bimsafe.gov.bb,Connection timed out after 3001 milliseconds
bimshield.gov.bb,Connection timed out after 3000 milliseconds
biodiversity.gov.bb,200
bla.gov.bb,302
blrsearch.gov.bb,Connection timed out after 3000 milliseconds
bps.gov.bb,200
bra.gov.bb,Could not resolve host: bra.gov.bb
bvtb.gov.bb,200
bwa.gov.bb,SSL: no alternative certificate subject name matches target hostname 'bwa.gov.bb'
byac.gov.bb,200
cabinetoffice.gov.bb,Could not resolve host: cabinetoffice.gov.bb
caipo.gov.bb,200
cdn.gisbarbados.gov.bb,403
cdn.nccbarbados.gov.bb,Could not resolve host: cdn.nccbarbados.gov.bb
cellmail.qeh.gov.bb,Could not resolve host: cellmail.qeh.gov.bb
childcareboard.gov.bb,200
click.fsc.gov.bb,Could not resolve host: click.fsc.gov.bb
cloud.gov.bb,Could not resolve host: cloud.gov.bb
comdev.gov.bb,200
commerce.gov.bb,SSL: no alternative certificate subject name matches target hostname 'commerce.gov.bb'
controlpanel.cloud.gov.bb,SSL: no alternative certificate subject name matches target hostname 'controlpanel.cloud.gov.bb'
cpanel.accreditation.gisbarbados.gov.bb,Could not resolve host: cpanel.accreditation.gisbarbados.gov.bb
cpanel.barbadosfiu.gov.bb,SSL: no alternative certificate subject name matches target hostname 'cpanel.barbadosfiu.gov.bb'
cpanel.barstats.gov.bb,Could not resolve host: cpanel.barstats.gov.bb
cpanel.basis.gov.bb,SSL: no alternative certificate subject name matches target hostname 'cpanel.basis.gov.bb'
cpanel.cabinetoffice.gov.bb,Could not resolve host: cpanel.cabinetoffice.gov.bb
cpanel.caipo.gov.bb,Could not resolve host: cpanel.caipo.gov.bb
cpanel.commerce.gov.bb,Could not resolve host: cpanel.commerce.gov.bb
