subdomain,http_status
acahay.gov.py,"Could not resolve host: acahay.gov.py"
capitanmeza.gov.py,"403"
azotey.gov.py,"Could not resolve host: azotey.gov.py"
autodiscover.mingapora.gov.py,"Could not resolve host: autodiscover.mingapora.gov.py"
autodiscover.munifranco.gov.py,"Could not resolve host: autodiscover.munifranco.gov.py"
autodiscover.munitrp.gov.py,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.munitrp.gov.py'"
bogado.gov.py,"403"
autodiscover.municipalidadsancarlosdelapa.gov.py,"Could not resolve host: autodiscover.municipalidadsancarlosdelapa.gov.py"
autodiscover.municipalidadsanvicentepancholo.gov.py,"Could not resolve host: autodiscover.municipalidadsanvicentepancholo.gov.py"
autodiscover.municipalidaddecarapegua.gov.py,"Could not resolve host: autodiscover.municipalidaddecarapegua.gov.py"
citrix.itaipu.gov.py,"Could not resolve host: citrix.itaipu.gov.py"
autodiscover.mifuturo.gov.py,"Could not resolve host: autodiscover.mifuturo.gov.py"
a.ypane.gov.py,"Could not resolve host: a.ypane.gov.py"
autodiscover.cjconcepcion.gov.py,"Could not resolve host: autodiscover.cjconcepcion.gov.py"
autodiscover.acahay.gov.py,"Could not resolve host: autodiscover.acahay.gov.py"
bellezaparaguay.guarambare.gov.py,"Could not resolve host: bellezaparaguay.guarambare.gov.py"
cerrito.gov.py,"200"
autodiscover.lapastora.gov.py,"Could not resolve host: autodiscover.lapastora.gov.py"
autodiscover.santarosa.gov.py,"Could not resolve host: autodiscover.santarosa.gov.py"
autodiscover.municipalidaddepiribebuy.gov.py,"Could not resolve host: autodiscover.municipalidaddepiribebuy.gov.py"
autodiscover.nuevalondres.gov.py,"Could not resolve host: autodiscover.nuevalondres.gov.py"
autodiscover.consejodelamagistratura.gov.py,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.consejodelamagistratura.gov.py'"
antiguo.consejodelamagistratura.gov.py,"SSL: no alternative certificate subject name matches target hostname 'antiguo.consejodelamagistratura.gov.py'"
carvanal.guarambare.gov.py,"Could not resolve host: carvanal.guarambare.gov.py"
citrix.aduana.gov.py,"Could not resolve host: citrix.aduana.gov.py"
autodiscover.itacurubidelrosario.gov.py,"400"
autodiscover.union.gov.py,"Could not resolve host: autodiscover.union.gov.py"
