hostname,score,sources,label,level
kftrade.com.kp,7,wikidata;wikidata,Ministry of Foreign Trade of North Korea,central
korart.sca.kp,7,wikidata;wikidata,Ministry of Culture,central
kp.china-embassy.org,6,wikidata;wikidata,"Consulate-General of the People's Republic of China, Chongjin | Embassy of the People's Republic of China, Pyongyang",central
korea-dpr.com,5,un_desa,UN/DESA national portal,
fia.law.kp,4,wikidata,Financial Intelligence Agency,
gnu.rep.kp,4,wikidata,Korean Central Broadcasting Committee,
gpsh.edu.kp,4,wikidata,Grand People’s Study House,
minzu.rep.kp,4,wikidata,Cabinet of North Korea,central
chondjin.mid.ru,3,wikidata,Consulate of Russia in North Korea,
mfa.bg,3,wikidata,embassy of Bulgaria in Pyongyang,central
misiones.cubaminrex.cu,3,wikidata,embassy of Cuba in Pyongyang,central
mzv.cz,3,wikidata,embassy of Czech republic in Pyongyang,central
pjoengjang.diplo.de,3,wikidata,"Embassy of Germany, Pyongyang",central
rusembdprk.ru,3,wikidata,Embassy of Russia in North Korea,central
swedenabroad.se,3,wikidata,embassy of Sweden in Pyongyang,central
