subdomain,http_status
antimon.gov.sk,"Could not resolve host: antimon.gov.sk"
archiv.vlada.gov.sk,"Could not resolve host: archiv.vlada.gov.sk"
arvd.gov.sk,"Could not resolve host: arvd.gov.sk"
adfs.health.gov.sk,"Could not resolve host: adfs.health.gov.sk"
apsk01.eessi-acc.gov.sk,"Could not resolve host: apsk01.eessi-acc.gov.sk"
admin.telecom.gov.sk,"TLS connect error: error:0A0000C6:SSL routines::packet length too long"
adfs.telecom.gov.sk,"Could not resolve host: adfs.telecom.gov.sk"
autodiscover.economy.gov.sk,"Could not resolve host: autodiscover.economy.gov.sk"
autodiscover.culture.gov.sk,"Could not resolve host: autodiscover.culture.gov.sk"
aspr-report-test.vicepremier.gov.sk,"SSL certificate problem: certificate has expired"
data.gov.sk,"Could not resolve host: data.gov.sk"
aspr.vicepremier.gov.sk,"SSL certificate problem: certificate has expired"
crp.gov.sk,"Could not resolve host: crp.gov.sk"
dunajskastrategia.gov.sk,"Could not resolve host: dunajskastrategia.gov.sk"
cpv.vlada.gov.sk,"Could not resolve host: cpv.vlada.gov.sk"
connection.prezident.gov.sk,"Could not resolve host: connection.prezident.gov.sk"
eeagrants.gov.sk,"Could not resolve host: eeagrants.gov.sk"
adminer.gov.sk,"Could not resolve host: adminer.gov.sk"
culture.gov.sk,"Could not resolve host: culture.gov.sk"
adfs.culture.gov.sk,"404"
enviro.gov.sk,"Could not resolve host: enviro.gov.sk"
ecs.ecs.gov.sk,"Could not resolve host: ecs.ecs.gov.sk"
eaws.finance.gov.sk,"Could not resolve host: eaws.finance.gov.sk"
eaws.vicepremier.gov.sk,"Could not resolve host: eaws.vicepremier.gov.sk"
economy.gov.sk,"Could not resolve host: economy.gov.sk"
apsk01.eessi.gov.sk,"Could not resolve host: apsk01.eessi.gov.sk"
editacia.mirri.gov.sk,"Could not resolve host: editacia.mirri.gov.sk"
autodiscover.vicepremier.gov.sk,"302"
domino.indprop.gov.sk,"Could not resolve host: domino.indprop.gov.sk"
cert.gov.sk,"200"
eaws-test.vicepremier.gov.sk,"SSL certificate problem: certificate has expired"
autodiscover.nbu.gov.sk,"Failed to connect to autodiscover.nbu.gov.sk port 443 after 167 ms: Could not connect to server"
bokku.gov.sk,"200"
csirt.gov.sk,"302"
er2012.gov.sk,"Could not resolve host: er2012.gov.sk"
dusevnevlastnictvo.gov.sk,"Could not resolve host: dusevnevlastnictvo.gov.sk"
autodiscover.telecom.gov.sk,"302"
ecs1.ecs.gov.sk,"Could not resolve host: ecs1.ecs.gov.sk"
detstvobeznasilia.gov.sk,"200"
autodiscover.health.gov.sk,"302"
eu2020.gov.sk,"Could not resolve host: eu2020.gov.sk"
aspr-test.vicepremier.gov.sk,"SSL certificate problem: certificate has expired"
ecs2.ecs.gov.sk,"Could not resolve host: ecs2.ecs.gov.sk"
eu2020.vlada.gov.sk,"Could not resolve host: eu2020.vlada.gov.sk"
data.indprop.gov.sk,"Could not resolve host: data.indprop.gov.sk"
autodiscover.pdp.gov.sk,"302"
ca.nases.gov.sk,"404"
epp.justice.gov.sk,"Could not resolve host: epp.justice.gov.sk"
eidas.upvsfixnew.gov.sk,"Could not resolve host: eidas.upvsfixnew.gov.sk"
ekarantena.korona.gov.sk,"Could not resolve host: ekarantena.korona.gov.sk"
autodiscover.teleoff.gov.sk,"SSL certificate problem: unable to get local issuer certificate"
aspr-report.vicepremier.gov.sk,"SSL certificate problem: certificate has expired"
dobrasprava.gov.sk,"200"
cdp1.nbu.gov.sk,"403"
