hostname,score,sources,label,level
asturias.es,10,wikidata;wikidata;wikidata;linkgraph,Government of the Principality of Asturias | Q9076467,central-1
carm.es,10,wikidata;wikidata;linkgraph,Council of Government of the Region of Murcia,central-1
castillalamancha.es,10,wikidata;wikidata;wikidata;linkgraph,Regional Government of Castilla–La Mancha | Regional Government of Castile-La Mancha,central-1
comunidad.madrid,10,wikidata;wikidata;linkgraph,"Community of Madrid Fire Department | Instituto Madrileño de Investigación y Desarrollo Rural, Agrario y Alimentario",central-1
gva.es,10,wikidata;wikidata;wikidata;wikidata;linkgraph,Generalitat Valenciana | Q2993785,central-1
juntadeandalucia.es,10,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;linkgraph,"Jaen University Hospital | Q10862925 | Q16552044 | Ministry of Culture and Historical Heritage of the Junta de Andalucía | Consejería de Salud | Instituto de Estadística y Cartografía de Andalucía | Q5783679 | Q5485584 | Consejería de Economía Innovación Ciencia y Empleo | Consejería de Medio Ambiente y Ordenación del Territorio | Q5783673 | Ministry of the Presidency of the Junta de Andalucía | Q5783671 | Council of Employment of the Junta de Andalucía | Agencia de Servicios Sociales y Dependencia de Andalucía | Consejería de Educación de la Junta de Andalucía | Consejería de Educación Cultura y Deporte | Q140535849 | Q5783652 | Centro Andaluz de las Letras | Q140536751 | Q5783684 | Consejería de Economía y Hacienda | Progress and Health Foundation | Government of Andalusia | Q5783647 | Q140536646 | Q5783675 | Consejería de Igualdad, Salud y Políticas Sociales",central-1
madrid.org,10,wikidata;wikidata;wikidata;wikidata;wikidata;linkgraph,"Consejería de Educación, Juventud y Deporte | Government of the Community of Madrid | Oficina Regional de Coordinación de Salud Mental | Servicio Madrileño de Salud",central-1
navarra.es,10,wikidata;wikidata;wikidata;wikidata;wikidata;linkgraph,Government of Navarra | Departamento de Salud (Navarre) | Servicio Navarro de Salud-Osasunbidea | Policía Foral,central-1
gobiernodecanarias.org,9,wikidata;wikidata;wikidata;wikidata;wikidata;linkgraph,"Caldera de Taburiente National Park | Agencia Canaria de Investigación, Innovación y Sociedad de la Información | Cuerpo General de Policía Canaria | Gobierno de Canarias",central-1
gov.gva.es,8,wikidata;wikidata;wikidata,Q21094623 | Q11915354,central-1
aragon.es,7,wikidata;wikidata;wikidata;wikidata,Q136334222 | Servicio Aragonés de Salud | Gobierno de Aragon,central-1
asambleamadrid.es,7,wikidata;wikidata,Assembly of Madrid,central-1
caib.es,7,wikidata;wikidata,Govern Balear,central-1
cantabria.es,7,wikidata;wikidata,Government of Cantabria,central-1
ccyl.es,7,wikidata;wikidata,Cortes of Castile-La Mancha,central-1
cortesaragon.es,7,wikidata;wikidata,Aragonese Corts,central-1
cortsvalencianes.es,7,wikidata;wikidata,Corts Valencianes,central-1
inclusio.gva.es,7,wikidata;wikidata;wikidata,Q796610 | Q11915355,central-1
innova.gva.es,7,wikidata;wikidata,"Conselleria de Innovación, Universidades, Ciencia y Sociedad Digital",central-1
jcyl.es,7,wikidata;wikidata;wikidata,Junta of Castile and León | Consejería de Educación de la Junta de Castilla y León,central-1
juntaex.es,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,"Consejería de Educación y Empleo | Consejería de Presidencia, Interior y Diálogo Social de la Junta de Extremadura | Junta de Extremadura | Q17462673 | Q65159293",central-1
mediambient.gva.es,7,wikidata;wikidata,Q121816559 | Q127790496,central-1
melilla.es,7,wikidata;wikidata,Assembly of Melilla,central-1
parcan.es,7,wikidata;wikidata,Canarian Parliament,central-1
parlamentib.es,7,wikidata;wikidata,Parliament of the Balearic Islands,central-1
parlamento-cantabria.es,7,wikidata;wikidata,Parliament of Cantabria,central-1
parlamentodeandalucia.es,7,wikidata;wikidata,Parliament of Andalusia,central-1
parlamentodenavarra.es,7,wikidata;wikidata,Parliament of Navarre,central-1
presidencia.gencat.cat,7,wikidata;wikidata;wikidata,Institute for Self-Government Studies | Ministry of the Presidency of the Government of Catalonia,central-1
san.gva.es,7,wikidata;wikidata,Q8191347 | Conselleria de Sanitat,central-1
dretssocials.gencat.cat,6,wikidata;wikidata,Departament de Drets Socials de la Generalitat de Catalunya | Institut Català de l'Acolliment i de l'Adopció,central-1
educacio.gencat.cat,6,wikidata;wikidata,Departament d'Educació de la Generalitat de Catalunya | Ministry of Education of Catalonia,central-1
euskadi.eus,6,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,"Q124394603 | Basque Government | Ekonomiaren Garapen eta Lehiakortasun Saila | Ekonomiaren Garapen, Jasangarritasun eta Ingurumen Saila | Department of Health",central-1
exteriors.gencat.cat,6,wikidata;wikidata,Ministry for Foreign Action and European Union | Catalan Public Sector Contracts Court,central-1
gencat.cat,6,wikidata;wikidata;wikidata;wikidata,Institut Català de les Empreses Culturals | Ministry of Health of the Government of Catalonia | Catalan Food Safety Agency | Economy and Treasury ministry of Catalunya,central-1
govern.cat,6,wikidata;wikidata,Government of Catalonia,central-1
interior.gencat.cat,6,wikidata;wikidata;wikidata,Generalitat of Catalunya Firefighters | Ranger Corps | Ministry of Home Affairs of Catalonia,central-1
justicia.gencat.cat,6,wikidata;wikidata,"Ministry of Justice, Rights and Memory | Ministry of Justice of Catalonia",central-1
larioja.org,6,wikidata;wikidata;wikidata,Q126902243 | Government of La Rioja,central-1
legebiltzarra.eus,6,wikidata;wikidata;wikidata;wikidata,Basque Parliament,central-1
parlament.cat,6,wikidata;wikidata;wikidata,Parliament of Catalonia,central-1
parlamentodegalicia.gal,6,wikidata;wikidata,Parliament of Galicia,central-1
territori.gencat.cat,6,wikidata;wikidata,Q107059396 | Ministry of Territory,central-1
web.gencat.cat,6,wikidata;wikidata,Generalitat of Catalonia,central-1
xunta.gal,6,wikidata;wikidata,Xunta de Galicia,central-1
centrorestauracion.carm.es,4,wikidata,Restoration Center of the Region of Murcia,central-1
cindi.gva.es,4,wikidata,"Ministry of Sustainable Economy, Productive Sectors, Trade and Labour",central-1
cjusticia.gva.es,4,wikidata,Q121735330,central-1
consejodetransparencia.es,4,wikidata,Council for Transparency and Good Governance,central-1
cpapx.xunta.es,4,wikidata,"Ministry of Presidency, Civil Service and Justice",central-1
educa.jcyl.es,4,wikidata,Consejería de Educación de la Junta de Castilla y León,central-1
energia.jcyl.es,4,wikidata,Regional Energy Agency of Castilla y León,central-1
extremaduratrabaja.es,4,wikidata,Q6126024,central-1
habitatge.gva.es,4,wikidata,Q47282388,central-1
hisenda.gva.es,4,wikidata,Q20104998,central-1
institutoandaluzdeartesyletras.es,4,wikidata,Instituto Andaluz de las Artes y las Letras,central-1
justicia.gva.es,4,wikidata,Q20106809,central-1
participacio.gva.es,4,wikidata,"Conselleria de Justícia, Transparencia y Participación",central-1
pazyconvivencia.navarra.es,4,wikidata,"General Direction of Peace, Coexistence and Human Rights of the Government of Navarre",central-1
politicaterritorial.gva.es,4,wikidata,Q105393783,central-1
sepad.es,4,wikidata,Q6126025,central-1
traballoebenestar.xunta.es,4,wikidata,"Consellería de Economía, Emprego e Industria",central-1
aca.gencat.cat,3,wikidata,Catalan Water Agency,central-1
accio.gencat.cat,3,wikidata,Catalonia Trade & Investment,central-1
apdcat.gencat.cat,3,wikidata,Catalan Data Protection Authority,central-1
avpd.eus,3,wikidata,Basque Data Protection Authority,central-1
barcelona.diplo.de,3,wikidata,"Consulate General of Germany, Barcelona",central-1
cac.cat,3,wikidata,Catalan Audiovisual Council,central-1
ceei.xunta.gal,3,wikidata,"Ministry of Economy and Industry, Galicia",central-1
consum.gencat.cat,3,wikidata,Agència Catalana de Consum,central-1
edu.xunta.gal,3,wikidata,"Consellería de Cultura, Educación e Ordenación Universitaria",central-1
elsindic.com,3,wikidata,Q3392895,central-1
empresa.gencat.cat,3,wikidata,Ministry of Business and Knowledge of Catalonia,central-1
ertzaintza.eus,3,wikidata,Ertzaintza,central-1
esport.gencat.cat,3,wikidata,Q47466681,central-1
euskalmet.euskadi.eus,3,wikidata,Euskalmet,central-1
ics.gencat.cat,3,wikidata,Institut Català de la Salut,central-1
