subdomain,http_status
70.gov.il,"Could not resolve host: 70.gov.il"
500230008.justice.gov.il,"Could not resolve host: 500230008.justice.gov.il"
agmon.tehila.gov.il,"Could not resolve host: agmon.tehila.gov.il"
antidrugs.gov.il,"Could not resolve host: antidrugs.gov.il"
app.boi.gov.il,"Could not resolve host: app.boi.gov.il"
anafa.mof.gov.il,"403"
ags.moin.gov.il,"Could not resolve host: ags.moin.gov.il"
account.moia.gov.il,"Could not resolve host: account.moia.gov.il"
app.police.gov.il,"Could not resolve host: app.police.gov.il"
agri.gov.il,"Could not resolve host: agri.gov.il"
actionbase.edu.gov.il,"Could not resolve host: actionbase.edu.gov.il"
amlogin.education.gov.il,"Could not resolve host: amlogin.education.gov.il"
apps2.education.gov.il,"Could not resolve host: apps2.education.gov.il"
adv.gov.il,"SSL certificate problem: certificate has expired"
autodiscover.volcani.agri.gov.il,"Failed to connect to autodiscover.volcani.agri.gov.il port 443 after 83 ms: Could not connect to server"
arb.police.gov.il,"Could not resolve host: arb.police.gov.il"
atirot.bechirot.gov.il,"Could not resolve host: atirot.bechirot.gov.il"
autodiscover.mot.gov.il,"Failed to connect to autodiscover.mot.gov.il port 443 after 99 ms: Could not connect to server"
apotsc.justice.gov.il,"Could not resolve host: apotsc.justice.gov.il"
autodiscover.sheba.health.gov.il,"403"
autodiscover.israc.gov.il,"Failed to connect to autodiscover.israc.gov.il port 443 after 109 ms: Could not connect to server"
archives.gov.il,"Could not resolve host: archives.gov.il"
av.sheba.health.gov.il,"Could not resolve host: av.sheba.health.gov.il"
autodiscover.cbs.gov.il,"Could not resolve host: autodiscover.cbs.gov.il"
autodiscover.education.gov.il,"Could not resolve host: autodiscover.education.gov.il"
auth.most.gov.il,"Could not resolve host: auth.most.gov.il"
as.education.gov.il,"Could not resolve host: as.education.gov.il"
alpha.gov.il,"Could not resolve host: alpha.gov.il"
autodiscover.molsa.gov.il,"Could not resolve host: autodiscover.molsa.gov.il"
autodiscover.ext-mail.gov.il,"Could not resolve host: autodiscover.ext-mail.gov.il"
autodiscover.jtmt.gov.il,"Could not resolve host: autodiscover.jtmt.gov.il"
back.health.gov.il,"Could not resolve host: back.health.gov.il"
autodiscover.agri.gov.il,"Failed to connect to autodiscover.agri.gov.il port 443 after 143 ms: Could not connect to server"
autodiscover.rbc.gov.il,"Failed to connect to autodiscover.rbc.gov.il port 443 after 131 ms: Could not connect to server"
bike.police.gov.il,"Could not resolve host: bike.police.gov.il"
ada.antidrugs.gov.il,"Could not resolve host: ada.antidrugs.gov.il"
