subdomain,mx
abis.gov.jm,0 mail.abis.gov.jm.
acb.gov.jm,none
agc-mailmaster.agc.gov.jm,none
agc.gov.jm,0 agc-gov-jm.mail.protection.outlook.com.
agcex12013.agc.gov.jm,none
agd.gov.jm,10 agd-gov-jm.mail.protection.outlook.com.
agroinvest.gov.jm,0 agroinvest-gov-jm.mail.protection.outlook.com.
agroinvest.gov.jm.cp-34.webhostbox.net,none
alert.metservice.gov.jm,none
analytics.srha.gov.jm,none
apple.jis.gov.jm,none
apps.moh.gov.jm,none
apps.nht.gov.jm,none
apps2.rgd.gov.jm,none
assignment.jis.gov.jm,none
ati.gov.jm,10 mx1.emailsrvr.com.; 20 mx2.emailsrvr.com.
auditorgeneral.gov.jm,0 auditorgeneral-gov-jm.mail.protection.outlook.com.
auditorgeneral.gov.jm.cp-42.webhostbox.net,none
autodiscover.abis.gov.jm,none
autodiscover.agc.gov.jm,none
autodiscover.agd.gov.jm,none
autodiscover.assignment.jis.gov.jm,none
autodiscover.auditorgeneral.gov.jm,none
autodiscover.childrenscorner.jis.gov.jm,none
autodiscover.crm.jis.gov.jm,none
autodiscover.fcj.gov.jm,none
autodiscover.forestry.gov.jm,none
autodiscover.fspid.gov.jm,none
autodiscover.genesis.jis.gov.jm,none
autodiscover.hajl.gov.jm,none
autodiscover.hrm.jis.gov.jm,none
autodiscover.internal.jis.gov.jm,none
autodiscover.intranet.npl.gov.jm,none
autodiscover.jamaica55.gov.jm,none
autodiscover.jamaicaeye.gov.jm,none
autodiscover.janaac.gov.jm,none
autodiscover.jcaa.gov.jm,none
autodiscover.jftc.gov.jm,none
autodiscover.jipo.gov.jm,none
autodiscover.jis.gov.jm,none
autodiscover.jls.gov.jm,none
autodiscover.jutc.gov.jm,none
autodiscover.lmis.gov.jm,none
autodiscover.marketing.jis.gov.jm,none
autodiscover.mcges.gov.jm,none
autodiscover.megjc.gov.jm,none
autodiscover.mfaft.gov.jm,0 mail.mfaft.gov.jm.
autodiscover.mns.gov.jm,none
autodiscover.moh.gov.jm,none
autodiscover.moj.gov.jm,none
autodiscover.ncst.gov.jm,none
autodiscover.nids.gov.jm,none
autodiscover.nla.gov.jm,none
autodiscover.npl.gov.jm,none
autodiscover.nwa.gov.jm,none
autodiscover.oms.jis.gov.jm,none
autodiscover.opm.gov.jm,none
autodiscover.opmtv.gov.jm,none
autodiscover.opo.gov.jm,none
autodiscover.printservice.jis.gov.jm,none
autodiscover.rada.gov.jm,none
autodiscover.serp.jis.gov.jm,none
autodiscover.shop.jis.gov.jm,none
autodiscover.src.gov.jm,none
autodiscover.stream.jis.gov.jm,none
autodiscover.teachersjobmatch.gov.jm,none
autodiscover.tourism.gov.jm,none
autodiscover.websupport.jis.gov.jm,none
autodiscover.yir.jis.gov.jm,none
beta.src.gov.jm,none
bizsupport.gov.jm,none
breadfruit.jis.gov.jm,none
broadleaf.forestry.gov.jm,none
bulletin.moey.gov.jm,none
cabinet.gov.jm,none
cabinet.jis.gov.jm,none
catalogue.jls.gov.jm,none
cg.gov.jm,none
childrenscorner.jis.gov.jm,none
cloud.moh.gov.jm,none
cms.gov.jm,none
conference.src.gov.jm,none
cpanel.abis.gov.jm,none
cpanel.agc.gov.jm,none
cpanel.agroinvest.gov.jm,none
