subdomain,http_status
44thccmeeting.bahamas.gov.bs,"SSL: no alternative certificate subject name matches target hostname '44thccmeeting.bahamas.gov.bs'"
adc-nas1.gov.bs,"Could not resolve host: adc-nas1.gov.bs"
adc-nas2.gov.bs,"Could not resolve host: adc-nas2.gov.bs"
admin.travel.gov.bs,"Could not resolve host: admin.travel.gov.bs"
aeoi.taxreporting.finance.gov.bs,"Could not resolve host: aeoi.taxreporting.finance.gov.bs"
afreximbank2024.gov.bs,"SSL: no alternative certificate subject name matches target hostname 'afreximbank2024.gov.bs'"
akips.cloud.gov.bs,"Could not resolve host: akips.cloud.gov.bs"
analytics.gov.bs,"200"
api-qa.dir.gov.bs,"Could not resolve host: api-qa.dir.gov.bs"
api.blockcerts.gov.bs,"Could not resolve host: api.blockcerts.gov.bs"
api.cashless-qa.revenue.gov.bs,"404"
api.cashless.revenue.gov.bs,"404"
api.dir-qa.gov.bs,"Could not resolve host: api.dir-qa.gov.bs"
api.dir.gov.bs,"Could not resolve host: api.dir.gov.bs"
api.dtubahamas.gov.bs,"200"
api.immigration-qa.gov.bs,"Could not resolve host: api.immigration-qa.gov.bs"
api.immigration.gov.bs,"Could not resolve host: api.immigration.gov.bs"
api.importtaxes.revenue.gov.bs,"200"
api.mygateway.gov.bs,"404"
api.pilot-dev.gov.bs,"503"
api.pilot-qa.gov.bs,"404"
api.pilot-uat.gov.bs,"502"
api.policyregistry.gov.bs,"200"
api.prd-qa.gov.bs,"Could not resolve host: api.prd-qa.gov.bs"
api.prd.gov.bs,"Could not resolve host: api.prd.gov.bs"
api.services.gov.bs,"404"
app-uat.waf.jworks.gov.bs,"Could not resolve host: app-uat.waf.jworks.gov.bs"
application.dra.gov.bs,"Connection timed out after 3001 milliseconds"
appointments-qa.health.gov.bs,"Could not resolve host: appointments-qa.health.gov.bs"
appointments.gov.bs,"200"
appointments.health.gov.bs,"Connection timed out after 3000 milliseconds"
apps.bcaa.gov.bs,"Could not resolve host: apps.bcaa.gov.bs"
apps.gov.bs,"401"
arrivalbahamas.gov.bs,"SSL: no alternative certificate subject name matches target hostname 'arrivalbahamas.gov.bs'"
atlas.revenue.gov.bs,"302"
attache-dev.courts.gov.bs,"Could not resolve host: attache-dev.courts.gov.bs"
auth.rgd.gov.bs,"404"
