hostname,score,sources,label,level,http_status,mx
aberdeenwa.gov,8,wikidata;wikidata,Aberdeen,,200,0 aberdeenwa-gov.mail.protection.outlook.com.
abingdon-va.gov,8,wikidata;wikidata,Abingdon,,301,10 us-smtp-inbound-1.mimecast.com.; 10 us-smtp-inbound-2.mimecast.com.
abingtonma.gov,8,wikidata;wikidata,Abington,,301,10 d166440a.ess.barracudanetworks.com.; 20 d166440b.ess.barracudanetworks.com.
abseconnj.gov,8,wikidata;wikidata,Absecon,,200,0 mail.abseconnj.gov.
acton-ma.gov,8,wikidata;wikidata,Acton,,200,20 acton-ma.gov.2.0001.arsmtp.com.; 10 acton-ma.gov.1.0001.arsmtp.com.
adamn.gov,8,wikidata;wikidata,Ada,,IOException: EOF reached while reading,10 mx2-us1.ppe-hosted.com.; 0 mx1-us1.ppe-hosted.com.
addisontx.gov,8,wikidata;wikidata,Addison,,301,10 us-smtp-inbound-2.mimecast.com.; 10 us-smtp-inbound-1.mimecast.com.
adpht.arkansas.gov,8,wikidata;wikidata,"Arkansas Department of Parks, Heritage, and Tourism",central-1,200,none
ag.colorado.gov,8,wikidata;wikidata,Colorado Department of Agriculture,central-1,403,none
ag.ky.gov,8,wikidata;wikidata,Kentucky Department of Criminal Investigation | Kentucky Office of the Attorney General,central-1,200,10 mxb-00377201.gslb.pphosted.com.; 10 mxa-00377201.gslb.pphosted.com.
ag.ny.gov,8,wikidata;wikidata,Office of the Attorney General | Office of the New York State Attorney General,central-1,200,0 mxb-00526102.gslb.pphosted.com.; 0 mxa-00526102.gslb.pphosted.com.
agr.georgia.gov,8,wikidata;wikidata,Georgia Department of Agriculture,central-1,200,10 agr-state-ga-us.in.tmes.trendmicro.com.
agr.illinois.gov,8,wikidata;wikidata,Illinois Department of Agriculture,central-1,404,none
agr.wa.gov,8,wikidata;wikidata,Washington State Department of Agriculture,central-1,200,10 agr-wa-gov.mail.protection.outlook.com.
agri.nv.gov,8,wikidata;wikidata,Nevada Department of Agriculture,central-1,200,10 d247735b.ess.barracudanetworks.com.; 5 d247735a.ess.barracudanetworks.com.
agri.ohio.gov,8,wikidata;wikidata;wikidata;wikidata,Ohio Department of Agriculture | Ohio Soil and Water Conservation Commission | Ohio Auctioneer's Commission,central-1,404,10 agri-ohio-gov.mail.protection.outlook.com.
agriculture.ks.gov,8,wikidata;wikidata,Kansas Department of Agriculture,central-1,404,none
agriculture.pa.gov,8,wikidata;wikidata,Pennsylvania Department of Agriculture,central-1,308,none
agriculture.vermont.gov,8,wikidata;wikidata,Vermont Agency of Agriculture Food and Markets,central-1,200,none
agriculture.wv.gov,8,wikidata;wikidata,West Virginia Department of Agriculture,central-1,503,none
alabamapublichealth.gov,8,wikidata;wikidata,Alabama Department of Public Health,central-1,301,10 mail3filter.infoquest.com.
alamoheightstx.gov,8,wikidata;wikidata,Alamo Heights,,403,0 d312424b.ess.barracudanetworks.com.; 0 d312424a.ess.barracudanetworks.com.
alaska.gov,8,wikidata;wikidata;wikidata,State of Alaska | government of Alaska,central-1,HttpConnectTimeoutException: HTTP connect timed out,0 alaska-gov.mail.protection.outlook.com.
albanyga.gov,8,wikidata;wikidata,Albany,,301,5 d108516a.ess.barracudanetworks.com.; 5 d108516b.ess.barracudanetworks.com.
albanyny.gov,8,wikidata;wikidata,Albany,,200,10 albanyny-gov.mail.protection.outlook.com.
alea.gov,8,wikidata;wikidata,Alabama Law Enforcement Agency | Alabama Department of Public Safety,central-1,301,0 alea-gov.mail.protection.outlook.com.
algonaiowa.gov,8,wikidata;wikidata,Algona,,403,0 algonaiowa-gov.mail.protection.outlook.com.
algonawa.gov,8,wikidata;wikidata,Algona,,403,10 algonawa-gov.mail.protection.outlook.com.
aliquippapa.gov,8,wikidata;wikidata,Aliquippa,,200,0 aliquippapa-gov.mail.protection.outlook.com.
allendalenj.gov,8,wikidata;wikidata,Allendale,,308,0 allendalenj-gov.mail.protection.outlook.com.
allenstownnh.gov,8,wikidata;wikidata,Allenstown,,200,10 allenstownnh-gov.mail.protection.outlook.com.
allentownpa.gov,8,wikidata;wikidata,Allentown,,HttpConnectTimeoutException: HTTP connect timed out,0 allentownpa-gov.mail.protection.outlook.com.
alna.maine.gov,8,wikidata;wikidata,Alna,,200,none
alpinecountyca.gov,8,wikidata;wikidata,Alpine County Sheriff's Office | Alpine County District Attorney's Office,,200,0 alpinecountyca-gov.mail.protection.outlook.com.
alton-tx.gov,8,wikidata;wikidata,Alton,,200,20 mx2.zoho.com.; 50 mx3.zoho.com.; 10 mx.zoho.com.
alton.nh.gov,8,wikidata;wikidata,Alton,,403,0 alton-nh-gov.mail.protection.outlook.com.; 10 mx-02-us-east-2.prod.hydra.sophos.com.; 10 mx-01-us-east-2.prod.hydra.sophos.com.
altoonapa.gov,8,wikidata;wikidata,Altoona,,HttpConnectTimeoutException: HTTP connect timed out,99 d355621b.ess.barracudanetworks.com.; 99 d355621a.ess.barracudanetworks.com.
altusok.gov,8,wikidata;wikidata,Altus,,301,10 mx1-us1.ppe-hosted.com.; 20 mx2-us1.ppe-hosted.com.
alvin-tx.gov,8,wikidata;wikidata,Alvin,,301,none
amarillo.gov,8,wikidata;wikidata,Amarillo,,403,10 us-smtp-inbound-1.mimecast.com.; 10 us-smtp-inbound-2.mimecast.com.
ameniany.gov,8,wikidata;wikidata,Amenia,,200,10 d306397a.ess.barracudanetworks.com.
americansamoa.gov,8,wikidata;wikidata;wikidata,American Samoa Government Department of Health | Department of Public Health | American Samoa Senate,central-1,301,1 americansamoa.gov.
amesburyma.gov,8,wikidata;wikidata,Amesbury,,301,1 amesburyma-gov.mail.protection.outlook.com.
amherstnh.gov,8,wikidata;wikidata,Amherst,,301,0 amherstnh-gov.mail.protection.outlook.com.
amherstva.gov,8,wikidata;wikidata,Amherst,,200,0 amherstva-gov.mail.protection.outlook.com.
amsterdamny.gov,8,wikidata;wikidata,Amsterdam,,200,8 d343139a.ess.barracudanetworks.com.; 9 d343139b.ess.barracudanetworks.com.
andalusiaal.gov,8,wikidata;wikidata,Andalusia,,307,10 cityofandalusia-com-1.fortimailcloud.com.; 20 cityofandalusia-com-2.fortimailcloud.com.
andersontx.gov,8,wikidata;wikidata,Anderson,,200,10 aspmx3.googlemail.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx2.googlemail.com.
andover-nh.gov,8,wikidata;wikidata,Andover,,200,0 andovernh-gov01i.mail.protection.outlook.com.
andoverma.gov,8,wikidata;wikidata,Andover,,200,10 usb-smtp-inbound-2.mimecast.com.; 10 usb-smtp-inbound-1.mimecast.com.
andovermn.gov,8,wikidata;wikidata,Andover,,200,20 d120888b.ess.barracudanetworks.com.; 10 d120888a.ess.barracudanetworks.com.
ankenyiowa.gov,8,wikidata;wikidata,Ankeny,,200,10 mx2-us1.ppe-hosted.com.; 1 mx1-us1.ppe-hosted.com.
annapolis.gov,8,wikidata;wikidata,Annapolis,,200,1 smtp.google.com.
annatexas.gov,8,wikidata;wikidata,Anna,,200,0 annatexas-gov.mail.protection.outlook.com.
annistonal.gov,8,wikidata;wikidata,Anniston,,200,0 annistonal-gov.mail.protection.outlook.com.
antioch.il.gov,8,wikidata;wikidata,Antioch,,404,0 antioch-il-gov.mail.protection.outlook.com.
apachejunctionaz.gov,8,wikidata;wikidata,Apache Junction,,200,10 mx2-us1.ppe-hosted.com.; 10 mx1-us1.ppe-hosted.com.
appleton.maine.gov,8,wikidata;wikidata,Appleton,,200,0 appleton-maine-gov.mail.protection.outlook.com.
aquinnah-ma.gov,8,wikidata;wikidata,Aquinnah,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching aquinnah-ma.gov found.,10 mx.spamexperts.com.; 30 lastmx.spamexperts.net.
