subdomain,mx
www.sovd.gov.si,none
www.stopbirokraciji.gov.si,none
www.svv.mzz.gov.si,none
www.tl.gov.si,none
www.tr.mss.gov.si,none
www.ujp.gov.si,none
www.umar.gov.si,none
www.volitve.gov.si,none
www.zgs77.zgs.gov.si,none
www.zgs8.zgs.gov.si,none
www.zimbra.zgs.gov.si,none
www1.e-posta.gov.si,none
zbs.ujp.gov.si,none
zbsb2b.aml.gov.si,none
zfo-invest.gov.si,none
zgs.gov.si,none
zgs77.zgs.gov.si,none
zgs8.zgs.gov.si,none
zimbra.zgs.gov.si,none
zkgji.eprostor.gov.si,none
