qid,label
Q1144488,Aiga-i-le-Tai
Q1147216,Palauli
Q1154109,Va'a-o-Fonoti
Q1154121,A'ana
Q1154134,Fa'asaleleaga
Q1154332,Atua
Q1193134,Gaga'ifomauga
Q1193139,Vaisigano
Q1193143,Gaga'emauga
Q651573,Satupa'itea
