subdomain,http_status
autodiscover.bfc.gov.so,"Could not resolve host: autodiscover.bfc.gov.so"
autodiscover.c3r.gov.so,"Could not resolve host: autodiscover.c3r.gov.so"
autodiscover.mfmr.gov.so,"Could not resolve host: autodiscover.mfmr.gov.so"
autodiscover.drp.gov.so,"Could not resolve host: autodiscover.drp.gov.so"
autodiscover.mohadm.gov.so,"Could not resolve host: autodiscover.mohadm.gov.so"
autodiscover.centralbank.gov.so,"Failed to connect to autodiscover.centralbank.gov.so port 443 after 96 ms: Could not connect to server"
bfc.gov.so,"Could not resolve host: bfc.gov.so"
autodiscover.bra.gov.so,"Could not resolve host: autodiscover.bra.gov.so"
cip.opm.gov.so,"Could not resolve host: cip.opm.gov.so"
cpanel.bfc.gov.so,"Could not resolve host: cpanel.bfc.gov.so"
cpanel.dalka.gov.so,"Could not resolve host: cpanel.dalka.gov.so"
cpanel.acu.gov.so,"Could not resolve host: cpanel.acu.gov.so"
autodiscover.mof.gov.so,"Failed to connect to autodiscover.mof.gov.so port 443 after 92 ms: Could not connect to server"
autodiscover.opm.gov.so,"Failed to connect to autodiscover.opm.gov.so port 443 after 78 ms: Could not connect to server"
cpanel.ict.gov.so,"Could not resolve host: cpanel.ict.gov.so"
cpanel.elections.gov.so,"Could not resolve host: cpanel.elections.gov.so"
cpanel.galmudugparliament.gov.so,"Could not resolve host: cpanel.galmudugparliament.gov.so"
autodiscover.mod.gov.so,"Could not resolve host: autodiscover.mod.gov.so"
cds.nisa.gov.so,"Could not resolve host: cds.nisa.gov.so"
avank.mfa.gov.so,"Could not resolve host: avank.mfa.gov.so"
communication.centralbank.gov.so,"Could not resolve host: communication.centralbank.gov.so"
autodiscover.parliament.gov.so,"400"
cpanel.galmudug.gov.so,"Could not resolve host: cpanel.galmudug.gov.so"
cpanel.mfmr.gov.so,"Could not resolve host: cpanel.mfmr.gov.so"
cpanel.centralbank.gov.so,"Could not resolve host: cpanel.centralbank.gov.so"
cpanel.icgb.gov.so,"Could not resolve host: cpanel.icgb.gov.so"
beta.villasomalia.gov.so,"Could not resolve host: beta.villasomalia.gov.so"
autodiscover.xds.gov.so,"Could not resolve host: autodiscover.xds.gov.so"
autodiscover.ict.gov.so,"Could not resolve host: autodiscover.ict.gov.so"
autodiscover.ncri.gov.so,"Failed to connect to autodiscover.ncri.gov.so port 443 after 162 ms: Could not connect to server"
as.parliament.gov.so,"Could not resolve host: as.parliament.gov.so"
cpanel.ebusiness.gov.so,"Could not resolve host: cpanel.ebusiness.gov.so"
autodiscover.mofmr.gov.so,"Could not resolve host: autodiscover.mofmr.gov.so"
autodiscover.gcri.gov.so,"Could not resolve host: autodiscover.gcri.gov.so"
autodiscover.data.gov.so,"Could not resolve host: autodiscover.data.gov.so"
autodiscover.moca.gov.so,"Could not resolve host: autodiscover.moca.gov.so"
cpanel.mofp.gov.so,"Could not resolve host: cpanel.mofp.gov.so"
autodiscover.somfrc.gov.so,"Could not resolve host: autodiscover.somfrc.gov.so"
cpanel.moca.gov.so,"Could not resolve host: cpanel.moca.gov.so"
autodiscover.senate.gov.so,"Could not resolve host: autodiscover.senate.gov.so"
c3r.gov.so,"Could not resolve host: c3r.gov.so"
autodiscover.mptt.gov.so,"Could not resolve host: autodiscover.mptt.gov.so"
autodiscover.moci.gov.so,"Could not resolve host: autodiscover.moci.gov.so"
cpanel.data.gov.so,"Could not resolve host: cpanel.data.gov.so"
cpanel.mogadishuairport.gov.so,"Could not resolve host: cpanel.mogadishuairport.gov.so"
cpanel.mofep.gov.so,"Could not resolve host: cpanel.mofep.gov.so"
cpanel.mofa.gov.so,"Could not resolve host: cpanel.mofa.gov.so"
cpanel.mofmr.gov.so,"Could not resolve host: cpanel.mofmr.gov.so"
cpanel.moewr.gov.so,"Could not resolve host: cpanel.moewr.gov.so"
