subdomain,http_status,mx
actionsociale.gouv.tg,200,1 smtp.mail.gouv.tg.
agriculture.gouv.tg,200,1 smtp.mail.gouv.tg.
annuaire.agriculture.gouv.tg,200,none
ap.environnement.gouv.tg,200,none
appstogo.gouv.tg,Could not resolve host: appstogo.gouv.tg,none
aris.gouv.tg,Could not resolve host: aris.gouv.tg,none
artisanat.gouv.tg,200,1 smtp.mail.gouv.tg.
beta.construireautogo.gouv.tg,Could not resolve host: beta.construireautogo.gouv.tg,none
budget.gouv.tg,200,1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
cadastre.gouv.tg,200,0 cadastre.gouv.tg.
chartegraphique.gouv.tg,200,0 _dc-mx.638ed722b168.chartegraphique.gouv.tg.
chr-lc.sante.gouv.tg,200,none
chu-campus.sante.gouv.tg,200,none
chu-kara.sante.gouv.tg,200,none
chu-tokoin.sante.gouv.tg,200,none
cnpe.gouv.tg,200,0 _dc-mx.fb58756a5668.cnpe.gouv.tg.
commerce.gouv.tg,200,1 smtp.mail.gouv.tg.
communication.gouv.tg,200,1 smtp.mail.gouv.tg.
concours-cert.gouv.tg,200,0 concours-cert.gouv.tg.
construireautogo.gouv.tg,302,0 construireautogo.gouv.tg.
coordonnateur.gouv.tg,Could not resolve host: coordonnateur.gouv.tg,none
cpanel.actionsociale.gouv.tg,526,none
cpanel.agriculture.gouv.tg,526,none
cpanel.api-smartdata.gouv.tg,SSL certificate problem: certificate has expired,none
cpanel.appstogo.gouv.tg,Could not resolve host: cpanel.appstogo.gouv.tg,none
cpanel.aris.gouv.tg,Could not resolve host: cpanel.aris.gouv.tg,none
cpanel.artisanat.gouv.tg,SSL: no alternative certificate subject name matches target hostname 'cpanel.artisanat.gouv.tg',none
cpanel.budget.gouv.tg,SSL: no alternative certificate subject name matches target hostname 'cpanel.budget.gouv.tg',none
cpanel.cadastre.gouv.tg,Could not resolve host: cpanel.cadastre.gouv.tg,none
cpanel.ccs-smartdata.gouv.tg,SSL certificate problem: certificate has expired,none
cpanel.chartegraphique.gouv.tg,526,none
