subdomain,parent_domain,http_status,mx
018008010luz.gob.mx,gob.mx,Could not resolve host: 018008010luz.gob.mx,none
1m.presidencia.gob.mx,gob.mx,Could not resolve host: 1m.presidencia.gob.mx,none
24cumbreiberoamericana.gob.mx,gob.mx,Could not resolve host: 24cumbreiberoamericana.gob.mx,none
5kprimeradama.indebc.gob.mx,gob.mx,SSL certificate problem: certificate has expired,0 5kprimeradama.indebc.gob.mx.
abriendoespacios.gob.mx,gob.mx,Connection timed out after 3001 milliseconds,none
ac.siger.gob.mx,gob.mx,Connection timed out after 3001 milliseconds,none
acambaro.gob.mx,gob.mx,200,10 acambaro.gob.mx.; 0 mail.acambaro.gob.mx.
accesa.promexico.gob.mx,gob.mx,Could not resolve host: accesa.promexico.gob.mx,none
access.morelia.gob.mx,gob.mx,Connection timed out after 3001 milliseconds,none
actibc.indebc.gob.mx,gob.mx,SSL certificate problem: certificate has expired,0 actibc.indebc.gob.mx.
activesync.aguascalientes.gob.mx,gob.mx,302,none
activesync.capufe.gob.mx,gob.mx,Could not resolve host: activesync.capufe.gob.mx,none
activesync.conafe.gob.mx,gob.mx,Could not resolve host: activesync.conafe.gob.mx,none
acuerdosuspension.sedecodf.gob.mx,gob.mx,Resolving timed out after 3000 milliseconds,dig error
adfs.inegi.gob.mx,gob.mx,Could not resolve host: adfs.inegi.gob.mx,none
admin.empleo.gob.mx,gob.mx,Could not resolve host: admin.empleo.gob.mx,none
admin.indebc.gob.mx,gob.mx,200,0 admin.indebc.gob.mx.
administracion.inin.gob.mx,gob.mx,Could not resolve host: administracion.inin.gob.mx,none
administracionisc.gob.mx,gob.mx,302,0 mail.administracionisc.gob.mx.
adminls.capufe.gob.mx,gob.mx,Could not resolve host: adminls.capufe.gob.mx,none
admision.sedena.gob.mx,gob.mx,Could not resolve host: admision.sedena.gob.mx,none
aes.sat.gob.mx,gob.mx,Could not resolve host: aes.sat.gob.mx,none
agenda.tamaulipas.gob.mx,gob.mx,Could not resolve host: agenda.tamaulipas.gob.mx,none
agenda.vc.jalisco.gob.mx,gob.mx,Could not resolve host: agenda.vc.jalisco.gob.mx,none
agroasemex.gob.mx,gob.mx,SSL: no alternative certificate subject name matches target hostname 'agroasemex.gob.mx',10 ASPMX2.GOOGLEMAIL.COM.; 10 ASPMX3.GOOGLEMAIL.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.
aguascalientes.gob.mx,gob.mx,403,10 gobaguaspp.aguascalientes.gob.mx.
aguaxalapa.gob.mx,gob.mx,Resolving timed out after 3001 milliseconds,dig error
alamotemapache.gob.mx,gob.mx,200,10 mx00.ionos.mx.; 10 mx01.ionos.mx.
alerta.ces.gob.mx,gob.mx,Resolving timed out after 3001 milliseconds,none
alfa.gob.mx,gob.mx,Could not resolve host: alfa.gob.mx,none
almcas01.cancilleria.sre.gob.mx,gob.mx,Could not resolve host: almcas01.cancilleria.sre.gob.mx,none
amatl.inah.gob.mx,gob.mx,Could not resolve host: amatl.inah.gob.mx,none
analitica.inah.gob.mx,gob.mx,Could not resolve host: analitica.inah.gob.mx,none
anthro.annualreviews.org.bidi.inmegen.gob.mx,gob.mx,Could not resolve host: anthro.annualreviews.org.bidi.inmegen.gob.mx,none
aplicaciones.cfe.gob.mx,gob.mx,Connection timed out after 3002 milliseconds,none
aplicaciones.edugem.gob.mx,gob.mx,Could not resolve host: aplicaciones.edugem.gob.mx,none
aplicaciones.tlaxcala.gob.mx,gob.mx,Could not resolve host: aplicaciones.tlaxcala.gob.mx,none
aplicaciones1.sct.gob.mx,gob.mx,Resolving timed out after 3001 milliseconds,dig error
apoyos.financierarural.gob.mx,gob.mx,Connection timed out after 3002 milliseconds,none
app.caad.gob.mx,gob.mx,Could not resolve host: app.caad.gob.mx,none
app.cfe.gob.mx,gob.mx,Could not resolve host: app.cfe.gob.mx,none
app.empleo.gob.mx,gob.mx,Could not resolve host: app.empleo.gob.mx,none
app01.sre.gob.mx,gob.mx,Could not resolve host: app01.sre.gob.mx,none
app03.sre.gob.mx,gob.mx,Could not resolve host: app03.sre.gob.mx,none
apps.padronunico.jalisco.gob.mx,gob.mx,Could not resolve host: apps.padronunico.jalisco.gob.mx,none
apps.sanjuandelrio.gob.mx,gob.mx,200,0 apps.sanjuandelrio.gob.mx.
apreciacion.edugem.gob.mx,gob.mx,SSL certificate problem: unable to get local issuer certificate,none
apreciacion2.edugem.gob.mx,gob.mx,SSL certificate problem: unable to get local issuer certificate,none
apreciacion3.edugem.gob.mx,gob.mx,Could not resolve host: apreciacion3.edugem.gob.mx,none
ard.bmj.com.bidi.inmegen.gob.mx,gob.mx,Could not resolve host: ard.bmj.com.bidi.inmegen.gob.mx,none
as.cwa.economia.gob.mx,gob.mx,Could not resolve host: as.cwa.economia.gob.mx,none
as.im.inami.gob.mx,gob.mx,Could not resolve host: as.im.inami.gob.mx,none
as.klaffer.dssat.sat.gob.mx,gob.mx,Could not resolve host: as.klaffer.dssat.sat.gob.mx,none
as.klaffer.sat.gob.mx,gob.mx,Could not resolve host: as.klaffer.sat.gob.mx,none
asapa.edugem.gob.mx,gob.mx,Could not resolve host: asapa.edugem.gob.mx,none
aseqroo.gob.mx,gob.mx,Could not resolve host: aseqroo.gob.mx,none
atencionfge.app.jalisco.gob.mx,gob.mx,Could not resolve host: atencionfge.app.jalisco.gob.mx,none
atencionmigrante.app.jalisco.gob.mx,gob.mx,Could not resolve host: atencionmigrante.app.jalisco.gob.mx,none
atizapan.gob.mx,gob.mx,403,1 smtp.google.com.
atmail.chihuahua.gob.mx,gob.mx,Could not resolve host: atmail.chihuahua.gob.mx,dig error
atributariaw1.hidalgo.gob.mx,gob.mx,200,none
atributariaw2.hidalgo.gob.mx,gob.mx,200,none
atzompa.gob.mx,gob.mx,Could not resolve host: atzompa.gob.mx,none
auditoriachihuahua.gob.mx,gob.mx,SSL certificate problem: unable to get local issuer certificate,none
auditoriasuperior.gob.mx,gob.mx,Could not resolve host: auditoriasuperior.gob.mx,none
autodiscover.ad.impi.gob.mx,gob.mx,Resolving timed out after 3001 milliseconds,none
autodiscover.aem.sct.gob.mx,gob.mx,Resolving timed out after 3002 milliseconds,dig error
autodiscover.aguascalientes.gob.mx,gob.mx,302,none
autodiscover.asa.gob.mx,gob.mx,Could not resolve host: autodiscover.asa.gob.mx,none
autodiscover.aserca.gob.mx,gob.mx,Could not resolve host: autodiscover.aserca.gob.mx,none
autodiscover.aseslp.gob.mx,gob.mx,SSL: no alternative certificate subject name matches target hostname 'autodiscover.aseslp.gob.mx',none
autodiscover.caepccm.df.gob.mx,gob.mx,Resolving timed out after 3002 milliseconds,none
autodiscover.cajeme.gob.mx,gob.mx,Could not resolve host: autodiscover.cajeme.gob.mx,none
autodiscover.capufe.gob.mx,gob.mx,302,none
autodiscover.capufe.sct.gob.mx,gob.mx,Resolving timed out after 3002 milliseconds,none
autodiscover.cccedomex.gob.mx,gob.mx,404,none
autodiscover.cdobregon.gob.mx,gob.mx,Could not resolve host: autodiscover.cdobregon.gob.mx,none
autodiscover.ces.gob.mx,gob.mx,Could not resolve host: autodiscover.ces.gob.mx,none
autodiscover.cfe.gob.mx,gob.mx,Failed to connect to autodiscover.cfe.gob.mx port 443 after 81 ms: Could not connect to server,none
autodiscover.cmapas.gob.mx,gob.mx,Could not resolve host: autodiscover.cmapas.gob.mx,none
autodiscover.cmm.gob.mx,gob.mx,302,none
autodiscover.cnbv.gob.mx,gob.mx,302,none
autodiscover.cns.gob.mx,gob.mx,Could not resolve host: autodiscover.cns.gob.mx,none
autodiscover.cofemer.gob.mx,gob.mx,Could not resolve host: autodiscover.cofemer.gob.mx,none
autodiscover.cofepris.gob.mx,gob.mx,Connection timed out after 3001 milliseconds,none
autodiscover.conafe.gob.mx,gob.mx,302,none
autodiscover.conagua.gob.mx,gob.mx,Could not resolve host: autodiscover.conagua.gob.mx,none
autodiscover.conaliteg.gob.mx,gob.mx,Failed to connect to autodiscover.conaliteg.gob.mx port 443 after 235 ms: Could not connect to server,none
autodiscover.conanp.gob.mx,gob.mx,Resolving timed out after 3001 milliseconds,none
autodiscover.condusef.gob.mx,gob.mx,Connection timed out after 3001 milliseconds,none
autodiscover.congresobc.gob.mx,gob.mx,Failed to connect to autodiscover.congresobc.gob.mx port 443 after 71 ms: Could not connect to server,none
autodiscover.congresogto.gob.mx,gob.mx,Failed to connect to autodiscover.congresogto.gob.mx port 443 after 187 ms: Could not connect to server,none
autodiscover.consar.gob.mx,gob.mx,302,none
autodiscover.correo.cjf.gob.mx,gob.mx,Could not resolve host: autodiscover.correo.cjf.gob.mx,none
autodiscover.correos.seslp.gob.mx,gob.mx,Could not resolve host: autodiscover.correos.seslp.gob.mx,none
