subdomain,http_status
alerts.isl.gov.si,"Could not resolve host: alerts.isl.gov.si"
acme-test2.sigov.si,"Could not resolve host: acme-test2.sigov.si"
acc.gov.si,"Could not resolve host: acc.gov.si"
acme-test.sigov.si,"Could not resolve host: acme-test.sigov.si"
acme-test.gov.si,"Could not resolve host: acme-test.gov.si"
ars.gov.si,"Could not resolve host: ars.gov.si"
arso.gov.si,"Could not resolve host: arso.gov.si"
arsktrp-mlkt.gov.si,"Could not resolve host: arsktrp-mlkt.gov.si"
acme-test1.sigov.si,"Could not resolve host: acme-test1.sigov.si"
arsktrp-mlkp.gov.si,"Could not resolve host: arsktrp-mlkp.gov.si"
biocoded.gov.si,"Could not resolve host: biocoded.gov.si"
chatbot.muza.gov.si,"Could not resolve host: chatbot.muza.gov.si"
cixpstag-si.gov.si,"Could not resolve host: cixpstag-si.gov.si"
avk-jn007451-expebru.gov.si,"Could not resolve host: avk-jn007451-expebru.gov.si"
cip-ankete.gov.si,"Could not resolve host: cip-ankete.gov.si"
cip-admin.gov.si,"Could not resolve host: cip-admin.gov.si"
autodiscover.ess.gov.si,"Could not resolve host: autodiscover.ess.gov.si"
arr.gov.si,"Could not resolve host: arr.gov.si"
am.gov.si,"SSL certificate problem: unable to get local issuer certificate"
avk.sigov.si,"Could not resolve host: avk.sigov.si"
apps.ess.gov.si,"Could not resolve host: apps.ess.gov.si"
avk-jn007451-expc01.avk.sigov.si,"Could not resolve host: avk-jn007451-expc01.avk.sigov.si"
avk-jn007451-expc02.avk.sigov.si,"Could not resolve host: avk-jn007451-expc02.avk.sigov.si"
am-sola.gov.si,"SSL certificate problem: unable to get local issuer certificate"
avk-jn007451-exph.avk.sigov.si,"Could not resolve host: avk-jn007451-exph.avk.sigov.si"
avk-jn007451-expe-clu.gov.si,"Could not resolve host: avk-jn007451-expe-clu.gov.si"
avk-jn007451-exph02.avk.sigov.si,"Could not resolve host: avk-jn007451-exph02.avk.sigov.si"
5251.ess.gov.si,"SSL certificate problem: certificate has expired"
data-ppa.gov.si,"Could not resolve host: data-ppa.gov.si"
cis-uvhvvr.gov.si,"Could not resolve host: cis-uvhvvr.gov.si"
certout.du-sts.gov.si,"Could not resolve host: certout.du-sts.gov.si"
dialin.ess.gov.si,"Could not resolve host: dialin.ess.gov.si"
data-ppa-test.gov.si,"Could not resolve host: data-ppa-test.gov.si"
ecarina-test.curs.sigov.si,"Could not resolve host: ecarina-test.curs.sigov.si"
appl.sigov-ca.gov.si,"SSL certificate problem: unable to get local issuer certificate"
avk-jn007451-expc-clu.avk.sigov.si,"Could not resolve host: avk-jn007451-expc-clu.avk.sigov.si"
cip-lms.gov.si,"302"
e-uprava-eplacila-test.gov.si,"Could not resolve host: e-uprava-eplacila-test.gov.si"
aeoi.fu.gov.si,"Could not resolve host: aeoi.fu.gov.si"
admin.muza.gov.si,"Could not resolve host: admin.muza.gov.si"
agromet.mkgp.gov.si,"302"
1ka.furs.gov.si,"200"
auth.eprostor-test.gov.si,"SSL certificate problem: self-signed certificate in certificate chain"
csexmbx.ess.gov.si,"Could not resolve host: csexmbx.ess.gov.si"
arhiv.mm.gov.si,"200"
certauth.du-sts.gov.si,"Could not resolve host: certauth.du-sts.gov.si"
ca.gov.si,"SSL certificate problem: certificate has expired"
b51-sola.gov.si,"SSL certificate problem: unable to get local issuer certificate"
ecrp.gov.si,"Could not resolve host: ecrp.gov.si"
blagajne.fu.sigov.si,"Could not resolve host: blagajne.fu.sigov.si"
e-uprava-eplacila.gov.si,"Could not resolve host: e-uprava-eplacila.gov.si"
apis-g-test.arso.gov.si,"404"
api.msc.arso.gov.si,"SSL: no alternative certificate subject name matches target hostname 'api.msc.arso.gov.si'"
api-int.msc.arso.gov.si,"SSL: no alternative certificate subject name matches target hostname 'api-int.msc.arso.gov.si'"
e-kmetija.gov.si,"SSL certificate problem: unable to get local issuer certificate"
drexmbx.ess.gov.si,"Could not resolve host: drexmbx.ess.gov.si"
arrs.gov.si,"SSL: no alternative certificate subject name matches target hostname 'arrs.gov.si'"
drr-razpisi.gov.si,"SSL certificate problem: unable to get local issuer certificate"
ecarina-test.fu.gov.si,"Could not resolve host: ecarina-test.fu.gov.si"
apis-g.arso.gov.si,"404"
arhiv-spletisc.gov.si,"SSL: no alternative certificate subject name matches target hostname 'arhiv-spletisc.gov.si'"
ecarina-test.carina.gov.si,"Could not resolve host: ecarina-test.carina.gov.si"
dokumenti-pis.mop.gov.si,"SSL certificate problem: unable to get local issuer certificate"
cis.uvhvvr.gov.si,"SSL: no alternative certificate subject name matches target hostname 'cis.uvhvvr.gov.si'"
ejn.gov.si,"Could not resolve host: ejn.gov.si"
ejr.gov.si,"Could not resolve host: ejr.gov.si"
data.gov.si,"301"
anon.jep.gov.si,"302"
