subdomain,mx
9numqw7r7jvygvvahvee2wvtsiyif9guyy6c8s7g82.nsa.gov.iq,none
academy.tawasol.gov.iq,none
acctrcenter.mof.gov.iq,none
agromet.gov.iq,0 mx1.supremebox.com.
alfawcom.mowr.gov.iq,none
almuthannapc.gov.iq,0 mail.almuthannapc.gov.iq.
alsahroon.gov.iq,none
amanatbaghdad.gov.iq,0 cp-01.ur.gov.iq.
app.moys.gov.iq,none
atabat.gov.iq,none
autodiscover.baghdadic.gov.iq,none
autodiscover.basrabaladya.gov.iq,none
autodiscover.bookstore-mohesr.gov.iq,none
autodiscover.cosqc.gov.iq,none
autodiscover.fbsa.gov.iq,none
autodiscover.igmohe.gov.iq,none
autodiscover.insurancediwan.gov.iq,none
autodiscover.investnajaf.gov.iq,none
autodiscover.iraqinationality.gov.iq,none
autodiscover.irsra.gov.iq,none
autodiscover.it.gov.iq,none
autodiscover.itpc.gov.iq,none
autodiscover.jcmc.gov.iq,none
autodiscover.kik.gov.iq,none
autodiscover.kirkuk.gov.iq,none
autodiscover.mc.gov.iq,none
autodiscover.mediacell.gov.iq,none
autodiscover.medicalcity.gov.iq,none
autodiscover.moj.gov.iq,none
autodiscover.moys.gov.iq,none
autodiscover.najafinvestmentcommission.gov.iq,none
autodiscover.sceei.gov.iq,dig error
autodiscover.scf.gov.iq,none
autodiscover.somooil.gov.iq,none
autodiscover.src.gov.iq,none
autodiscover.wasitpc.gov.iq,none
baghdad.gov.iq,0 _dc-mx.649c0f2450cd.baghdad.gov.iq.; 20 filter20.antispamcloud.com.; 10 filter10.antispamcloud.com.; 40 filter40.antispamcloud.com.; 30 filter30.antispamcloud.com.
baghdadairport.gov.iq,none
baghdadic.gov.iq,0 plesk.ur.gov.iq.
basrabaladya.gov.iq,none
bcd.gov.iq,10 mailstore1.secureserver.net.; 0 smtp.secureserver.net.
bic.gov.iq,10 mx.zoho.com.; 20 mx2.zoho.com.; 50 mx3.zoho.com.
billing.moelc.gov.iq,none
boc.oil.gov.iq,10 mx1.email-securegateway.com.; 30 mx3.email-securegateway.com.; 20 mx2.email-securegateway.com.; 40 mx4.email-securegateway.com.
bookstore-mohesr.gov.iq,none
boti.oil.gov.iq,0 mail.boti.oil.gov.iq.
ceo.gov.iq,none
cert.gov.iq,none
cg.moi.gov.iq,none
childrenculturehouse.gov.iq,none
comp.sedist.moelc.gov.iq,none
coppmech.industry.gov.iq,none
cosqc.gov.iq,none
cpanel.atabat.gov.iq,none
cpanel.baghdadairport.gov.iq,none
cpanel.baghdadic.gov.iq,none
cpanel.basrabaladya.gov.iq,none
cpanel.bookstore-mohesr.gov.iq,none
cpanel.cosqc.gov.iq,none
cpanel.esnad.gov.iq,none
cpanel.fbsa.gov.iq,none
cpanel.icsc.gov.iq,none
cpanel.igmohe.gov.iq,none
cpanel.inss.gov.iq,none
cpanel.insurancediwan.gov.iq,none
cpanel.investnajaf.gov.iq,none
cpanel.iraqnla.gov.iq,none
cpanel.irsra.gov.iq,none
cpanel.it.gov.iq,none
cpanel.itpc.gov.iq,none
cpanel.jcmc.gov.iq,none
cpanel.karbala.gov.iq,none
cpanel.kik.gov.iq,none
cpanel.kirkuk.gov.iq,0 cp.kirkuk.gov.iq.
cpanel.mc.gov.iq,none
cpanel.mediacell.gov.iq,none
cpanel.medicalcity.gov.iq,none
cpanel.moj.gov.iq,none
cpanel.momd.gov.iq,none
cpanel.mop.gov.iq,none
cpanel.moys.gov.iq,none
cpanel.muthana.gov.iq,none
cpanel.najafinvestmentcommission.gov.iq,none
cpanel.nassr-mec.gov.iq,none
cpanel.sceei.gov.iq,none
cpanel.scf.gov.iq,none
cpanel.shiainv.gov.iq,none
cpanel.somooil.gov.iq,none
cpanel.src.gov.iq,none
cpanel.wasitpc.gov.iq,none
cpcalendars.baghdadairport.gov.iq,none
cpcalendars.inss.gov.iq,none
cpcontacts.baghdadairport.gov.iq,none
cpcontacts.inss.gov.iq,none
cpdsn.molsa.gov.iq,none
cpmis.cosit.gov.iq,none
crim.mowr.gov.iq,none
d-raqaba-m.fbsa.gov.iq,none
dams.mowr.gov.iq,none
db.mowr.gov.iq,none
demo.itpc.gov.iq,none
design.mnpcd.gov.iq,none
dialacompany.gov.iq,none
diplomat28.mofa.gov.iq,none
dma.gov.iq,0 plesk.ur.gov.iq.
dms.pmo.gov.iq,none
edsc.mowr.gov.iq,none
eform.mot.gov.iq,none
eform.scrdiraq.gov.iq,none
eg.mowr.gov.iq,none
egov.mowr.gov.iq,none
eirp.mowr.gov.iq,none
email.kirkuk.gov.iq,none
email.src.gov.iq,none
emp.mowr.gov.iq,none
employment.moc.gov.iq,none
epc.pmac.gov.iq,none
erdw.mowr.gov.iq,none
eservice.iraqinationality.gov.iq,none
esnad.gov.iq,none
ethiqar.gov.iq,none
evisa.gov.iq,none
ex.inis.gov.iq,none
fall-drain.mowr.gov.iq,none
fbsa.gov.iq,none
ffsws.cert.gov.iq,none
fisc.industry.gov.iq,none
form.mofa.gov.iq,none
form.mowr.gov.iq,none
fremen.nsa.gov.iq,none
gamcoiraq.gov.iq,none
gcgw.mowr.gov.iq,none
gcs.mowr.gov.iq,none
gds.gov.iq,none
gis.nsa.gov.iq,none
gov.iq,none
gov.mowr.gov.iq,none
hajj.gov.iq,none
hiscindustry.gov.iq,none
ho8400m-ml.najafinvestmentcommission.gov.iq,none
iaw.gov.iq,none
icaa.gov.iq,none
icbs.gov.iq,none
icsc.gov.iq,none
icts.gov.iq,30 mx3.email-securegateway.com.; 20 mx2.email-securegateway.com.; 10 mx1.email-securegateway.com.; 40 mx4.email-securegateway.com.
idms.mop.gov.iq,none
igim.mowr.gov.iq,none
igmohe.gov.iq,none
igmop.gov.iq,none
igoil.gov.iq,none
iitp.mot.gov.iq,none
ims.itpc.gov.iq,dig error
indbk.gov.iq,none
industry.gov.iq,none
inis.gov.iq,none
inss.gov.iq,none
insurancediwan.gov.iq,none
investdiw.gov.iq,none
investnajaf.gov.iq,none
ionos-whois.wasitic.gov.iq,none
iqcaa.gov.iq,none
iraqi-marshlands.mowr.gov.iq,none
iraqinationality.gov.iq,none
iraqnla.gov.iq,none
irsra.gov.iq,none
isc.gov.iq,none
it.gov.iq,none
itpc.gov.iq,none
jcmc.gov.iq,none
job.moj.gov.iq,none
karbala.gov.iq,none
kik.gov.iq,0 kik.gov.iq.
kirkuk.gov.iq,none
