subdomain,mx
311.gob.pa,dig error
6546.lcl.fr.dicine.gob.pa,dig error
aaud.gob.pa,5 mail.aaud.gob.pa.; 10 correo.aaud.gob.pa.; 2 aaud-gob-pa.mail.protection.outlook.com.
academiaantai.gob.pa,none
academiavirtualdnc.mef.gob.pa,none
acodeco.gob.pa,dig error
acreditaciones.presidencia.gob.pa,none
admincwms.dominio.mici.gob.pa,dig error
adsoenlinea.gob.pa,none
aeronautica.gob.pa,0 aeronautica-gob-pa.mail.protection.outlook.com.
aeronaval.gob.pa,20 correo1.rnms.gob.pa.; 0 correo2.rnms.gob.pa.
ambiente.mupa.gob.pa,none
amp.gob.pa,0 asma.amp.gob.pa.
ampyme.gob.pa,dig error
ana.gob.pa,30 hybrid.ana.gob.pa.; 10 fortimail.ana.gob.pa.; 20 ana-gob-pa.mail.protection.outlook.com.
anam.gob.pa,none
anati.gob.pa,30 correo2.rnms.gob.pa.; 20 correo1.rnms.gob.pa.
anonymous.transito.gob.pa,none
antai.gob.pa,20 alt1.us.email.fireeyecloud.com.; 40 alt3.us.email.fireeyecloud.com.; 10 primary.us.email.fireeyecloud.com.; 30 alt2.us.email.fireeyecloud.com.
antispam.miambiente.gob.pa,none
aplicaciones.asep.gob.pa,none
app.organojudicial.gob.pa,none
app1.transito.gob.pa,none
appwebs.minsa.gob.pa,none
arap.gob.pa,0 correo2.rnms.gob.pa.; 10 correo1.rnms.gob.pa.
arcgis.aeronautica.gob.pa,none
archinix.bda.gob.pa,dig error
areasrevertidas.mef.gob.pa,none
asamblea.gob.pa,10 mail.asamblea.gob.pa.
asep.gob.pa,10 mail.asep.gob.pa.
aslsrvpex01.asamblea.gob.pa,none
aslsrvpex02.asamblea.gob.pa,none
at03.sbancos.gob.pa,none
at06.sbancos.gob.pa,none
atencion.mupa.gob.pa,none
atlapa.gob.pa,dig error
atp.gob.pa,0 correo2.rnms.gob.pa.; 10 correo1.rnms.gob.pa.
aupsa.gob.pa,dig error
autodiscover.acodeco.gob.pa,none
autodiscover.aeronautica.gob.pa,none
autodiscover.ana.gob.pa,none
autodiscover.anam.gob.pa,none
autodiscover.anip.gob.pa,dig error
autodiscover.asamblea.gob.pa,none
autodiscover.asep.gob.pa,none
autodiscover.atp.gob.pa,none
autodiscover.bda.gob.pa,dig error
autodiscover.cetippat.gob.pa,dig error
autodiscover.contraloria.gob.pa,none
autodiscover.css.gob.pa,none
autodiscover.dgcp.gob.pa,none
autodiscover.ifarhu.gob.pa,none
autodiscover.ima.gob.pa,none
autodiscover.innovacion.gob.pa,dig error
autodiscover.ion.gob.pa,none
autodiscover.mef.gob.pa,none
autodiscover.mici.gob.pa,none
autodiscover.mida.gob.pa,none
autodiscover.minsa.gob.pa,none
autodiscover.minseg.gob.pa,none
autodiscover.mire.gob.pa,dig error
autodiscover.miviot.gob.pa,dig error
autodiscover.municipiocolon.gob.pa,none
autodiscover.presidencia.gob.pa,none
autodiscover.procuraduria.gob.pa,none
autodiscover.senacyt.gob.pa,none
autodiscover.senadis.gob.pa,none
autodiscover.siacap.gob.pa,dig error
autodiscover.superbancos.gob.pa,none
autodiscover.supervalores.gob.pa,none
autoria.panamatramita.gob.pa,none
av.mire.gob.pa,none
av01.mire.gob.pa,none
basuracero.mupa.gob.pa,none
beta.panamaemprende.gob.pa,none
bhn.gob.pa,none
biblioteca.ipacoop.gob.pa,none
biblioteca.organojudicial.gob.pa,none
biopanama.miambiente.gob.pa,none
bomberos.gob.pa,none
cac.gob.pa,none
cacjapp.organojudicial.gob.pa,none
capacitacion-istmo.mef.gob.pa,none
capacitacion.sistemapenalacusatorio.gob.pa,dig error
capacitate.miambiente.gob.pa,none
cas1.minsa.gob.pa,none
cas2.minsa.gob.pa,none
caspan.gob.pa,none
catalogo.panamacompra.gob.pa,none
caudnc.mef.gob.pa,none
ccf.gob.pa,none
cecpavc.procuraduria-admon.gob.pa,none
cena.mef.gob.pa,none
cetippat.gob.pa,none
cfn.caspan.gob.pa,none
cgr-msg-01.cgr.gob.pa,none
cgr-msg-03.contraloria.gob.pa,none
cgr-msg-04.contraloria.gob.pa,none
chat.rp.gob.pa,none
chateame.css.gob.pa,none
chepo-gw-01.miambiente.gob.pa,none
ciudadcreativa.mupa.gob.pa,none
cloud.mupa.gob.pa,none
cm.mici.gob.pa,none
cnpp.tribunal-electoral.gob.pa,none
conecta.ifarhu.gob.pa,none
consulta-coacecss.ipacoop.gob.pa,none
consultafallos.organojudicial.gob.pa,none
consultation.mupa.gob.pa,none
