hostname,score,sources,label,level,http_status,mx
boz.zm,4,wikidata,Bank of Zambia,,HttpConnectTimeoutException: HTTP connect timed out,0 boz-zm.mail.protection.outlook.com.
nac.org.zm,4,wikidata,National HIV/AIDS/STI/TB Council,,200,dig error
nhra.org.zm,4,wikidata,National Health Research Authority,,301,10 nhra-org-zm.mail.protection.outlook.com.
zema.org.zm,4,wikidata,Zambia Environmental Management Agency,,301,0 mailhost.zema.org.zm.
zicta.zm,4,wikidata,Zambia Information and Communications Technology Authority,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 zicta-zm.mail.protection.outlook.com.
zma.org.zm,4,wikidata,Zambia Metrology Agency,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 zma-org-zm.mail.protection.outlook.com.; 5 mail.zma.org.zm.
znphi.co.zm,4,wikidata,Zambia National Public Health Institute,,SSLException: (internal_error) Received fatal alert: internal_error,0 znphi-co-zm.mail.protection.outlook.com.
ambafrance-zm.org,3,wikidata,"Embassy of France, Lusaka",central,ConnectException,5 mta-gw.infomaniak.ch.
cosecsa.org,3,wikidata,Surgical Society of Zambia,,301,5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.
eeas.europa.eu,3,wikidata,Delegation of the European Union to Zambia and COMESA,central,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
finlandabroad.fi,3,wikidata,embassy of Finland in Zambia,central,301,10 mail.valtori.fi.
gartzambia.org,3,wikidata,Golden Valley Agricultural Research Trust,,200,15 eforward4.registrar-servers.com.; 10 eforward1.registrar-servers.com.; 10 eforward3.registrar-servers.com.; 10 eforward2.registrar-servers.com.; 20 eforward5.registrar-servers.com.
ghanahighcommission-zambia.com,3,wikidata,high commission of Ghana in Zambia,central,ConnectException,none
lusaka.diplo.de,3,wikidata,"Embassy of Germany, Lusaka",central,200,10 mx1.bund.de.; 10 mx2.bund.de.
mzv.cz,3,wikidata,embassy of the Czech republic in Zambia,central,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
swedenabroad.se,3,wikidata,"Embassy of Sweden, Lusaka",central,301,none
who.int,3,wikidata,World Health Organization - Zambia,,301,10 who-int.mail.protection.outlook.com.
zambia.mid.ru,3,wikidata,embassy of Russia in Zambia,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
