subdomain,http_status,mx
access.goys.gov.bh,Could not resolve host: access.goys.gov.bh,none
adfs.lmra.gov.bh,SSL certificate problem: certificate has expired,none
adm.dr.sio.gov.bh,Could not resolve host: adm.dr.sio.gov.bh,none
adm.sio.gov.bh,Could not resolve host: adm.sio.gov.bh,none
adm.stg.sio.gov.bh,Could not resolve host: adm.stg.sio.gov.bh,none
adm.tst.sio.gov.bh,Could not resolve host: adm.tst.sio.gov.bh,none
ads01.social.gov.bh,Could not resolve host: ads01.social.gov.bh,none
ads02.social.gov.bh,Could not resolve host: ads02.social.gov.bh,none
aeoi.cbb.gov.bh,Could not resolve host: aeoi.cbb.gov.bh,none
alb.emsuatdevtest.lmra.gov.bh,Connection timed out after 3000 milliseconds,none
alb.private.emsptenv.lmra.gov.bh,Could not resolve host: alb.private.emsptenv.lmra.gov.bh,none
alb.private.emsuat2test.lmra.gov.bh,Could not resolve host: alb.private.emsuat2test.lmra.gov.bh,none
alb.private.emsuatdevtest.lmra.gov.bh,Could not resolve host: alb.private.emsuatdevtest.lmra.gov.bh,none
alb.private.expatuattest.lmra.gov.bh,Could not resolve host: alb.private.expatuattest.lmra.gov.bh,none
alb.private.lmrawebsiteuat.lmra.gov.bh,Could not resolve host: alb.private.lmrawebsiteuat.lmra.gov.bh,none
alb.private.mediacenteruat.lmra.gov.bh,Could not resolve host: alb.private.mediacenteruat.lmra.gov.bh,none
almajles.gov.bh,403,10 almajles-gov-bh.mail.protection.outlook.com.
api.housing.gov.bh,404,none
app.eservices.gov.bh,Connection timed out after 3001 milliseconds,none
app.gov.bh,Could not resolve host: app.gov.bh,none
apppnr-portal.npra.gov.bh,200,none
apps.upda.gov.bh,Connection timed out after 3001 milliseconds,none
argo.dev01.gov.bh,Could not resolve host: argo.dev01.gov.bh,none
arkcaseuat.lmra.gov.bh,Could not resolve host: arkcaseuat.lmra.gov.bh,none
autodiscover.bipa.gov.bh,Failed to connect to autodiscover.bipa.gov.bh port 443 after 333 ms: Could not connect to server,none
autodiscover.bqa.gov.bh,SSL certificate problem: self-signed certificate,none
autodiscover.cabinetaffairs.gov.bh,Failed to connect to autodiscover.cabinetaffairs.gov.bh port 443 after 380 ms: Could not connect to server,none
autodiscover.cbb.gov.bh,Failed to connect to autodiscover.cbb.gov.bh port 443 after 217 ms: Could not connect to server,none
autodiscover.cbbmail.gov.bh,Could not resolve host: autodiscover.cbbmail.gov.bh,none
autodiscover.cloud.gov.bh,Connection timed out after 3002 milliseconds,none
autodiscover.culture.gov.bh,Failed to connect to autodiscover.culture.gov.bh port 443 after 341 ms: Could not connect to server,none
autodiscover.dpmo.gov.bh,Connection timed out after 3001 milliseconds,none
autodiscover.fdpm.gov.bh,Failed to connect to autodiscover.fdpm.gov.bh port 443 after 366 ms: Could not connect to server,none
autodiscover.goys.gov.bh,Could not resolve host: autodiscover.goys.gov.bh,none
autodiscover.gpalace.gov.bh,Could not resolve host: autodiscover.gpalace.gov.bh,none
autodiscover.gsc.gov.bh,Failed to connect to autodiscover.gsc.gov.bh port 443 after 356 ms: Could not connect to server,none
autodiscover.hcia.gov.bh,Failed to connect to autodiscover.hcia.gov.bh port 443 after 380 ms: Could not connect to server,none
autodiscover.health.gov.bh,Connection timed out after 3001 milliseconds,none
autodiscover.housing.gov.bh,Connection timed out after 3001 milliseconds,none
autodiscover.icc.gov.bh,Failed to connect to autodiscover.icc.gov.bh port 443 after 345 ms: Could not connect to server,none
autodiscover.iga.gov.bh,Failed to connect to autodiscover.iga.gov.bh port 443 after 381 ms: Could not connect to server,none
autodiscover.interior.gov.bh,302,none
autodiscover.jwd.gov.bh,Connection timed out after 3002 milliseconds,none
autodiscover.legalaffairs.gov.bh,Could not resolve host: autodiscover.legalaffairs.gov.bh,none
autodiscover.lloc.gov.bh,Connection timed out after 3001 milliseconds,none
autodiscover.lmra.gov.bh,Failed to connect to autodiscover.lmra.gov.bh port 443 after 307 ms: Could not connect to server,none
