hostname,score,sources,label,level
bvhn.no,7,wikidata;wikidata,County Social Welfare Boards | Q11999959,
datatilsynet.no,7,wikidata;wikidata,The Norwegian Data Protection Authority,central
digdir.no,7,wikidata;wikidata,Norwegian Digitalisation Agency | Digitaliseringsrådet,
eos-utvalget.no,7,wikidata;wikidata,Norwegian Parliamentary Intelligence Oversight Committee,
etikkom.no,7,wikidata;wikidata,Norwegian National Research Ethics Committees,
fhi.no,7,wikidata;wikidata,Norwegian Institute of Public Health,
finnmarkssykehuset.no,7,wikidata;wikidata,Finnmark Hospital Trust,
forskningsradet.no,7,wikidata;wikidata,Research Council of Norway,
forsvarsombudet.no,7,wikidata;wikidata,Parliamentary Ombud’s Committee for the Norwegian Armed Forces,
helse-bergen.no,7,wikidata;wikidata,Bergen Hospital Trust,
kartverket.no,7,wikidata;wikidata,Norwegian Mapping Authority,
kriminalomsorgen.no,7,wikidata;wikidata,Norwegian Correctional Service | Directorate of Correctional Services,
kulturdirektoratet.no,7,wikidata;wikidata,Arts Council Norway | Arts and Culture Norway,
medietilsynet.no,7,wikidata;wikidata,Rådet for Anvendt Medieforskning | Norwegian Media Authority,
miljodirektoratet.no,7,wikidata;wikidata,Norwegian Environment Agency | Q12002704,
nasjonalarkivet.no,7,wikidata;wikidata,National Archives of Norway (Riksarkivet) | National Archives of Norway,
nav.no,7,wikidata;wikidata,Labour and Welfare Service | Norwegian Labour and Welfare Administration,
norges-bank.no,7,wikidata;wikidata,Norges Bank,
nsm.no,7,wikidata;wikidata;wikidata,Norwegian National Security Authority | Norwegian National Cyber Security Centre,
politi.no,7,wikidata;wikidata,National Police Directorate | National Criminal Investigation Service,
politiet.no,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,National Police Immigration Service | Norwegian Border Commisioner for the Norwegian-Russian Border | Norwegian National Road Policing Service | Norwegian Police Shared Services | Norwegian Police Service,
psykiskhelse.no,7,wikidata;wikidata,Norwegian Council for Mental Health,
radetfordyreetikk.no,7,wikidata;wikidata,Council for Animal Ethics,
regjeringsadvokaten.no,7,wikidata;wikidata,Office of the Attorney General of Norway,
riksadvokaten.no,7,wikidata;wikidata,Q136326313 | Office of the Director of Public Prosecutions of Norway,central
romsenter.no,7,wikidata;wikidata,Norwegian Space Agency,
samordnaopptak.no,7,wikidata;wikidata,Norwegian Universities and Colleges Admission Service,
sdir.no,7,wikidata;wikidata,Norwegian Ship Registers | Norwegian Maritime Authority,
sikt.no,7,wikidata;wikidata,Norwegian Agency for Shared Services in Education and Research,
sivilrett.no,7,wikidata;wikidata,Norwegian Civil Affairs Authority | Intimate Partner Homicide Commission of Norway,
sjt.no,7,wikidata;wikidata,Norwegian Railway Inspectorate,
unesco.no,7,wikidata;wikidata,Norwegian National Commission for UNESCO | Q17765624,
visitalta.no,7,wikidata;wikidata,VISIT ALTA AS,
nobelpeaceprize.org,6,wikidata;wikidata,Norwegian Nobel Institute,
norwegen.ahk.de,6,wikidata;wikidata,German-Norwegian Chamber of Commerce,
lovdata.no,5,linkgraph,Linked from 6 public-sector domains,
abm-utvikling.no,4,wikidata,"Norwegian Archive, Library and Museum Authority",
advnemnda.no,4,wikidata,Advokatnemnda,central
afghanistanembassy.no,4,wikidata,"Embassy of Afghanistan, Oslo",central
ahus.no,4,wikidata,Akershus University Hospital,
akkreditert.no,4,wikidata,Norwegian Accreditation,
akt.no,4,wikidata,Agder Kollektivtrafikk,
algerianembassy.no,4,wikidata,"Embassy of Algeria, Oslo",central
ambulanse-midt.no,4,wikidata,Q11957688,
arbeidsretten.no,4,wikidata,Labour Court,
arbeidstilsynet.no,4,wikidata,Norwegian Labour Inspection Authority,
artsdatabanken.no,4,wikidata,Norwegian Biodiversity Information Centre,
atb.no,4,wikidata,AtB,
barents.no,4,wikidata,Norwegian Barents Secretariat,
