hostname,score,sources,label,level
sodisce.si,9,wikidata;wikidata,Administrative Court of the Republic of Slovenia | Supreme Court of the Republic of Slovenia,central
dz-rs.si,7,wikidata;wikidata;wikidata,Slovenian Parliament | National Assembly,central
ip-rs.si,7,wikidata;linkgraph,Information Commissioner of the Republic of Slovenia,central
lpp.si,7,wikidata;wikidata,Ljubljana Passenger Transport,
nijz.si,7,wikidata;wikidata,National Institute of Public Health,
dominikanci.hr,6,wikidata;wikidata,Croatian Dominican Province,
slowenien.ahk.de,6,wikidata;wikidata,German-Slovenian Chamber of Industry and Commerce,
us-rs.si,6,wikidata,Constitutional Court of Slovenia,
vlada.si,6,un_desa,UN/DESA national portal,
a-tvp.si,4,wikidata,Securities Market Agency,
agen-rs.si,4,wikidata,Energy Agency of the Republic of Slovenia,
ambasadabih.si,4,wikidata,embassy of Bosnia and Herzegovina in Slovenia,central
arao.si,4,wikidata,Radioactive Waste Management Agency,
bsi.si,4,wikidata,Bank of Slovenia,
ds-rs.si,4,wikidata,National Council of Slovenia,central
dvk-rs.si,4,wikidata,State Election Commission,central
energap.si,4,wikidata,Energy Agency of Podravje,
film-center.si,4,wikidata,Slovenian Film Centre,
jakrs.si,4,wikidata,Slovenian Book Agency,
jazmp.si,4,wikidata,Agency for Medicinal Products and Medical Devices of the Republic of Slovenia,
jh-lj.si,4,wikidata,Ljubljana Passenger Transport,
kmetijskizavod-ng.si,4,wikidata,Kmetijsko Gozdarski Zavod Nova Gorica,
kpk-rs.si,4,wikidata,Commission for the Prevention of Corruption of the Republic of Slovenia,central
lendva.mfa.gov.hu,4,wikidata,Consulate General of Hungary in Lendava,
ljubljana.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Ljubljana",central
nuk.uni-lj.si,4,wikidata,National and University Library of Slovenia,
pgd-hrvatini.si,4,wikidata,PGD Hrvatini,
pgd-pluznje.si,4,wikidata,PGD Plužnje,
policija.si,4,wikidata,law enforcement in Slovenia,
si.usembassy.gov,4,wikidata,"Embassy of the United States, Ljubljana",central
stat.si,4,wikidata,Statistical Office of the Republic of Slovenia,central
zrss.si,4,wikidata,National Education Institute of the Republic of Slovenia,
zvd.si,4,wikidata,Institute of Occupational Health,
zvkds.si,4,wikidata,Institute for the Protection of Cultural Heritage of Slovenia,
ambasadat.net,3,wikidata,"Embassy of Kosovo, Ljubljana",central
ljubljana.diplo.de,3,wikidata,"Embassy of Germany, Ljubljana",central
ljubljana.europarl.europa.eu,3,wikidata,European Parliament Liaison Office in Slovenia,central
ljubljana.mae.ro,3,wikidata,"Embassy of Romania, Ljubljana",central
mfa.bg,3,wikidata,embassy of Bulgaria in Slovenia,central
mfa.gr,3,wikidata,embassy of Greece in Slovenia,central
mzv.cz,3,wikidata,embassy of the Czech republic in Slovenia,central
mzv.sk,3,wikidata,embassy of Slovakia in Slovenia,central
rus-slo.mid.ru,3,wikidata,"Embassy of Russia, Ljubljana",central
si.ambafrance.org,3,wikidata,"Embassy of France, Ljubljana",central
si.chineseembassy.org,3,wikidata,"Embassy of the People's Republic of China, Ljubljana",central
si.mvep.hr,3,wikidata,embassy of Croatia in Slovenia,central
slovenia.representation.ec.europa.eu,3,wikidata,European Commission Representation in Slovenia,
smomembassytoslovenia.org,3,wikidata,"Embassy of the Sovereign Military Order of Malta, Ljubljana",central
