subdomain,mx
018008010luz.gob.mx,none
1m.presidencia.gob.mx,none
24cumbreiberoamericana.gob.mx,none
5kprimeradama.indebc.gob.mx,0 5kprimeradama.indebc.gob.mx.
abriendoespacios.gob.mx,none
ac.siger.gob.mx,none
acambaro.gob.mx,10 acambaro.gob.mx.; 0 mail.acambaro.gob.mx.
accesa.promexico.gob.mx,none
access.morelia.gob.mx,none
actibc.indebc.gob.mx,0 actibc.indebc.gob.mx.
activesync.aguascalientes.gob.mx,none
activesync.capufe.gob.mx,none
activesync.conafe.gob.mx,none
acuerdosuspension.sedecodf.gob.mx,dig error
adfs.inegi.gob.mx,none
admin.empleo.gob.mx,none
admin.indebc.gob.mx,0 admin.indebc.gob.mx.
administracion.inin.gob.mx,none
administracionisc.gob.mx,0 mail.administracionisc.gob.mx.
adminls.capufe.gob.mx,none
admision.sedena.gob.mx,none
aes.sat.gob.mx,none
agenda.tamaulipas.gob.mx,none
agenda.vc.jalisco.gob.mx,none
agroasemex.gob.mx,10 ASPMX2.GOOGLEMAIL.COM.; 10 ASPMX3.GOOGLEMAIL.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.
aguascalientes.gob.mx,10 gobaguaspp.aguascalientes.gob.mx.
aguaxalapa.gob.mx,dig error
alamotemapache.gob.mx,10 mx00.ionos.mx.; 10 mx01.ionos.mx.
alerta.ces.gob.mx,none
alfa.gob.mx,none
almcas01.cancilleria.sre.gob.mx,none
amatl.inah.gob.mx,none
analitica.inah.gob.mx,none
anthro.annualreviews.org.bidi.inmegen.gob.mx,none
aplicaciones.cfe.gob.mx,none
aplicaciones.edugem.gob.mx,none
aplicaciones.tlaxcala.gob.mx,none
aplicaciones1.sct.gob.mx,dig error
apoyos.financierarural.gob.mx,none
app.caad.gob.mx,none
app.cfe.gob.mx,none
app.empleo.gob.mx,none
app01.sre.gob.mx,none
app03.sre.gob.mx,none
apps.padronunico.jalisco.gob.mx,none
apps.sanjuandelrio.gob.mx,0 apps.sanjuandelrio.gob.mx.
apreciacion.edugem.gob.mx,none
apreciacion2.edugem.gob.mx,none
apreciacion3.edugem.gob.mx,none
ard.bmj.com.bidi.inmegen.gob.mx,none
as.cwa.economia.gob.mx,none
as.im.inami.gob.mx,none
as.klaffer.dssat.sat.gob.mx,none
as.klaffer.sat.gob.mx,none
asapa.edugem.gob.mx,none
aseqroo.gob.mx,none
atencionfge.app.jalisco.gob.mx,none
atencionmigrante.app.jalisco.gob.mx,none
atizapan.gob.mx,1 smtp.google.com.
atmail.chihuahua.gob.mx,dig error
atributariaw1.hidalgo.gob.mx,none
atributariaw2.hidalgo.gob.mx,none
atzompa.gob.mx,none
auditoriachihuahua.gob.mx,none
auditoriasuperior.gob.mx,none
autodiscover.ad.impi.gob.mx,none
autodiscover.aem.sct.gob.mx,dig error
autodiscover.aguascalientes.gob.mx,none
autodiscover.asa.gob.mx,none
autodiscover.aserca.gob.mx,none
autodiscover.aseslp.gob.mx,none
autodiscover.caepccm.df.gob.mx,none
autodiscover.cajeme.gob.mx,none
autodiscover.capufe.gob.mx,none
autodiscover.capufe.sct.gob.mx,none
autodiscover.cccedomex.gob.mx,none
autodiscover.cdobregon.gob.mx,none
autodiscover.ces.gob.mx,none
autodiscover.cfe.gob.mx,none
autodiscover.cmapas.gob.mx,none
autodiscover.cmm.gob.mx,none
autodiscover.cnbv.gob.mx,none
autodiscover.cns.gob.mx,none
autodiscover.cofemer.gob.mx,none
autodiscover.cofepris.gob.mx,none
autodiscover.conafe.gob.mx,none
autodiscover.conagua.gob.mx,none
autodiscover.conaliteg.gob.mx,none
autodiscover.conanp.gob.mx,none
autodiscover.condusef.gob.mx,none
autodiscover.congresobc.gob.mx,none
autodiscover.congresogto.gob.mx,none
autodiscover.consar.gob.mx,none
autodiscover.correo.cjf.gob.mx,none
autodiscover.correos.seslp.gob.mx,none
autodiscover.correosdemexico.gob.mx,none
autodiscover.cre.gob.mx,none
autodiscover.culiacan.gob.mx,none
autodiscover.diconsa.gob.mx,none
autodiscover.dif.gob.mx,none
autodiscover.difbc.gob.mx,none
autodiscover.diputados.gob.mx,none
autodiscover.e-firma.gsign.guanajuato.gob.mx,none
autodiscover.economia.gob.mx,none
autodiscover.emp.gob.mx,none
autodiscover.exchange.monterrey.gob.mx,none
autodiscover.finanzas.df.gob.mx,none
autodiscover.fira.gob.mx,none
autodiscover.fonacot.gob.mx,none
autodiscover.fonatur.gob.mx,none
autodiscover.fovissste.gob.mx,none
autodiscover.funcionpublica.gob.mx,none
autodiscover.gppan.senado.gob.mx,none
autodiscover.hacienda.gob.mx,none
autodiscover.hidalgo.gob.mx,none
autodiscover.idpnl.gob.mx,none
autodiscover.impi.gob.mx,none
autodiscover.imss.gob.mx,none
autodiscover.imt.sct.gob.mx,none
autodiscover.inadem.gob.mx,none
autodiscover.inami.gob.mx,none
autodiscover.indivibc.gob.mx,none
autodiscover.inifap.gob.mx,none
autodiscover.inm.gob.mx,none
autodiscover.intra.tsj.nl.gob.mx,none
autodiscover.ipab.gob.mx,none
autodiscover.issste.gob.mx,none
autodiscover.juicioenlinea.gob.mx,none
autodiscover.merida.gob.mx,none
autodiscover.monterrey.gob.mx,none
autodiscover.mujeresregias.gob.mx,none
autodiscover.municipio.merida.gob.mx,none
autodiscover.municipiodequeretaro.gob.mx,none
autodiscover.nafin.gob.mx,none
autodiscover.nl.gob.mx,none
autodiscover.nuevoleon.gob.mx,none
autodiscover.ofsgto.gob.mx,none
autodiscover.ooapas.gob.mx,none
autodiscover.oportunidades.gob.mx,none
autodiscover.pan.senado.gob.mx,none
autodiscover.pgr.gob.mx,none
autodiscover.pjenl.gob.mx,none
autodiscover.presidencia.gob.mx,none
autodiscover.prodecon.gob.mx,none
autodiscover.profeco.gob.mx,none
autodiscover.profepa.gob.mx,none
autodiscover.promexico.gob.mx,none
autodiscover.prospera.gob.mx,dig error
autodiscover.sae.gob.mx,none
autodiscover.sagarpa.gob.mx,none
autodiscover.salud.gob.mx,none
autodiscover.sapal.gob.mx,none
autodiscover.sat.gob.mx,none
autodiscover.scjn.gob.mx,none
autodiscover.sct.gob.mx,dig error
autodiscover.sectur.gob.mx,none
autodiscover.sedema.df.gob.mx,none
autodiscover.segob.gob.mx,none
autodiscover.semarnat.gob.mx,none
autodiscover.senasica.gob.mx,none
autodiscover.seneam.sct.gob.mx,none
autodiscover.sepomex.gob.mx,none
autodiscover.seslp.gob.mx,none
autodiscover.shf.gob.mx,none
autodiscover.sre.gob.mx,none
autodiscover.ssc.gob.mx,none
autodiscover.ssp.gob.mx,none
autodiscover.tsjqroo.gob.mx,none
autodiscover.veracruz.gob.mx,none
autorizaciones.cnbv.gob.mx,none
av.cnsns.gob.mx,none
av.conafe.gob.mx,none
av.conanp.gob.mx,none
av.diputados.gob.mx,none
av.energia.gob.mx,none
av.impi.gob.mx,none
av.morelia.gob.mx,none
av.ofsgto.gob.mx,none
av.sapal.gob.mx,none
av.sct.gob.mx,none
av.stps.gob.mx,none
avlync.senasica.gob.mx,none
axutlamunicipio.gob.mx,none
ayotlanjalisco.gob.mx,none
ayuda.fira.gob.mx,none
ayuntamientodigital.gob.mx,none
azteca.inah.gob.mx,none
bancomext.gob.mx,10 bancomext.in.tmes.trendmicro.com.; 91 SRVW22APPEDGE01.bancomext.gob.mx.; 50 smtp.bancomext.gob.mx.; 90 SRVW22APPEDGE03.bancomext.gob.mx.
bancos.pronosticos.gob.mx,dig error
bd.qa.bansefi.gob.mx,none
bdif4.dif.gob.mx,none
bdif8.dif.gob.mx,none
becas.sedena.gob.mx,none
beta.cnsns.gob.mx,none
beta.gob.mx,none
bidi.inmegen.gob.mx,none
bienestar.oaxaca.gob.mx,none
binationalgames.indebc.gob.mx,none
bloodjournal.hematologylibrary.org.bidi.inmegen.gob.mx,none
