type,label,website,hostname
ministry,"Ministry of Agriculture and Rural Development of the Slovak Republic","https://www.mpsr.sk/",mpsr.sk
ministry,"Ministry of Agriculture and Rural Development of the Slovak Republic","https://www.mpsr.sk/en/",mpsr.sk
ministry,"Ministry of the Environment of the Slovak Republic","https://www.minzp.sk/",minzp.sk
ministry,"Ministry of Finance of the Slovak Republic","https://www.mfsr.sk/en/",mfsr.sk
ministry,"Ministry of Interior of the Slovak Republic","https://www.minv.sk/",minv.sk
ministry,"Ministry of Finance of the Slovak Republic","https://www.mfsr.sk/sk/",mfsr.sk
ministry,"Ministry of Tourism and Sports of the Slovak Republic","https://www.mincrs.sk/",mincrs.sk
ministry,"Ministry of Education, Research, Development and Youth of the Slovak Republic","https://www.minedu.sk/",minedu.sk
ministry,"Ministry of Foreign and European Affairs of the Slovak Republic","https://www.mzv.sk/",mzv.sk
ministry,"Ministry of Transport and Construction of the Slovak Republic","https://www.mindop.sk/",mindop.sk
ministry,"Ministry of Transport and Construction of the Slovak Republic","https://www.mindop.sk/en",mindop.sk
parliament,"National Council of the Slovak Republic","http://www.nrsr.sk",nrsr.sk
constitutional_court,"Dominican Province of Slovakia","https://dominikani.sk/",dominikani.sk
constitutional_court,"Piarist province of Slovakia","http://www.piaristi.sk",piaristi.sk
constitutional_court,"Province of the Most Holy Redeemer of the Friars Minor in Slovakia","http://www.frantiskani.sk/",frantiskani.sk
supreme_court,"National Council of the Slovak Republic","http://www.nrsr.sk",nrsr.sk
