subdomain,http_status
a.alicorn.gov.cz,"Could not resolve host: a.alicorn.gov.cz"
absolventi.gov.cz,"Could not resolve host: absolventi.gov.cz"
ac.mids.gov.cz,"302"
account.nukib.gov.cz,"302"
account.staging.nukib.gov.cz,"403"
admin.gov.cz,"Could not resolve host: admin.gov.cz"
admin.pruvodcepripojenim.gov.cz,"SSL certificate problem: certificate has expired"
admin.smlouvy.gov.cz,"302"
admin.testrs.gov.cz,"302"
adresy.ctu.gov.cz,"200"
ags.cuzk.gov.cz,"301"
aise-rpp-ais-test.egon.gov.cz,"Could not resolve host: aise-rpp-ais-test.egon.gov.cz"
aisp-rpp-ais-test.egon.gov.cz,"Could not resolve host: aisp-rpp-ais-test.egon.gov.cz"
aisp1-rpp-ais-test.egon.gov.cz,"Could not resolve host: aisp1-rpp-ais-test.egon.gov.cz"
aisp1-rpp-ais.egon.gov.cz,"Could not resolve host: aisp1-rpp-ais.egon.gov.cz"
aisp1_rpp-ais-test.egon.gov.cz,"Could not resolve host: aisp1_rpp-ais-test.egon.gov.cz"
aisp1_rpp-ais.egon.gov.cz,"Could not resolve host: aisp1_rpp-ais.egon.gov.cz"
aiss-rpp-ais-test.egon.gov.cz,"Resolving timed out after 3001 milliseconds"
aivpn.ros-iais.egon.gov.cz,"Connection timed out after 3002 milliseconds"
akademie.ctu.gov.cz,"200"
akreditace-dev.gov.cz,"200"
akreditace-stage.gov.cz,"200"
akreditace-test.gov.cz,"403"
akreditace.gov.cz,"404"
albatros.odok.gov.cz,"200"
alicorn.gov.cz,"Could not resolve host: alicorn.gov.cz"
aml.gov.cz,"301"
analytics.ctu.gov.cz,"403"
anonymizace.gov.cz,"200"
anonymizace.smlouvy.gov.cz,"Could not resolve host: anonymizace.smlouvy.gov.cz"
api-kn-test.cuzk.gov.cz,"403"
api-kn.cuzk.gov.cz,"200"
api.gov.cz,"Could not resolve host: api.gov.cz"
api.portal.stavebnisprava.gov.cz,"404"
apiagentura.gov.cz,"302"
apl.csu.gov.cz,"403"
aplikace.hzscr.gov.cz,"200"
aplikace.mvcr.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'aplikace.mvcr.gov.cz'"
aplikace.policie.gov.cz,"302"
app.fs.gov.cz,"403"
archi.gov.cz,"Could not resolve host: archi.gov.cz"
ares.gov.cz,"200"
argis.gov.cz,"Could not resolve host: argis.gov.cz"
arvpn.ros.egon.gov.cz,"Connection timed out after 3002 milliseconds"
as.cuzk.gov.cz,"403"
asse.mvcr.gov.cz,"Recv failure: Connexion ré-initialisée par le correspondant"
atom.cuzk.gov.cz,"200"
atom2.cuzk.gov.cz,"200"
attch.portal.stavebnisprava.gov.cz,"400"
auth.issi.gov.cz,"TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name"
autodiscover.cuzk.gov.cz,"403"
autodiscover.mids.gov.cz,"Could not resolve host: autodiscover.mids.gov.cz"
autodiscover.mo.gov.cz,"Failed to connect to autodiscover.mo.gov.cz port 443 after 194 ms: Could not connect to server"
autodiscover.mod.gov.cz,"Failed to connect to autodiscover.mod.gov.cz port 443 after 212 ms: Could not connect to server"
autodiscover.mpo.gov.cz,"Could not resolve host: autodiscover.mpo.gov.cz"
autodiscover.nukib.gov.cz,"Could not resolve host: autodiscover.nukib.gov.cz"
autodiscover.rrtv.gov.cz,"302"
autorizace-dev.edoklady.gov.cz,"403"
autorizace-edu.edoklady.gov.cz,"404"
autorizace-test.edoklady.gov.cz,"403"
autorizace.nukib.gov.cz,"301"
balik.ctu.gov.cz,"302"
bc.mids.gov.cz,"Could not resolve host: bc.mids.gov.cz"
bco.gov.cz,"200"
bezpecne.podani.gov.cz,"Could not resolve host: bezpecne.podani.gov.cz"
biap1t.ros-iais.egon.gov.cz,"Connection timed out after 3002 milliseconds"
bivpn.ros-iais.egon.gov.cz,"Connection timed out after 3002 milliseconds"
bodovapole.cuzk.gov.cz,"200"
brvpn.ros.egon.gov.cz,"Connection timed out after 3002 milliseconds"
budoucnostjedigitalni.gov.cz,"Could not resolve host: budoucnostjedigitalni.gov.cz"
business.gov.cz,"404"
bydleniprozivot.gov.cz,"301"
c.alicorn.gov.cz,"SSL certificate problem: self-signed certificate in certificate chain"
ca-dev.edoklady.gov.cz,"403"
ca-edu.edoklady.gov.cz,"404"
ca-test.edoklady.gov.cz,"Could not resolve host: ca-test.edoklady.gov.cz"
caais-edu.gov.cz,"200"
caais-test-ext.gov.cz,"Could not resolve host: caais-test-ext.gov.cz"
caais.gov.cz,"200"
capi-dev.edoklady.gov.cz,"400"
capi-edu.edoklady.gov.cz,"400"
capi-stage.edoklady.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'capi-stage.edoklady.gov.cz'"
capi-test.edoklady.gov.cz,"400"
capi.edoklady.gov.cz,"Could not resolve host: capi.edoklady.gov.cz"
cbu.gov.cz,"SSL certificate problem: unable to get local issuer certificate"
cdn.gov.cz,"Could not resolve host: cdn.gov.cz"
celnisprava.gov.cz,"302"
cenia.gov.cz,"200"
cert-externalauthapi.caais-edu.gov.cz,"400"
cert-externalauthapi.caais-test-ext.gov.cz,"400"
cert-externalauthapi.caais.gov.cz,"400"
cert-externaleditapi10.caais-edu.gov.cz,"400"
cert-externaleditapi10.caais-test-ext.gov.cz,"400"
cert-externaleditapi10.caais.gov.cz,"400"
cert-externaleditapi11.caais-edu.gov.cz,"400"
cert-externaleditapi11.caais-test-ext.gov.cz,"400"
cert-externaleditapi11.caais.gov.cz,"400"
cert-externalsaml2api.caais-edu.gov.cz,"400"
cert-externalsaml2api.caais.gov.cz,"400"
cert-openidconnectapi.caais-edu.gov.cz,"400"
cert-openidconnectapi.caais-test-ext.gov.cz,"400"
cert-openidconnectapi.caais.gov.cz,"400"
cert-usercertificatehttpsloader.caais-edu.gov.cz,"400"
cert-usercertificatehttpsloader.caais-test-ext.gov.cz,"Resolving timed out after 3000 milliseconds"
cert-usercertificatehttpsloader.caais.gov.cz,"400"
cert.caais.gov.cz,"Could not resolve host: cert.caais.gov.cz"
cert.idp.caais-edu.gov.cz,"404"
cert.idp.caais-test-ext.gov.cz,"404"
cert.idp.caais.gov.cz,"404"
cert.portalcsuis.statnipokladna.gov.cz,"Resolving timed out after 3000 milliseconds"
cert.t3sportalcsuis.statnipokladna.gov.cz,"Could not resolve host: cert.t3sportalcsuis.statnipokladna.gov.cz"
cgs.gov.cz,"200"
chcidatovku-dev.gov.cz,"403"
chcidatovku-test.gov.cz,"Could not resolve host: chcidatovku-test.gov.cz"
chcidatovku.gov.cz,"200"
chciidentitu-dev.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'chciidentitu-dev.gov.cz'"
chciidentitu-test.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'chciidentitu-test.gov.cz'"
chciidentitu.gov.cz,"301"
cizp.gov.cz,"302"
ckan.issi.gov.cz,"Could not resolve host: ckan.issi.gov.cz"
cloud.uohs.gov.cz,"Could not resolve host: cloud.uohs.gov.cz"
cms.czechtourism.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'cms.czechtourism.gov.cz'"
cms.gov.cz,"Connection timed out after 3002 milliseconds"
code.gov.cz,"302"
cokdyz.gov.cz,"Could not resolve host: cokdyz.gov.cz"
collab-edge.mod.gov.cz,"Connection timed out after 3001 milliseconds"
collab-edge.szpi.gov.cz,"Connection timed out after 3002 milliseconds"
colours.mod.gov.cz,"Could not resolve host: colours.mod.gov.cz"
copernicus.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'copernicus.gov.cz'"
covid-test.gov.cz,"Failed to connect to covid-test.gov.cz port 443 after 146 ms: Could not connect to server"
covid.gov.cz,"Could not resolve host: covid.gov.cz"
crr.gov.cz,"200"
crr.mdcr.gov.cz,"Could not resolve host: crr.mdcr.gov.cz"
csmv.gov.cz,"SSL certificate problem: certificate has expired"
csu.gov.cz,"200"
ctecka-dev.edoklady.gov.cz,"403"
ctecka-edu.edoklady.gov.cz,"200"
ctecka-test.edoklady.gov.cz,"403"
ctu.gov.cz,"200"
cuzk.gov.cz,"200"
czechcentres.gov.cz,"200"
czechinvest.gov.cz,"200"
czechpoint.gov.cz,"Resolving timed out after 3000 milliseconds"
czechtourism.gov.cz,"301"
czechtrade.gov.cz,"200"
czepos.cuzk.gov.cz,"200"
czepospn.cuzk.gov.cz,"301"
czeposps.cuzk.gov.cz,"Could not resolve host: czeposps.cuzk.gov.cz"
danedoskol.gov.cz,"SSL certificate problem: certificate has expired"
danovakobra.gov.cz,"200"
data.csu.gov.cz,"200"
data.ctu.gov.cz,"200"
data.cuzk.gov.cz,"403"
data.dia.gov.cz,"301"
data.gov.cz,"200"
data.kraj-jihocesky.gov.cz,"Could not resolve host: data.kraj-jihocesky.gov.cz"
data.mk.gov.cz,"403"
data.mvcr.gov.cz,"Connection timed out after 3001 milliseconds"
data.smlouvy.gov.cz,"Could not resolve host: data.smlouvy.gov.cz"
data.testrs.gov.cz,"200"
dataportal.eru.gov.cz,"200"
dataz.cuzk.gov.cz,"200"
dator.nukib.gov.cz,"302"
dc.mids.gov.cz,"Could not resolve host: dc.mids.gov.cz"
designsystem-dev.gov.cz,"404"
designsystem-dev.portal.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'designsystem-dev.portal.gov.cz'"
designsystem-stage.gov.cz,"Could not resolve host: designsystem-stage.gov.cz"
designsystem-test.gov.cz,"404"
designsystem.gov.cz,"200"
desu.gov.cz,"Could not resolve host: desu.gov.cz"
dev-ckan.issi.gov.cz,"TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name"
dev-hale.issi.gov.cz,"Could not resolve host: dev-hale.issi.gov.cz"
dev-keyc.issi.gov.cz,"Resolving timed out after 3001 milliseconds"
dev.dia.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'dev.dia.gov.cz'"
dev.frs.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'dev.frs.gov.cz'"
dev.issi.gov.cz,"TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name"
dev.portal.gov.cz,"200"
di.gov.cz,"Could not resolve host: di.gov.cz"
dia.gov.cz,"302"
diagnostika.cuzk.gov.cz,"200"
digitalizace-dev.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'digitalizace-dev.gov.cz'"
digitalizace-test.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'digitalizace-test.gov.cz'"
digitalizace.gov.cz,"SSL: no alternative certificate subject name matches target hostname 'digitalizace.gov.cz'"
digitalnibrana.gov.cz,"200"
digitalnicesko.gov.cz,"200"
digitym.gov.cz,"Resolving timed out after 3001 milliseconds"
dispatch.alicorn.gov.cz,"Resolving timed out after 3001 milliseconds"
dispatch500.alicorn.gov.cz,"Resolving timed out after 3001 milliseconds"
dmgr.csu.gov.cz,"200"
dmzedge10.mod.gov.cz,"Connection timed out after 3002 milliseconds"
docs.nukib.gov.cz,"302"
docs.staging.nukib.gov.cz,"403"
domecek.szu.gov.cz,"Connection timed out after 3002 milliseconds"
dotazniky.cuzk.gov.cz,"200"
dpn-test.cuzk.gov.cz,"503"
dpn.cuzk.gov.cz,"303"
drapi-test.gov.cz,"Could not resolve host: drapi-test.gov.cz"
drapi.gov.cz,"Could not resolve host: drapi.gov.cz"
drozd.gov.cz,"SSL certificate problem: certificate has expired"
drozd.mzv.gov.cz,"200"
druhypozemku.cuzk.gov.cz,"Could not resolve host: druhypozemku.cuzk.gov.cz"
ea.alicorn.gov.cz,"Could not resolve host: ea.alicorn.gov.cz"
edelivery.dia.gov.cz,"500"
edit.mzv.gov.cz,"302"
edoklady-dev.edoklady.gov.cz,"Could not resolve host: edoklady-dev.edoklady.gov.cz"
edoklady-dev.gov.cz,"403"
edoklady-edu.gov.cz,"Could not resolve host: edoklady-edu.gov.cz"
edoklady-test.edoklady.gov.cz,"Could not resolve host: edoklady-test.edoklady.gov.cz"
edoklady-test.gov.cz,"Could not resolve host: edoklady-test.gov.cz"
edoklady.gov.cz,"200"
edotaznik-test.csu.gov.cz,"Could not resolve host: edotaznik-test.csu.gov.cz"
elearning.cuzk.gov.cz,"200"
elearning.mzv.gov.cz,"303"
email.mo.gov.cz,"Could not resolve host: email.mo.gov.cz"
epetice-dev.gov.cz,"Could not resolve host: epetice-dev.gov.cz"
epetice-stage.gov.cz,"Could not resolve host: epetice-stage.gov.cz"
epetice-test.gov.cz,"403"
epetice.gov.cz,"200"
epk.kraj-jihocesky.gov.cz,"Could not resolve host: epk.kraj-jihocesky.gov.cz"
eportal-test.mo.gov.cz,"SSL certificate problem: unable to get local issuer certificate"
eportal.mo.gov.cz,"Could not resolve host: eportal.mo.gov.cz"
er.alicorn.gov.cz,"Could not resolve host: er.alicorn.gov.cz"
eru.gov.cz,"200"
esb.kraj-jihocesky.gov.cz,"Could not resolve host: esb.kraj-jihocesky.gov.cz"
eucertifikace.nukib.gov.cz,"301"
evropskefondy.mk.gov.cz,"Could not resolve host: evropskefondy.mk.gov.cz"
export.gov.cz,"Connection timed out after 3002 milliseconds"
externalauthapi.caais-edu.gov.cz,"404"
externalauthapi.caais-test-ext.gov.cz,"404"
externalauthapi.caais.gov.cz,"404"
externaleditapi10.caais-edu.gov.cz,"404"
externaleditapi10.caais-test-ext.gov.cz,"404"
externaleditapi10.caais.gov.cz,"404"
externaleditapi11.caais-edu.gov.cz,"404"
externaleditapi11.caais-test-ext.gov.cz,"404"
externaleditapi11.caais.gov.cz,"404"
externalidentificationapi.caais-edu.gov.cz,"404"
