subdomain,parent_domain,http_status,mx
admin.ncs.gov.ug,gov.ug,Could not resolve host: admin.ncs.gov.ug,none
ald.gov.ug,gov.ug,Could not resolve host: ald.gov.ug,none
army.gov.ug,gov.ug,Could not resolve host: army.gov.ug,none
autodiscover.finance.gov.ug,gov.ug,Could not resolve host: autodiscover.finance.gov.ug,none
autodiscover.health.gov.ug,gov.ug,Could not resolve host: autodiscover.health.gov.ug,none
autodiscover.mlhud.gov.ug,gov.ug,Could not resolve host: autodiscover.mlhud.gov.ug,none
autodiscover.nabilatuk.gov.ug,gov.ug,Could not resolve host: autodiscover.nabilatuk.gov.ug,none
autodiscover.nms.gov.ug,gov.ug,Could not resolve host: autodiscover.nms.gov.ug,none
autodiscover.skillsdevelopmentfund.gov.ug,gov.ug,Could not resolve host: autodiscover.skillsdevelopmentfund.gov.ug,none
cass.gov.ug,gov.ug,Resolving timed out after 3000 milliseconds,none
covid19.mtc.gov.ug,gov.ug,Could not resolve host: covid19.mtc.gov.ug,none
cpanel.ald.gov.ug,gov.ug,Could not resolve host: cpanel.ald.gov.ug,none
cpanel.finance.gov.ug,gov.ug,Could not resolve host: cpanel.finance.gov.ug,none
cpanel.gov.ug,gov.ug,Could not resolve host: cpanel.gov.ug,none
cpanel.health.gov.ug,gov.ug,Could not resolve host: cpanel.health.gov.ug,none
cpanel.mlhud.gov.ug,gov.ug,Could not resolve host: cpanel.mlhud.gov.ug,none
cpanel.nabilatuk.gov.ug,gov.ug,Could not resolve host: cpanel.nabilatuk.gov.ug,none
cpanel.nms.gov.ug,gov.ug,Could not resolve host: cpanel.nms.gov.ug,none
cpanel.pip.gov.ug,gov.ug,Could not resolve host: cpanel.pip.gov.ug,none
cpanel.schools.gov.ug,gov.ug,Could not resolve host: cpanel.schools.gov.ug,none
cpanel.skillsdevelopmentfund.gov.ug,gov.ug,Could not resolve host: cpanel.skillsdevelopmentfund.gov.ug,none
cpcalendars.ald.gov.ug,gov.ug,Could not resolve host: cpcalendars.ald.gov.ug,none
cpcalendars.finance.gov.ug,gov.ug,Could not resolve host: cpcalendars.finance.gov.ug,none
cpcalendars.health.gov.ug,gov.ug,Could not resolve host: cpcalendars.health.gov.ug,none
cpcalendars.mlhud.gov.ug,gov.ug,Could not resolve host: cpcalendars.mlhud.gov.ug,none
cpcalendars.nabilatuk.gov.ug,gov.ug,Resolving timed out after 3000 milliseconds,none
cpcalendars.nms.gov.ug,gov.ug,Could not resolve host: cpcalendars.nms.gov.ug,none
cpcalendars.schools.gov.ug,gov.ug,Could not resolve host: cpcalendars.schools.gov.ug,none
cpcontacts.ald.gov.ug,gov.ug,Could not resolve host: cpcontacts.ald.gov.ug,none
cpcontacts.finance.gov.ug,gov.ug,Could not resolve host: cpcontacts.finance.gov.ug,none
cpcontacts.health.gov.ug,gov.ug,Could not resolve host: cpcontacts.health.gov.ug,none
cpcontacts.mlhud.gov.ug,gov.ug,Could not resolve host: cpcontacts.mlhud.gov.ug,none
cpcontacts.nabilatuk.gov.ug,gov.ug,Could not resolve host: cpcontacts.nabilatuk.gov.ug,none
cpcontacts.nms.gov.ug,gov.ug,Could not resolve host: cpcontacts.nms.gov.ug,none
cpcontacts.schools.gov.ug,gov.ug,Could not resolve host: cpcontacts.schools.gov.ug,none
education.gov.ug,gov.ug,Could not resolve host: education.gov.ug,none
finance.gov.ug,gov.ug,Could not resolve host: finance.gov.ug,none
gov.ug,gov.ug,Could not resolve host: gov.ug,none
health.gov.ug,gov.ug,Could not resolve host: health.gov.ug,none
learningsystem.skillsdevelopmentfund.gov.ug,gov.ug,Could not resolve host: learningsystem.skillsdevelopmentfund.gov.ug,none
mail.ald.gov.ug,gov.ug,Could not resolve host: mail.ald.gov.ug,none
mail.finance.gov.ug,gov.ug,Could not resolve host: mail.finance.gov.ug,none
mail.gov.ug,gov.ug,Could not resolve host: mail.gov.ug,none
mail.health.gov.ug,gov.ug,Could not resolve host: mail.health.gov.ug,none
mail.mlhud.gov.ug,gov.ug,Could not resolve host: mail.mlhud.gov.ug,none
mail.nabilatuk.gov.ug,gov.ug,Could not resolve host: mail.nabilatuk.gov.ug,none
mail.ncs.gov.ug,gov.ug,Could not resolve host: mail.ncs.gov.ug,none
mail.nms.gov.ug,gov.ug,Could not resolve host: mail.nms.gov.ug,none
mail.pip.gov.ug,gov.ug,Could not resolve host: mail.pip.gov.ug,none
mail.schools.gov.ug,gov.ug,Could not resolve host: mail.schools.gov.ug,none
mail.skillsdevelopmentfund.gov.ug,gov.ug,Could not resolve host: mail.skillsdevelopmentfund.gov.ug,none
maya.gov.ug,gov.ug,Could not resolve host: maya.gov.ug,none
mlhud.gov.ug,gov.ug,Could not resolve host: mlhud.gov.ug,none
mtc.gov.ug,gov.ug,Could not resolve host: mtc.gov.ug,none
my.gov.ug,gov.ug,Could not resolve host: my.gov.ug,none
nabilatuk.gov.ug,gov.ug,Could not resolve host: nabilatuk.gov.ug,none
nabilatuk.gov.ug.marketplaceug.com,gov.ug,Could not resolve host: nabilatuk.gov.ug.marketplaceug.com,none
ncs.gov.ug,gov.ug,Could not resolve host: ncs.gov.ug,none
nezukorder.mtc.gov.ug,gov.ug,Could not resolve host: nezukorder.mtc.gov.ug,none
nine.gov.ug,gov.ug,Could not resolve host: nine.gov.ug,none
nms.gov.ug,gov.ug,Could not resolve host: nms.gov.ug,none
paicamaywee.schools.gov.ug,gov.ug,Could not resolve host: paicamaywee.schools.gov.ug,none
pip.gov.ug,gov.ug,Could not resolve host: pip.gov.ug,none
schools.gov.ug,gov.ug,Could not resolve host: schools.gov.ug,none
schools.gov.ug.nftartsist.com,gov.ug,Could not resolve host: schools.gov.ug.nftartsist.com,none
skillsdevelopmentfund.gov.ug,gov.ug,Could not resolve host: skillsdevelopmentfund.gov.ug,none
statehouse.mtc.gov.ug,gov.ug,Could not resolve host: statehouse.mtc.gov.ug,none
webdisk.ald.gov.ug,gov.ug,Could not resolve host: webdisk.ald.gov.ug,none
webdisk.finance.gov.ug,gov.ug,Could not resolve host: webdisk.finance.gov.ug,none
webdisk.gov.ug,gov.ug,Could not resolve host: webdisk.gov.ug,none
webdisk.health.gov.ug,gov.ug,Could not resolve host: webdisk.health.gov.ug,none
webdisk.mlhud.gov.ug,gov.ug,Could not resolve host: webdisk.mlhud.gov.ug,none
webdisk.nabilatuk.gov.ug,gov.ug,Could not resolve host: webdisk.nabilatuk.gov.ug,none
webdisk.nms.gov.ug,gov.ug,Could not resolve host: webdisk.nms.gov.ug,none
webdisk.pip.gov.ug,gov.ug,Resolving timed out after 3000 milliseconds,none
webdisk.schools.gov.ug,gov.ug,Could not resolve host: webdisk.schools.gov.ug,none
webdisk.skillsdevelopmentfund.gov.ug,gov.ug,Could not resolve host: webdisk.skillsdevelopmentfund.gov.ug,none
webmail.ald.gov.ug,gov.ug,Could not resolve host: webmail.ald.gov.ug,none
webmail.finance.gov.ug,gov.ug,Could not resolve host: webmail.finance.gov.ug,none
webmail.gov.ug,gov.ug,Could not resolve host: webmail.gov.ug,none
webmail.health.gov.ug,gov.ug,Could not resolve host: webmail.health.gov.ug,none
webmail.mlhud.gov.ug,gov.ug,Could not resolve host: webmail.mlhud.gov.ug,none
webmail.nabilatuk.gov.ug,gov.ug,Could not resolve host: webmail.nabilatuk.gov.ug,none
webmail.ncs.gov.ug,gov.ug,Could not resolve host: webmail.ncs.gov.ug,none
webmail.nms.gov.ug,gov.ug,Could not resolve host: webmail.nms.gov.ug,none
webmail.pip.gov.ug,gov.ug,Could not resolve host: webmail.pip.gov.ug,none
webmail.schools.gov.ug,gov.ug,Could not resolve host: webmail.schools.gov.ug,none
webmail.skillsdevelopmentfund.gov.ug,gov.ug,Could not resolve host: webmail.skillsdevelopmentfund.gov.ug,none
whm.health.gov.ug,gov.ug,Could not resolve host: whm.health.gov.ug,none
whm.mlhud.gov.ug,gov.ug,Could not resolve host: whm.mlhud.gov.ug,none
whm.nms.gov.ug,gov.ug,Could not resolve host: whm.nms.gov.ug,none
www.ald.gov.ug,gov.ug,Could not resolve host: www.ald.gov.ug,none
www.cass.gov.ug,gov.ug,Could not resolve host: www.cass.gov.ug,none
www.covid19.mtc.gov.ug,gov.ug,Could not resolve host: www.covid19.mtc.gov.ug,none
www.finance.gov.ug,gov.ug,Could not resolve host: www.finance.gov.ug,none
www.gov.ug,gov.ug,Could not resolve host: www.gov.ug,none
www.health.gov.ug,gov.ug,Could not resolve host: www.health.gov.ug,none
www.learningsystem.skillsdevelopmentfund.gov.ug,gov.ug,Could not resolve host: www.learningsystem.skillsdevelopmentfund.gov.ug,none
www.mlhud.gov.ug,gov.ug,Could not resolve host: www.mlhud.gov.ug,none
www.mtc.gov.ug,gov.ug,Could not resolve host: www.mtc.gov.ug,none
www.nabilatuk.gov.ug,gov.ug,Could not resolve host: www.nabilatuk.gov.ug,none
www.nabilatuk.gov.ug.marketplaceug.com,gov.ug,Could not resolve host: www.nabilatuk.gov.ug.marketplaceug.com,none
www.ncs.gov.ug,gov.ug,Could not resolve host: www.ncs.gov.ug,none
www.nezukorder.mtc.gov.ug,gov.ug,Could not resolve host: www.nezukorder.mtc.gov.ug,none
www.nms.gov.ug,gov.ug,Could not resolve host: www.nms.gov.ug,none
www.paicamaywee.schools.gov.ug,gov.ug,Could not resolve host: www.paicamaywee.schools.gov.ug,none
www.pip.gov.ug,gov.ug,Could not resolve host: www.pip.gov.ug,none
www.schools.gov.ug.nftartsist.com,gov.ug,Could not resolve host: www.schools.gov.ug.nftartsist.com,none
www.skillsdevelopmentfund.gov.ug,gov.ug,Could not resolve host: www.skillsdevelopmentfund.gov.ug,none
www.statehouse.mtc.gov.ug,gov.ug,Could not resolve host: www.statehouse.mtc.gov.ug,none
www.yugioh.mtc.gov.ug,gov.ug,Could not resolve host: www.yugioh.mtc.gov.ug,none
yugioh.mtc.gov.ug,gov.ug,Could not resolve host: yugioh.mtc.gov.ug,none
