field,text
country_name,"Dominican Republic"
government_type,"presidential republic"
capital,"Santo Domingo"
chief_of_state,"President Luis Rodolfo ABINADER Corona (since 16 August 2020)"
head_of_government,"President Luis Rodolfo ABINADER Corona (since 16 August 2020)"
judicial_highest_courts,"Supreme Court of Justice or Suprema Corte de Justicia (consists of a minimum of 16 magistrates); Constitutional Court or Tribunal Constitucional (consists of 13 judges)"
constitution_history,"many previous (38 total); latest proclaimed 13 June 2015"
