hostname,http_status,mx
traficom.fi,302,10 mail1.traficom.fi.; 10 mail2.traficom.fi.
tsr.fi,302,10 tsr-fi.mail.protection.outlook.com.
tukes.fi,302,5 mail.valtori.fi.
tulli.fi,302,10 fce-msg-2.service.capgemini.fi.; 10 fce-msg-3.service.capgemini.fi.
tullikamari.net,301,10 mx04.secure-mailgate.com.; 10 mx03.secure-mailgate.com.
turunvpk.fi,301,10 mail.turunvpk.fi.
turvallisuustutkinta.fi,301,0 mx.kolumbus.fi.
tyotuomioistuin.fi,301,0 mx.kolumbus.fi.
ulosottolaitos.fi,301,none
uudenkoivistonvpk.com,301,0 uudenkoivistonvpk.com.
valtiokonttori.fi,308,10 mail.valtori.fi.
valtori.fi,302,10 mail.valtori.fi.
varha.fi,301,0 varha-fi.mail.protection.outlook.com.
vatt.fi,302,0 mail.valtori.fi.
vayla.fi,302,10 vayla-fi.mail.protection.outlook.com.
vero.fi,302,10 vero-fi.mail.protection.outlook.com.
vksv.oikeus.fi,HttpConnectTimeoutException: HTTP connect timed out,none
vtv.fi,200,10 smtpin.vtv.fi.
vyy.fi,200,5 alt1.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 10 aspmx5.googlemail.com.; 1 aspmx.l.google.com.; 10 aspmx4.googlemail.com.; 10 aspmx3.googlemail.com.; 5 alt2.aspmx.l.google.com.
ylioppilastutkinto.fi,301,10 mail.valtori.fi.
yvtltk.fi,301,10 mx.kolumbus.fi.
