field,text
country_name,"State of Eritrea"
government_type,"authoritarian"
capital,"Asmara"
chief_of_state,"President ISAIAS Afwerki (since 24 May 1993)"
head_of_government,"President ISAIAS Afwerki (since 8 June 1993)"
judicial_highest_courts,"High Court (consists of 20 judges and organized into civil, commercial, criminal, labor, administrative, and customary sections)"
constitution_history,"ratified by the Constituent Assembly 23 May 1997 (never implemented)"
