field,text
country_name,"none"
government_type,"parliamentary democracy under a constitutional monarchy; a Commonwealth realm"
capital,"Castries"
chief_of_state,"King CHARLES III (since 8 September 2022); represented by Acting Governor General Cyril Errol CHARLES (since 11 November 2021)"
head_of_government,"Prime Minister Philip J. PIERRE (since 28 July 2021)"
judicial_highest_courts,"the Eastern Caribbean Supreme Court (ECSC) is the superior court of the Organization of Eastern Caribbean States; the ECSC is headquartered on St. Lucia and consists of the Court of Appeal -- headed by the chief justice and 4 judges -- and the High Court with 18 judges; the Court of Appeal travels to member states on a schedule to hear appeals from the High Court and subordinate courts; member of the Caribbean Court of Justice"
constitution_history,"previous 1958, 1960 (pre-independence); latest presented 20 December 1978, effective 22 February 1979"
