hostname,score,sources,label,level
moee-ye.com,6,wikidata;wikidata,Ministry of Electricity and Energy,central
saba.ye,4,wikidata,Saba News Agency,
ambafrance-ye.org,3,wikidata,"Embassy of France, Sana'a",central
arabiafelixacademy.org,3,wikidata,Majmaʻ al-ʻArabīyah al-saʻīdah,
eeas.europa.eu,3,wikidata,Delegation of the European Union to Yemen,
mfa.bg,3,wikidata,embassy of Bulgaria in Yemen,central
nlye.org,3,wikidata,National Library of Yemen,
sabanew.net,3,wikidata,Saba News Agency,
yemen-nic.info,3,wikidata,Q12192852,
yemen.mid.ru,3,wikidata,embassy of Russia in Yemen,central
ye.chineseembassy.org,1,wikidata;wikidata;wikidata,"Embassy of the People's Republic of China, Sanaa",central
