subdomain,mx
alcaldiadegranada.gob.ni,none
alcaldiadematagalpa.gob.ni,0 alcaldiadematagalpa.gob.ni.
alcaldiadepuertocabeza.gob.ni,dig error
alcaldiaderivas.gob.ni,none
alcaldiadetola.gob.ni,0 alcaldiadetola.gob.ni.
alcaldiadeyalaguina.gob.ni,none
alcaldiaelrama.gob.ni,0 alcaldiaelrama.gob.ni.
alcaldiajinotega.gob.ni,0 alcaldiajinotega.gob.ni.
alcaldiamatiguas.gob.ni,none
alcaldiaocotal.gob.ni,5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
alcaldiapalacaguina.gob.ni,none
alcaldiapantasma.gob.ni,none
alcaldiasandionisio.gob.ni,none
alcaldiasebaco.gob.ni,20 sitemail2.everyone.net.; 10 sitemail.everyone.net.
alcaldiasomoto.gob.ni,30 mx.alcaldiasomoto.gob.ni.
alcisa.gob.ni,dig error
almaemtrides.gob.ni,0 almaemtrides.gob.ni.
amev.gob.ni,none
ana.gob.ni,0 mail.ana.gob.ni.
ania.gob.ni,0 ania.gob.ni.
apanas.d.cgr.gob.ni,none
aplicaciones.inifom.gob.ni,none
appcontingentes.mific.gob.ni,none
asamblea.gob.ni,0 correo.asamblea.gob.ni.
aseguradoras.policia.gob.ni,dig error
asistentevirtual.economiafamiliar.gob.ni,none
autodiscover.alcaldiadegranada.gob.ni,none
autodiscover.alcaldiadematagalpa.gob.ni,none
autodiscover.alcaldiadepuertocabeza.gob.ni,none
autodiscover.alcaldiadeyalaguina.gob.ni,none
autodiscover.alcaldiamatiguas.gob.ni,none
autodiscover.alcaldiapalacaguina.gob.ni,dig error
autodiscover.alcaldiapantasma.gob.ni,none
autodiscover.alcaldiasomoto.gob.ni,dig error
autodiscover.almaemtrides.gob.ni,none
autodiscover.amev.gob.ni,none
autodiscover.cam.gob.ni,none
autodiscover.cgcn.gob.ni,dig error
autodiscover.cornap.gob.ni,none
autodiscover.craccs.gob.ni,none
autodiscover.enel.gob.ni,none
autodiscover.eniminas.gob.ni,none
autodiscover.intur.gob.ni,none
autodiscover.poderjudicial.gob.ni,none
autodiscover.sanrafaeldelnorte.gob.ni,none
autodiscover.uaf.gob.ni,none
av.enel.gob.ni,none
bcn.gob.ni,0 mail.bcn.gob.ni.
bibliography.craccs.gob.ni,none
bluefields.gob.ni,1 mail.bluefields.gob.ni.
bnrd.gob.ni,none
boletin.cinemateca.gob.ni,dig error
cam.gob.ni,10 olimpo02.tigobusiness.com.ni.
campus.fcsp.gob.ni,none
cancilleria.gob.ni,10 mail.cancilleria.gob.ni.
capa.vucen.gob.ni,dig error
capacitaciones.migob.gob.ni,none
carcip.fcsp.gob.ni,dig error
ceneac-gob-ni.cinemateca.gob.ni,dig error
ceneac.cinemateca.gob.ni,none
cetrex.gob.ni,dig error
cgcn.gob.ni,none
cgr.gob.ni,30 smtpgateway2.enitel.net.ni.; 10 mta.cgr.gob.ni.; 20 smtpgateway.enitel.net.ni.
choice.craccs.gob.ni,none
cinemateca.gob.ni,20 xolotlan.ibw.com.ni.; 20 apanas.ibw.com.ni.
cloud.fcsp.gob.ni,dig error
cloud.mem.gob.ni,none
cloud.mific.gob.ni,none
cloudf.fomav.gob.ni,none
