hostname,score,sources,label,level
omaninfo.om,7,wikidata;wikidata,Ministry of Information,central
oman.om,6,un_desa,UN/DESA national portal,
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Muscat",central
mwasalat.om,4,wikidata,MWASALAT,
om.usembassy.gov,4,wikidata,embassy of the United States in Oman,central
riyada.om,4,wikidata,riyada,
shura.om,4,wikidata,Consultative Assembly of Oman,central
squ.edu.om,4,wikidata,Sultan Qaboos University Library,
statecouncil.om,4,wikidata,state council of Oman,central
maskat.diplo.de,3,wikidata,"Embassy of Germany, Muscat",central
muscat.mae.ro,3,wikidata,embassy of Romania in Oman,central
om.ambafrance.org,3,wikidata,"Embassy of France, Muscat",central
oman.mid.ru,3,wikidata,embassy of Russia in Oman,central
roc-taiwan.org,1,wikidata;wikidata;wikidata,"Taipei Economic & Cultural Office, Muscat, Oman | Taipei Economic and Cultural Office, Muscat, Oman",
