subdomain,mx
administration-territoire.gouv.cf,none
agriculture.gouv.cf,none
avadar.snis.sante.gouv.cf,none
backend.etax.impots.gouv.cf,none
commerce.gouv.cf,none
communication.gouv.cf,none
culture-tourisme.gouv.cf,none
defense.gouv.cf,none
diplomatie.gouv.cf,1 diplomatie-gouv-cf.mail.protection.outlook.com.
douane.gouv.cf,5 mx1.mail.ovh.net.; 50 mx2.mail.ovh.net.; 1 mx0.mail.ovh.net.; 100 mx3.mail.ovh.net.
eaux-forets.gouv.cf,none
elevage.gouv.cf,none
energies.gouv.cf,none
enseignement-primaire.gouv.cf,none
enseignement-superieur.gouv.cf,none
environnement.gouv.cf,none
etax.impots.gouv.cf,none
etax.impots.gouv.cf.gouv.cf,none
etva.impots.gouv.cf,none
famille.gouv.cf,none
finances.gouv.cf,5 mx1.mail.ovh.net.; 1 mx0.mail.ovh.net.; 100 mx3.mail.ovh.net.; 50 mx2.mail.ovh.net.
fonction-publique.gouv.cf,none
fvc.environnement.gouv.cf,none
gouv.cf,0 teletravail-gouv-cf.mail.protection.outlook.com.
impots.gouv.cf,50 mx2.mail.ovh.net.; 100 mx3.mail.ovh.net.; 5 mx1.mail.ovh.net.; 1 mx0.mail.ovh.net.
interieur.gouv.cf,none
jeunesse-sports.gouv.cf,none
justice.gouv.cf,none
mail.finances.gouv.cf,none
mines.gouv.cf,none
modernisation.gouv.cf,none
paris.diplomatie.gouv.cf,none
patapolele.finances.gouv.cf,none
plan.gouv.cf,none
pme-artisanat.gouv.cf,none
pps.sante.gouv.cf,none
primature.gouv.cf,none
rcpca-cem.gouv.cf,none
recherche-scientifique.gouv.cf,none
reconciliation.gouv.cf,none
relations-institutions.gouv.cf,none
sante.gouv.cf,50 mx2.mail.ovh.net.; 1 mx0.mail.ovh.net.; 100 mx3.mail.ovh.net.; 5 mx1.mail.ovh.net.
secretariat-general.gouv.cf,none
securite.gouv.cf,0 securite-gouv-cf.mail.protection.outlook.com.
snis.sante.gouv.cf,none
snprev.gouv.cf,none
telecommunications.gouv.cf,none
teletravail.gouv.cf,0 teletravail-gouv-cf.mail.protection.outlook.com.
transports.gouv.cf,none
travail.gouv.cf,none
travaux-publics.gouv.cf,none
tresor-public.gouv.cf,none
urbanisme-habitat.gouv.cf,none
webtv.finances.gouv.cf,none
webtv.gouv.cf,none
webtv.interieur.gouv.cf,none
webtv.mines.gouv.cf,none
webtv.rcpca-cem.gouv.cf,none
www.administration-territoire.gouv.cf,none
www.agriculture.gouv.cf,none
www.commerce.gouv.cf,none
www.communication.gouv.cf,none
www.culture-tourisme.gouv.cf,none
www.defense.gouv.cf,none
www.diplomatie.gouv.cf,none
www.eaux-forets.gouv.cf,none
www.elevage.gouv.cf,none
www.energies.gouv.cf,none
www.enseignement-primaire.gouv.cf,none
www.enseignement-superieur.gouv.cf,none
www.environnement.gouv.cf,none
www.famille.gouv.cf,none
www.finances.gouv.cf,none
www.fonction-publique.gouv.cf,none
www.fvc.environnement.gouv.cf,none
www.gouv.cf,none
www.impots.gouv.cf,none
www.interieur.gouv.cf,none
www.jeunesse-sports.gouv.cf,none
www.justice.gouv.cf,none
www.mines.gouv.cf,none
www.modernisation.gouv.cf,none
www.plan.gouv.cf,none
www.pme-artisanat.gouv.cf,none
www.recherche-scientifique.gouv.cf,none
www.reconciliation.gouv.cf,none
www.relations-institutions.gouv.cf,none
www.sante.gouv.cf,none
www.secretariat-general.gouv.cf,none
www.securite.gouv.cf,none
www.snprev.gouv.cf,none
www.telecommunications.gouv.cf,none
www.transports.gouv.cf,none
www.travail.gouv.cf,none
www.travaux-publics.gouv.cf,none
www.travaux-publiques.gouv.cf,none
www.urbanisme-habitat.gouv.cf,none
www.webtv.gouv.cf,none
