hostname,score,sources,label,level
agaciro.rw,4,wikidata,AgDF  Agaciro Corporate Trust Ltd,
bnr.rw,4,wikidata,National Bank of Rwanda,
cma.rw,4,wikidata,Rwanda Capital Market Authority CMA,
ikigega.rw,4,wikidata,SGF  Special Guarantee Fund,
lands.rw,4,wikidata,RLMUA  Rwanda Land Management and Use Authority,
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Kigali",central
raeb.prod.risa.rw,4,wikidata,Rwanda Atomic Energy Board,
rdb.rw,4,wikidata,Rwanda Development Board,
rfa.rw,4,wikidata,Q136509270,
rp.ac.rw,4,wikidata,RP  Rwanda Polytechnic,
rpa.ac.rw,4,wikidata,Rwanda Peace Academy,
rssb.rw,4,wikidata,Rwanda Social Security Board,
rura.rw,4,wikidata,Rwanda Utilities Regulatory Authority,
rw.usembassy.gov,4,wikidata,"Embassy of the United States, Kigali",central
rwb.rw,4,wikidata,Rwanda Water Resources Board,
unesco.rw,4,wikidata,Rwanda National Commission for UNESCO,
eeas.europa.eu,3,wikidata,Delegation of the European Union to Rwanda,
greatervirunga.org,3,wikidata,Q132472718,
kenyahighcomkigali.org,3,wikidata,"High Commission of Kenya, Kigali",central
kigali.diplo.de,3,wikidata,"Embassy of Germany, Kigali",central
rw.ambafrance.org,3,wikidata,"Embassy of France, Kigali",central
rw.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Kigali",central
rwanda.mid.ru,3,wikidata,"Embassy of Russia, Kigali",central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Kigali",central
