field,text
country_name,"Kingdom of Denmark"
government_type,"parliamentary constitutional monarchy"
capital,"Copenhagen"
chief_of_state,"King FREDERIK X (since 14 January 2024)"
head_of_government,"Prime Minister Mette FREDERIKSEN (since 27 June 2019)"
judicial_highest_courts,"Supreme Court (consists of the court president and 18 judges)"
constitution_history,"several previous; latest adopted 5 June 1953"
