subdomain,mx
0890.syzefxis.gov.gr,10 mx.otenet.gr.; 30 mx4.otenet.gr.
112.gov.gr,30 mx4.otenet.gr.; 10 mx.otenet.gr.; 25 mx3.otenet.gr.; 15 mx2.otenet.gr.
1140.syzefxis.gov.gr,30 mx4.otenet.gr.; 10 mx.otenet.gr.
1706.syzefxis.gov.gr,20 mx2.otenet.gr.; 10 mx.otenet.gr.; 30 mx3.otenet.gr.
academicid.minedu.gov.gr,none
acorrbox.gsac.gov.gr,none
agan.gov.gr,10 mx.otenet.gr.; 20 iris.otenet.gr.
agrinio.gov.gr,0 mail.agrinio.gov.gr.
agrinio.gov.gr.agriniopolitismos.gr,none
aisopos.minedu.gov.gr,none
aitimata.kalymnos.gov.gr,10 mail.aitimata.kalymnos.gov.gr.
aliartos.gov.gr,10 mail.aliartos.gov.gr.
alonissos.gov.gr,0 alonissos.gov.gr.
alonnisos.gov.gr,0 alonnisos.gov.gr.
amari.gov.gr,0 mx1.fastmail.gr.; 5 mx2.fastmail.gr.
apdkritis.gov.gr,0 apdkritis-gov-gr.mail.protection.outlook.com.
apella.minedu.gov.gr,none
api.koinonikosantiktypos.gov.gr,none
apografi.gov.gr,10 mail.apografi.gov.gr.
apokoronas.gov.gr,10 mx.otenet.gr.; 30 mx4.otenet.gr.; 15 mx2.otenet.gr.; 25 mx3.otenet.gr.
app.diavgeia.gov.gr,1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx3.googlemail.com.; 10 aspmx2.googlemail.com.; 5 alt1.aspmx.l.google.com.
apps.efka.gov.gr,none
apps.gov.gr,none
appsint.efka.gov.gr,none
arxaiaolympia.gov.gr,20 route2.mx.cloudflare.net.; 2 route3.mx.cloudflare.net.; 21 route1.mx.cloudflare.net.
arxaiologikoktimatologio.gov.gr,none
astegoi.gov.gr,70 mail3.idika.gr.; 50 mail1.idika.gr.; 70 mail2.idika.gr.; 10 mail.idika.gr.
atlas.gov.gr,0 mail.idika.gr.
attica.gov.gr,0 attica.gov.gr.
auth.dimoskarditsas.gov.gr,none
auth.dimossouliou.gov.gr,none
auth.galatsi.gov.gr,none
auth.kalymnos.gov.gr,none
autoconfig.erymanthou.gov.gr,none
autodiscover.agrinio.gov.gr,none
autodiscover.alonnisos.gov.gr,none
autodiscover.brexit.gov.gr,none
autodiscover.elafonisos.gov.gr,none
autodiscover.erymanthou.gov.gr,none
autodiscover.filiates.gov.gr,none
autodiscover.gamingcommission.gov.gr,none
autodiscover.kileler.gov.gr,none
autodiscover.koropi.gov.gr,none
autodiscover.lipsi.gov.gr,none
autodiscover.minedu.gov.gr,none
autodiscover.monemvasia.gov.gr,none
autodiscover.paiania.gov.gr,none
autodiscover.politis.pamth.gov.gr,none
autodiscover.ppel.gov.gr,none
autodiscover.sintiki.gov.gr,none
autodiscover.ydra.gov.gr,none
autodiscover.zografou.gov.gr,none
awstats.boriakinouria.gov.gr,none
bbb.crete.gov.gr,none
bms.idika.gov.gr,none
brexit.gov.gr,none
calander.dpapxol.gov.gr,none
carpooling.dimoskarditsas.gov.gr,none
casinoauditors.gamingcommission.gov.gr,none
certifications.gamingcommission.gov.gr,none
chalki.gov.gr,none
charter.yna.gov.gr,none
citycare.kavala.gov.gr,none
cityofkozani.gov.gr,none
cityofskydra.gov.gr,0 cityofskydra.gov.gr.
cloud1.pdm.gov.gr,none
comidor.crete.gov.gr,none
cpanel.agrinio.gov.gr,none
cpanel.alonnisos.gov.gr,none
cpanel.brexit.gov.gr,none
cpanel.chalki.gov.gr,none
cpanel.diamesolavisi.gov.gr,none
cpanel.dimosalmopias.gov.gr,none
cpanel.elafonisos.gov.gr,none
cpanel.filiates.gov.gr,none
cpanel.ierapetra.gov.gr,none
cpanel.ikaria.gov.gr,none
cpanel.irida.gov.gr,none
cpanel.isp.thira.gov.gr,none
cpanel.kileler.gov.gr,none
cpanel.koropi.gov.gr,none
cpanel.lipsi.gov.gr,none
cpanel.megalopoli.gov.gr,none
cpanel.monemvasia.gov.gr,none
cpanel.new.moh.gov.gr,none
cpanel.oichalia.gov.gr,none
cpanel.old.thira.gov.gr,none
cpanel.paiania.gov.gr,none
cpanel.politis.pamth.gov.gr,none
cpanel.ppel.gov.gr,none
cpanel.sintiki.gov.gr,none
cpanel.skydra.gov.gr,none
cpanel.thira.gov.gr,none
cpanel.xylokastro-evrostini.gov.gr,none
cpanel.ydra.gov.gr,none
cpanel.zagori.gov.gr,none
cpanel.zakynthos.gov.gr,none
cpanel.zitsa.gov.gr,none
cpanel.zografou.gov.gr,none
credman.pkm.gov.gr,none
crete.gov.gr,none
cyberkid.gov.gr,none
daa.gov.gr,0 daa-gov-gr.mail.protection.outlook.com.
dde.minedu.gov.gr,none
ddm.gov.gr,none
dev.petroupoli.gov.gr,none
deyak.kalymnos.gov.gr,none
diadikasies.minedu.gov.gr,none
dialogos.minedu.gov.gr,none
diamesolavisi.gov.gr,0 _dc-mx.5e35d45d022f.diamesolavisi.gov.gr.
diavgeia.gov.gr,none
diek.minedu.gov.gr,none
digitalpublicservices.gov.gr,none
dikadime.ddm.gov.gr,none
dimosalmopias.gov.gr,40 mail2.dimosalmopias.gov.gr.; 0 mail.dimosalmopias.gov.gr.
dimosedessas.gov.gr,none
dimoskarditsas.gov.gr,10 MX-03.ddt.gov.gr.; 10 MX-01.ddt.gov.gr.; 10 MX-04.ddt.gov.gr.; 10 MX-02.ddt.gov.gr.
dimosmakrakomis.gov.gr,none
dimospaggaiou.gov.gr,none
dimossouliou.gov.gr,none
directors.minedu.gov.gr,none
discover.ddm.gov.gr,none
dms.pde.gov.gr,none
dpapxol.gov.gr,none
e-counting.minedu.gov.gr,none
e-eggrafes-app.minedu.gov.gr,none
e-eggrafes.minedu.gov.gr,none
e-epal.minedu.gov.gr,none
e-farkadona.gov.gr,none
e-frontistirio.minedu.gov.gr,none
e-quality.minadmin.gov.gr,none
e-quality.ydmed.gov.gr,none
e-student.pkm.gov.gr,none
e-ygeia.gov.gr,10 mail.idika.gr.
eauction.ydmed.gov.gr,none
echamber.veth.gov.gr,none
ecosystem.kalo.gov.gr,none
edic.pde.gov.gr,30 mx4.otenet.gr.; 10 mx.otenet.gr.
edka.gov.gr,none
edrive.yme.gov.gr,none
eduslim1.minedu.gov.gr,none
eduslim2.minedu.gov.gr,none
eep.gov.gr,0 mail.eep.gov.gr.
efka.gov.gr,15 mx2.otenet.gr.; 30 mx4.otenet.gr.; 25 mx3.otenet.gr.; 10 mx.otenet.gr.
efka.idika.gov.gr,none
egroma.gov.gr,none
ehealth.skydra.gov.gr,none
eidas.gov.gr,10 mx0.grnet.gr.
einventory.e-gif.gov.gr,none
ekep.ermis.gov.gr,none
ekepy.gov.gr,none
ekloges.crete.gov.gr,none
ekloges.gov.gr,none
ekloges.pin.gov.gr,none
elafonisos.gov.gr,10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
empedu.gov.gr,none
energo.gov.gr,none
enterprise.gov.gr,10 dedi7909.your-server.de.
enterprisegreece.gov.gr,none
enterprisegreeceexhibitions.gov.gr,none
eprocurement.gov.gr,none
ermis.gov.gr,none
ermis.minedu.gov.gr,none
erymanthou.gov.gr,none
eservices.acsmi.gov.gr,none
etea.gov.gr,none
eteaep.gov.gr,none
europedirect.pde.gov.gr,none
evaluators.minedu.gov.gr,none
evrotas.gov.gr,0 evrotas.gov.gr.; 10 mx1.privateemail.com.; 10 mx2.privateemail.com.
exams.minedu.gov.gr,none
eye.minedu.gov.gr,none
eyzinmetrics.minedu.gov.gr,none
festival.dpapxol.gov.gr,none
files.firstreception.gov.gr,none
files.minedu.gov.gr,none
filiates.gov.gr,none
finance.dimossouliou.gov.gr,none
finance.kalymnos.gov.gr,none
financeapi.galatsi.gov.gr,none
