subdomain,http_status
147pilar.gob.ar,Could not resolve host: 147pilar.gob.ar
2015.defensoriaformosa.gob.ar,301
2015elecciones.gob.ar,Could not resolve host: 2015elecciones.gob.ar
abc.gob.ar,TLS connect error: error:0A00018A:SSL routines::dh key too small
accesible.corrientesprensa.gob.ar,Could not resolve host: accesible.corrientesprensa.gob.ar
acn.afip.gob.ar,Could not resolve host: acn.afip.gob.ar
acraiz.gob.ar,403
acumar.sgp.gob.ar,Resolving timed out after 3000 milliseconds
ad.sintys.gob.ar,Could not resolve host: ad.sintys.gob.ar
administracion.aftic.gob.ar,Could not resolve host: administracion.aftic.gob.ar
administracion.correo.gna.gob.ar,Could not resolve host: administracion.correo.gna.gob.ar
administraciontest.aftic.gob.ar,Could not resolve host: administraciontest.aftic.gob.ar
afi.gob.ar,Operation timed out after 3001 milliseconds with 0 bytes received
afsca.gob.ar,Could not resolve host: afsca.gob.ar
aftic.gob.ar,Could not resolve host: aftic.gob.ar
agcba.gob.ar,SSL certificate problem: unable to get local issuer certificate
agendadigital.gob.ar,Could not resolve host: agendadigital.gob.ar
aggo-conicet.gob.ar,200
agip.gob.ar,403
alpacorral.gob.ar,301
alumine.gob.ar,200
ambiente.gob.ar,SSL: no alternative certificate subject name matches target hostname 'ambiente.gob.ar'
amparo.iosper.gob.ar,Could not resolve host: amparo.iosper.gob.ar
anses.gob.ar,307
antares.dir.riogrande.gob.ar,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
antifraude.ssn.gob.ar,Could not resolve host: antifraude.ssn.gob.ar
apex-calendario.dir.riogrande.gob.ar,SSL: no alternative certificate subject name matches target hostname 'apex-calendario.dir.riogrande.gob.ar'
apex-impuestos.dir.riogrande.gob.ar,SSL: no alternative certificate subject name matches target hostname 'apex-impuestos.dir.riogrande.gob.ar'
apex.dir.riogrande.gob.ar,SSL: no alternative certificate subject name matches target hostname 'apex.dir.riogrande.gob.ar'
apexapp.dir.riogrande.gob.ar,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
api-test.ssta.gob.ar,SSL: no alternative certificate subject name matches target hostname 'api-test.ssta.gob.ar'
api.ssta.gob.ar,SSL: no alternative certificate subject name matches target hostname 'api.ssta.gob.ar'
apielecciones.buenosaires.gob.ar,Could not resolve host: apielecciones.buenosaires.gob.ar
aplicaciones.ambiente.gob.ar,Could not resolve host: aplicaciones.ambiente.gob.ar
aplicaciones.dpi.gba.gob.ar,Could not resolve host: aplicaciones.dpi.gba.gob.ar
aplicaciones2.dpi.gba.gob.ar,Could not resolve host: aplicaciones2.dpi.gba.gob.ar
aplicacionesapex.dir.riogrande.gob.ar,302
apos.gob.ar,SSL certificate problem: certificate has expired
app-rentasweb.preprod.rentasweb.gob.ar,Could not resolve host: app-rentasweb.preprod.rentasweb.gob.ar
app-rentasweb.rentasweb.gob.ar,Could not resolve host: app-rentasweb.rentasweb.gob.ar
app.iosper.gob.ar,Could not resolve host: app.iosper.gob.ar
app.rentascordoba.gob.ar,301
appdesa.rentascordoba.gob.ar,301
apps.buenosaires.gob.ar,200
apps.snr.gob.ar,Could not resolve host: apps.snr.gob.ar
apptest.rentascordoba.gob.ar,301
arbolado.macia.gob.ar,Could not resolve host: arbolado.macia.gob.ar
archivo.macia.gob.ar,403
archivos.prie.gob.ar,Could not resolve host: archivos.prie.gob.ar
archivos.puntodigital.paisdigital.modernizacion.gob.ar,Could not resolve host: archivos.puntodigital.paisdigital.modernizacion.gob.ar
arcompra.gob.ar,Could not resolve host: arcompra.gob.ar
