subdomain,http_status,mx
chiffres-cles.mesr.gouvernement.lu,301,none
gouvernement.lu,302,10 incoming-4.mail.etat.lu.; 10 incoming-2.mail.etat.lu.; 10 incoming-3.mail.etat.lu.; 10 incoming-1.mail.etat.lu.
mta-sts.digital.gouvernement.lu,403,none
mta-sts.eau.gouvernement.lu,403,none
mta-sts.gouvernement.lu,403,none
mta-sts.maee.gouvernement.lu,403,none
mta-sts.meco.gouvernement.lu,Could not resolve host: mta-sts.meco.gouvernement.lu,none
mta-sts.mpc.gouvernement.lu,403,none
stephanie-obertin.gouvernement.lu,302,none
www.ana.gouvernement.lu,Could not resolve host: www.ana.gouvernement.lu,none
www.cad.gouvernement.lu,Could not resolve host: www.cad.gouvernement.lu,none
www.gouvernement.lu,302,none
www.stephanie-obertin.gouvernement.lu,302,none
