hostname,score,sources,label,level,http_status,mx
nub.ba,4,wikidata,National and University Library of Bosnia and Herzegovina,,200,10 ALT4.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
rak.ba,4,wikidata,Communications Regulatory Agency of Bosnia and Herzegovina,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 rak-ba.mail.protection.outlook.com.
szarajevo.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Sarajevo",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
ustavnisud.ba,4,wikidata,Constitutional Court of Bosnia and Herzegovina,central,301,10 smtp.ustavnisud.ba.
ustavnisudfbih.ba,4,wikidata,Constitutional Court of the Federation of Bosnia and Herzegovina,,200,10 mail02-1.bih.net.ba.; 10 mail01-1.bih.net.ba.
arhivrs.org,3,wikidata,Archives of Republika Srpska,,200,10 ironv1h.supernovabih.net.; 10 ironv2h.supernovabih.net.
ba.ambafrance.org,3,wikidata,"Embassy of France, Sarajevo",central,301,none
ba.chineseembassy.org,3,wikidata,"Embassy of the People's Republic of China, Sarajevo",central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ba.chineseembassy.org found.,none
ba.mvep.hr,3,wikidata,"Embassy of Croatia, Sarajevo",central,ConnectException,none
bosnienhercegovina.um.dk,3,wikidata,Embassy of Denmark in Bosnia-Herzegovina II,central,301,none
eeas.europa.eu,3,wikidata,Delegation of the European Union to Bosnia and Herzegovina,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
egyptembassy.org,3,wikidata,"Egyptian Embassy, Sarajevo",central,301,10 mail.egyptembassy.org.
mfa.bg,3,wikidata,"Bulgarian Embassy, Sarajevo",central,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,3,wikidata,Embassy of Greece in Sarajevo,central,403,10 mailhost.mfa.gr.
mzv.cz,3,wikidata,"Czech Embassy, Sarajevo",central,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,3,wikidata,"Slovak Embassy, Sarajevo",central,301,10 mail.gov.sk.
netherlandsandyou.nl,3,wikidata,"Embassy of the Netherlands, Sarajevo",central,301,0 .
norway.no,3,wikidata,Embassy of Norway in Bosnia and Herzegovina,central,301,0 mx.domeneshop.no.
nub.rs,3,wikidata,National and University Library of the Republika Srpska,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching nub.rs found.,10 mail.nub.rs.nub.rs.; 5 alt1.aspmx.l.google.com.nub.rs.; 5 alt2.aspmx.l.google.com.nub.rs.; 10 alt3.aspmx.l.google.com.nub.rs.; 10 alt4.aspmx.l.google.com.nub.rs.; 1 aspmx.l.google.com.nub.rs.; 10 mail.nub.rs.
rgurs.org,3,wikidata,Republican administration for geodetic and property-legal affairs,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mailgw1.rgurs.org.; 20 mailgw2.rgurs.org.
sarajevo.embassy.qa,3,wikidata,embassy of Qatar in Bosnia and Herzegovina,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
sarajevo.embassy.si,3,wikidata,"Slovenian Embassy, Sarajevo",central,SSLHandshakeException: Remote host terminated the handshake,none
sarajevo.mae.ro,3,wikidata,"Embassy of Romania, Sarajevo",central,503,none
sarajevo.veleposlanistvo.si,3,wikidata,"Slovenian Embassy, Sarajevo",central,SSLHandshakeException: Remote host terminated the handshake,none
sarajewo.diplo.de,3,wikidata,"Embassy of Germany, Sarajevo",central,200,10 mx2.bund.de.; 10 mx1.bund.de.
swedenabroad.se,3,wikidata,"Embassy of Sweden, Sarajevo",central,301,none
tourismbih.com,3,wikidata,Tourism Bosnia and Herzegovina,,301,1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
ustavnisud.org,3,wikidata,Constitutional Court of Republika Srpska,,200,0 ksmgv2-1.lanaco.com.; 0 ksmgv2-2.lanaco.com.
vladahbz.com,3,wikidata,Ministarstvo Gospodarstva,,301,1 mail.vladahbz.com.
vladars.rs,3,wikidata,Ministry of Scientific and Technological Development and Higher Education,,302,20 mail2.vladars.rs.; 10 mail1.vladars.rs.
parlament.ba,2,wikidata;wikidata;wikidata;wikidata;wikidata,Parliamentary Assembly of Bosnia and Herzegovina | House of Representatives of Bosnia and Herzegovina | House of Representatives | House of Peoples of Bosnia and Herzegovina,central,404,0 parlament-ba.mail.protection.outlook.com.
