field,text
country_name,"Republic of Chile"
government_type,"presidential republic"
capital,"Santiago; note - Valparaiso is the seat of the national legislature"
chief_of_state,"President Gabriel BORIC (since 11 March 2022)"
head_of_government,"President Gabriel BORIC (since 11 March 2022)"
judicial_highest_courts,"Supreme Court or Corte Suprema (consists of a court president and 20 members); Constitutional Court (consists of 10 members and is independent of the rest of the judiciary); Elections Qualifying Court (consists of 5 members)"
constitution_history,"many previous; latest adopted 11 September 1980, effective 11 March 1981; in September 2022 and again in December 2023, referendums presented for a new constitution were both defeated, and the September 1980 constitution remains in force"
