field,text
country_name,"Sultanate of Oman"
government_type,"absolute monarchy"
capital,"Muscat"
chief_of_state,"Sultan and Prime Minister HAITHAM bin Tarik Al Said (since 11 January 2020)"
head_of_government,"Sultan and Prime Minister HAITHAM bin Tarik Al Said (since 11 January 2020)"
judicial_highest_courts,"Supreme Court (consists of 5 judges)"
constitution_history,"promulgated by royal decree 6 November 1996 (the Basic Law of the Sultanate of Oman serves as the constitution); amended by royal decree in 2011"
