hostname,score,sources,label,level,http_status,mx
ssm.com.my,7,wikidata;wikidata,Companies Commission of Malaysia,central,302,0 ssm-com-my.mail.protection.outlook.com.; 50 email-messaging.com.
kualalumpur.mae.ro,6,wikidata;wikidata,"Embassy of Romania, Kuala Lumpur",central,503,none
crest.my,4,wikidata,"Collaborative Research in Engineering, Science and Technology Centre",,200,0 crest-my.mail.protection.outlook.com.
cybersecurity.my,4,wikidata,CyberSecurity Malaysia,,SSLHandshakeException: Remote host terminated the handshake,5 cybersecurity-my.mail.protection.outlook.com.; 0 cybersecurity-my.mail.protection.outlook.com.
ghanacom.org.my,4,wikidata,high commission of Ghana in Malaysia,central,ConnectException,none
intanbk.intan.my,4,wikidata,National Institute of Public Administration,,ConnectException,5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
itnm.com.my,4,wikidata,Malaysian Institute of Translation & Books,,301,0 itnm.com.my.
khazanah.com.my,4,wikidata,Khazanah Nasional,,301,5 khazanah-com-my.mail.protection.outlook.com.
mafhq.mil.my,4,wikidata,Malaysian Armed Forces,,ConnectException,none
majlisprofesor.my,4,wikidata,National Council of Professors,,ConnectException,none
mdv.com.my,4,wikidata,Malaysia Debt Ventures,,301,0 mdv-com-my.mail.protection.outlook.com.
mimos.my,4,wikidata,Malaysian Institute of Microelectronic Systems,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 mimos-my.mail.protection.outlook.com.
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Kuala Lumpur",central,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
mynic.my,4,wikidata,Q7393733,,200,10 mys-mx1-sces.sorbsecurity.com.
nibm.my,4,wikidata,National Institutes of Biotechnology Malaysia,,301,30 lastmx.spamexperts.net.; 20 fallbackmx.spamexperts.eu.; 10 mx.spamexperts.com.
palestineembassy.com.my,4,wikidata,Embassy of the State of Palestine in Malaysia,central,200,20 mx20.antispam.mailspamprotection.com.; 30 mx30.antispam.mailspamprotection.com.; 10 mx10.antispam.mailspamprotection.com.
pdn.org.my,4,wikidata,Pusat Darah Negara,,ConnectException,none
sc.com.my,4,wikidata,Securities Commission Malaysia,central,302,20 alt1.aspmx.l.google.com.; 30 aspmx3.googlemail.com.; 20 alt2.aspmx.l.google.com.; 30 aspmx2.googlemail.com.; 30 aspmx4.googlemail.com.; 30 aspmx5.googlemail.com.; 10 aspmx.l.google.com.
ssm-einfo.my,4,wikidata,Companies Commission of Malaysia,central,301,0 ssmeinfo-my0i.mail.protection.outlook.com.
suhakam.org.my,4,wikidata,Human Rights Commission of Malaysia,,200,0 suhakam-org-my.mail.protection.outlook.com.
zhckl.com.my,4,wikidata,high commission of Zambia in Malaysia,central,ConnectException,none
bernama.com,3,wikidata,Bernama,,302,10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.
cccbp.gbs2u.com,3,wikidata,Chinese Chamber of Commerce Batu Pahat,,403,none
eeas.europa.eu,3,wikidata,Delegation of the European Union to Malaysia,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
finlandabroad.fi,3,wikidata,embassy of Finland in Malaysia,central,301,10 mail.valtori.fi.
jpjsabahmy.com,3,wikidata,Sabah State Road Transport Department,central-1,200,0 jpjsabahmy.com.
kuala-lumpur.diplo.de,3,wikidata,"Embassy of Germany, Kuala Lumpur",central,200,10 mx2.bund.de.; 10 mx1.bund.de.
kualalumpur.mofa.go.ug,3,wikidata,high commission of Uganda in Malaysia,central,200,none
malaysia.mid.ru,3,wikidata,embassy of Russia in Malaysia,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
malaysia.um.dk,3,wikidata,Embassy of Denmark in Malaysia,central,301,none
mtja.org,3,wikidata,Malaysia-Thailand Joint Authority,,200,0 mtja-org.mail.protection.outlook.com.
muziumpahang.com,3,wikidata,Q118465504,,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,20 mx20.antispam.mailspamprotection.com.; 30 mx30.antispam.mailspamprotection.com.; 10 mx10.antispam.mailspamprotection.com.
my.ambafrance.org,3,wikidata,"Embassy of France, Kuala Lumpur",central,301,none
my.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Kuala Lumpur",central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching my.china-embassy.org found.,none
mzv.cz,3,wikidata,embassy of the Czech republic in Malaysia,central,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
norway.no,3,wikidata,"Embassy of Norway, Kuala Lumpur",central,301,0 mx.domeneshop.no.
pkdkt.com,3,wikidata,Kota Tinggi District Health Office,,IOException: Received RST_STREAM: Protocol error,none
roc-taiwan.org,3,wikidata,Taipei Economic and Cultural Office in Malaysia,,302,none
swazilandkualalumpur.org,3,wikidata,"High Commission of Eswatini, Kuala Lumpur",central,301,none
swedenabroad.se,3,wikidata,"Embassy of Sweden, Kuala Lumpur",central,301,none
upknkelantan.com,3,wikidata,Kelantan State Information and Communication Secretariat,,ConnectException,none
web.archive.org,3,wikidata,Filem Negara Malaysia,,200,none
