type,label,website,hostname
ministry,"Ministry of Interior","https://moia.gov.sy/",moia.gov.sy
ministry,"Ministry of Information","https://moi.gov.sy/ar",moi.gov.sy
ministry,"Ministry of Electricity","http://www.moe.gov.sy/",moe.gov.sy
ministry,"Ministry of Agriculture and Agrarian Reform of Syria","https://moaar.gov.sy/",moaar.gov.sy
ministry,"Ministry of Justice","http://jus.moj.gov.sy/",jus.moj.gov.sy
ministry,"Ministry of Foreign Affairs and Expatriates","https://mofaex.gov.sy/",mofaex.gov.sy
ministry,"Ministry of Defense","http://www.mod.gov.sy",mod.gov.sy
ministry,"Ministry of Higher Education (Syria)","https://www.mohe.gov.sy/",mohe.gov.sy
ministry,"Ministry of Endowments","http://mow.gov.sy/",mow.gov.sy
ministry,"Ministry of Energy","https://moenergy.gov.sy/",moenergy.gov.sy
ministry,"Ministry of Water Resources","http://www.mowr.gov.sy/",mowr.gov.sy
ministry,"Ministry of Administrative Development (Syria)","https://moad.gov.sy",moad.gov.sy
ministry,"Ministry of Finance","https://www.syrianfinance.gov.sy/",syrianfinance.gov.sy
ministry,"Ministry of Internal Trade and Consumer Protection (Syria)","https://www.mitcp.gov.sy/",mitcp.gov.sy
ministry,"Ministry of Culture (Syria)","http://www.moc.gov.sy",moc.gov.sy
ministry,"Ministry of Oil and Mineral Reserves (Syria)","http://mopmr.gov.sy/",mopmr.gov.sy
ministry,"Ministry of Local Administration and Environment (Syria)","https://molae.gov.sy/",molae.gov.sy
ministry,"Ministry of Communications and Information Technology","https://moct.gov.sy/",moct.gov.sy
ministry,"Ministry of Education","http://www.moed.gov.sy/",moed.gov.sy
ministry,"Ministry of Health","https://www.moh.gov.sy/",moh.gov.sy
ministry,"Ministry of Economy and Trade (Syria)","http://syrecon.gov.sy/",syrecon.gov.sy
ministry,"Ministry of Social Affairs and Labour (Syria)","https://mosal.gov.sy/",mosal.gov.sy
ministry,"Ministry of Youth and Sports","https://www.mosy.sy/",mosy.sy
ministry,"Minister Of Interior","https://moia.gov.sy/",moia.gov.sy
ministry,"Ministry of Transport","https://www.mot.gov.sy/web/main.php",mot.gov.sy
parliament,"People's Assembly of Syria","http://www.parliament.gov.sy",parliament.gov.sy
constitutional_court,"Syrian Interim Government","http://www.syriaig.org/",syriaig.org
constitutional_court,"Government of Syria","https://www.gov.sy",gov.sy
constitutional_court,"Custodian of the Holy Land","http://www.custodia.org/",custodia.org
supreme_court,"People's Assembly of Syria","http://www.parliament.gov.sy",parliament.gov.sy
