hostname,indegree,indegree_tech
gov.ro,6,0
dataprotection.ro,3,0
just.ro,3,0
presidency.ro,2,0
sri.ro,2,0
cdep.ro,1,0
edu.ro,1,0
mae.ro,1,0
mmediu.ro,1,0
ms.ro,1,0
senat.ro,1,0
sts.ro,1,0
