subdomain,mx
chiffres-cles.mesr.gouvernement.lu,none
gouvernement.lu,10 incoming-4.mail.etat.lu.; 10 incoming-2.mail.etat.lu.; 10 incoming-3.mail.etat.lu.; 10 incoming-1.mail.etat.lu.
mta-sts.digital.gouvernement.lu,none
mta-sts.eau.gouvernement.lu,none
mta-sts.gouvernement.lu,none
mta-sts.maee.gouvernement.lu,none
mta-sts.meco.gouvernement.lu,none
mta-sts.mpc.gouvernement.lu,none
stephanie-obertin.gouvernement.lu,none
www.ana.gouvernement.lu,none
www.cad.gouvernement.lu,none
www.gouvernement.lu,none
www.stephanie-obertin.gouvernement.lu,none
