subdomain,http_status
autodiscover.mhn.gob.cl,"Could not resolve host: autodiscover.mhn.gob.cl"
ayuda.leylobby.gob.cl,"Could not resolve host: ayuda.leylobby.gob.cl"
api.datos.gob.cl,"Could not resolve host: api.datos.gob.cl"
api.beta.datos.gob.cl,"Could not resolve host: api.beta.datos.gob.cl"
atencionciudadana.minvu.gob.cl,"Could not resolve host: atencionciudadana.minvu.gob.cl"
chile.gob.cl,"Could not resolve host: chile.gob.cl"
api.desarrolladores.datos.gob.cl,"Could not resolve host: api.desarrolladores.datos.gob.cl"
autodiscover.mbienes.gob.cl,"Failed to connect to autodiscover.mbienes.gob.cl port 443 after 257 ms: Could not connect to server"
autodiscover.minvu.gob.cl,"Could not resolve host: autodiscover.minvu.gob.cl"
autodiscover.minsegpres.gob.cl,"Failed to connect to autodiscover.minsegpres.gob.cl port 443 after 255 ms: Could not connect to server"
autodiscover.previsionsocial.gob.cl,"Failed to connect to autodiscover.previsionsocial.gob.cl port 443 after 256 ms: Could not connect to server"
autodiscover.minenergia.gob.cl,"Failed to connect to autodiscover.minenergia.gob.cl port 443 after 278 ms: Could not connect to server"
autodiscover.dipres.gob.cl,"Failed to connect to autodiscover.dipres.gob.cl port 443 after 286 ms: Could not connect to server"
beneficios.minvu.gob.cl,"Could not resolve host: beneficios.minvu.gob.cl"
cert.fed.gob.cl,"Could not resolve host: cert.fed.gob.cl"
blog.investchile.gob.cl,"200"
cerofilas.gob.cl,"Could not resolve host: cerofilas.gob.cl"
agenciaorienta.gob.cl,"200"
ciberseguridad.digital.gob.cl,"Could not resolve host: ciberseguridad.digital.gob.cl"
cajta.gob.cl,"Could not resolve host: cajta.gob.cl"
cifes.gob.cl,"Could not resolve host: cifes.gob.cl"
agroseguros.gob.cl,"SSL certificate problem: unable to get local issuer certificate"
ciberseguridad.gob.cl,"Could not resolve host: ciberseguridad.gob.cl"
api.superdesalud.gob.cl,"Could not resolve host: api.superdesalud.gob.cl"
autodiscover.sag.gob.cl,"Failed to connect to autodiscover.sag.gob.cl port 443 after 363 ms: Could not connect to server"
afis.dgac.gob.cl,"Could not resolve host: afis.dgac.gob.cl"
autodiscover.ciudadesinteligentes.gob.cl,"Could not resolve host: autodiscover.ciudadesinteligentes.gob.cl"
cndu.gob.cl,"Could not resolve host: cndu.gob.cl"
app.fondos.gob.cl,"200"
appvidente.hospitalantofagasta.gob.cl,"Could not resolve host: appvidente.hospitalantofagasta.gob.cl"
ciudadesinteligentes.gob.cl,"Could not resolve host: ciudadesinteligentes.gob.cl"
academia.digital.gob.cl,"Could not resolve host: academia.digital.gob.cl"
autodiscover.archivonacional.gob.cl,"Failed to connect to autodiscover.archivonacional.gob.cl port 443 after 464 ms: Could not connect to server"
apps.isl.gob.cl,"Could not resolve host: apps.isl.gob.cl"
cognito-2019.agenciaorienta.gob.cl,"Could not resolve host: cognito-2019.agenciaorienta.gob.cl"
autodiscover.hospitalcalama.gob.cl,"Failed to connect to autodiscover.hospitalcalama.gob.cl port 443 after 457 ms: Could not connect to server"
apps.cifes.gob.cl,"Could not resolve host: apps.cifes.gob.cl"
autodiscover.dt.gob.cl,"Failed to connect to autodiscover.dt.gob.cl port 443 after 474 ms: Could not connect to server"
autodiscover.direcon.gob.cl,"Could not resolve host: autodiscover.direcon.gob.cl"
consejosociedadcivil.patrimoniocultural.gob.cl,"Could not resolve host: consejosociedadcivil.patrimoniocultural.gob.cl"
consultas.extranjeria.gob.cl,"Could not resolve host: consultas.extranjeria.gob.cl"
autodiscover.minrel.gob.cl,"Could not resolve host: autodiscover.minrel.gob.cl"
api.cnr.gob.cl,"200"
autodiscover.bibliotecanacional.gob.cl,"Failed to connect to autodiscover.bibliotecanacional.gob.cl port 443 after 508 ms: Could not connect to server"
chileabroad.gob.cl,"Could not resolve host: chileabroad.gob.cl"
autodiscover.sectra.gob.cl,"Could not resolve host: autodiscover.sectra.gob.cl"
chileatiende.digital.gob.cl,"Could not resolve host: chileatiende.digital.gob.cl"
autodiscover.patrimoniocultural.gob.cl,"Failed to connect to autodiscover.patrimoniocultural.gob.cl port 443 after 481 ms: Could not connect to server"
autodiscover.mnba.gob.cl,"Failed to connect to autodiscover.mnba.gob.cl port 443 after 489 ms: Could not connect to server"
beta.datos.gob.cl,"Could not resolve host: beta.datos.gob.cl"
autodiscover.museoschile.gob.cl,"Failed to connect to autodiscover.museoschile.gob.cl port 443 after 495 ms: Could not connect to server"
autodiscover.odepa.gob.cl,"Could not resolve host: autodiscover.odepa.gob.cl"
chilecube.datachile.gob.cl,"Could not resolve host: chilecube.datachile.gob.cl"
autodiscover.bibliotecaspublicas.gob.cl,"Failed to connect to autodiscover.bibliotecaspublicas.gob.cl port 443 after 523 ms: Could not connect to server"
ceropapel.sma.gob.cl,"Could not resolve host: ceropapel.sma.gob.cl"
autodiscover.monumentos.gob.cl,"Failed to connect to autodiscover.monumentos.gob.cl port 443 after 528 ms: Could not connect to server"
cpanel.cifes.gob.cl,"Could not resolve host: cpanel.cifes.gob.cl"
cpanel.hospitalcalama.gob.cl,"Could not resolve host: cpanel.hospitalcalama.gob.cl"
acreditaciones.minrel.gob.cl,"Could not resolve host: acreditaciones.minrel.gob.cl"
accesoeac.dgac.gob.cl,"Could not resolve host: accesoeac.dgac.gob.cl"
aerosig.dgac.gob.cl,"Failed to connect to aerosig.dgac.gob.cl port 443 after 636 ms: Could not connect to server"
