subdomain,mx
1010.eidc.gov.ly,none
aca.gov.ly,10 aca-gov-ly.mail.protection.outlook.com.
admin.caa.gov.ly,none
admtech.tve.gov.ly,none
agpc.gov.ly,none
agriculture.gov.ly,10 mx1.secure.ly.; 40 mx4.secure.ly.; 30 mx3.secure.ly.; 20 mx2.secure.ly.
aic.gov.ly,0 mail.aic.gov.ly.
airnavigation.caa.gov.ly,none
airtransport.caa.gov.ly,none
aladel.gov.ly,30 mx3.secure.ly.; 40 mx4.secure.ly.; 10 mx1.secure.ly.; 20 mx2.secure.ly.
alfalah.agriculture.gov.ly,none
anga.moi.gov.ly,none
ans.caa.gov.ly,20 mx2.secure.ly.; 40 mx4.secure.ly.; 10 mx1.secure.ly.; 30 mx3.secure.ly.
apply.foreign.gov.ly,none
apps.eidc.gov.ly,none
ar.eidc.gov.ly,none
archive.caa.gov.ly,none
ardo.gov.ly,10 mx1.secure.ly.; 40 mx4.secure.ly.; 20 mx2.secure.ly.; 30 mx3.secure.ly.
atd.caa.gov.ly,none
attorneygeneral.gov.ly,40 mx4.secure.ly.; 30 mx3.secure.ly.; 10 mx1.secure.ly.; 20 mx2.secure.ly.
audit.gov.ly,40 mx4.secure.ly.; 10 mx1.secure.ly.; 20 mx2.secure.ly.; 30 mx3.secure.ly.
autodiscover.aca.gov.ly,none
autodiscover.agriculture.gov.ly,none
autodiscover.bwmc.gov.ly,none
autodiscover.cbl.gov.ly,none
autodiscover.culture.gov.ly,none
autodiscover.edu.gov.ly,none
autodiscover.finance.gov.ly,none
autodiscover.gharyan.gov.ly,none
autodiscover.gib.gov.ly,none
autodiscover.gwra.gov.ly,none
autodiscover.haras.gov.ly,none
autodiscover.hcc.gov.ly,none
autodiscover.health.gov.ly,none
autodiscover.higheredu.gov.ly,none
autodiscover.ibfs.gov.ly,none
autodiscover.idc.gov.ly,none
autodiscover.khoms.gov.ly,none
autodiscover.lcssr.gov.ly,none
autodiscover.lgm.gov.ly,none
autodiscover.mafmm.gov.ly,none
autodiscover.mfz.gov.ly,none
autodiscover.mhu.gov.ly,none
autodiscover.mia.gov.ly,none
autodiscover.misrata.gov.ly,none
autodiscover.mm.gov.ly,none
autodiscover.moe.gov.ly,none
autodiscover.moi.gov.ly,none
autodiscover.mwr.gov.ly,none
autodiscover.nchsr.gov.ly,none
autodiscover.nipa.gov.ly,none
autodiscover.phif.gov.ly,none
autodiscover.sj.gov.ly,none
autodiscover.tadamon.gov.ly,none
autodiscover.tajoura.gov.ly,none
autodiscover.tourism.gov.ly,none
autodiscover.tripoli.gov.ly,none
autodiscover.zliten.gov.ly,none
autodiscover.zuwarah.gov.ly,none
azzawiya.gov.ly,none
bank.eidc.gov.ly,none
ben.ssf.gov.ly,none
benghazi.planning.gov.ly,none
bwmc.gov.ly,none
caa.gov.ly,none
cbl.gov.ly,0 cbl-gov-ly.mail.protection.outlook.com.
cccl4.gov.ly,none
cert.gov.ly,0 _dc-mx.a11842d068c9.cert.gov.ly.
cieid.gov.ly,0 cieid.gov.ly.
cmd.gov.ly,none
consjed.foreign.gov.ly,none
consst.foreign.gov.ly,none
cpanel.aca.gov.ly,none
cpanel.agriculture.gov.ly,none
