qid,label
Q379658,Maputo Province
Q3889,Maputo
Q466526,Gaza Province
Q466538,Cabo Delgado Province
Q466547,Inhambane Province
Q605787,Tete Province
Q622792,Manica Province
Q622794,Nampula Province
Q622799,Niassa Province
Q622801,Sofala
Q622803,Zambezia Province
