hostname,http_status,mx
izmir.diplo.de,301,10 mx2.bund.de.; 10 mx1.bund.de.
izto.org.tr,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.izto.org.tr.
kardelen.baglar.bel.tr,ConnectException,none
kenyaembassy.org.tr,200,10 mx.yandex.net.
kuwaitembassy.org.tr,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx02.ofis.net.; 15 mxbackup01.ofis.net.; 5 mx01.ofis.net.
mfa.bg,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,403,10 mailhost.mfa.gr.
misiones.cubaminrex.cu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
mongolianembassy.com.tr,HttpConnectTimeoutException: HTTP connect timed out,10 _dc-mx.2e2e76325947.mongolianembassy.com.tr.
mzv.cz,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,301,10 mail.gov.sk.
netherlandsandyou.nl,301,0 .
norway.no,301,0 mx.domeneshop.no.
pakembassyankara.com,HttpConnectTimeoutException: HTTP connect timed out,none
roc-taiwan.org,302,none
senegalbuyukelciligi.com,200,0 senegalbuyukelciligi.com.
sesric.org,200,0 sesric-org.mail.protection.outlook.com.
sierraleoneembassy.org.tr,HttpConnectTimeoutException: HTTP connect timed out,0 mx1.teknobay.com.
southafrica.org.tr,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching southafrica.org.tr found.,0 s0.protection.alastyr.com.; 10 mail.southafrica.org.tr.
southsudanankara.org,200,none
srilanka.org.tr,200,10 mail.srilanka.org.tr.
swedenabroad.se,301,none
tarimkredi.org.tr,404,10 mail.tarimkredi.org.tr.
tmsf.org.tr,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,30 mail3.tmsf.org.tr.; 10 mail.tmsf.org.tr.; 20 mail2.tmsf.org.tr.
tr.ambafrance.org,301,none
tr.china-embassy.org,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching tr.china-embassy.org found.,none
tr.mfa.lt,403,none
tr.mvep.hr,ConnectException,none
tse.org.tr,HttpConnectTimeoutException: HTTP connect timed out,10 posta3.tse.org.tr.; 10 posta2.tse.org.tr.
ttgv.org.tr,301,0 ttgv-org-tr.mail.protection.outlook.com.
tuerkei.diplo.de,200,none
turkak.org.tr,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.turkak.org.tr.; 10 mail2.turkak.org.tr.
turkey.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
tyrkiet.um.dk,301,none
unesco.org.tr,200,0 unesco-org-tr.mail.protection.outlook.com.
uzembassy.org.tr,HttpConnectTimeoutException: HTTP connect timed out,10 mx.turkticaret.net.
zambiaembassy.org.tr,308,none
zimankara.org.tr,200,none
