qid,label
Q1007272,Gabrovo
Q1104675,Kardzhali
Q1112985,Kyustendil
Q113120,Sliven
Q1251933,Ruse
Q1585725,Sofia City
Q182809,Haskovo
Q183487,Varna
Q184981,Shumen
Q187874,Plovdiv
Q2012057,Montana
Q2012227,Pazardzhik
Q2012234,Pernik
Q2012242,Pleven
Q2012423,Silistra
Q2012430,Smolyan
Q2012583,Stara Zagora
Q2012589,Targovishte
Q2012621,Veliko Tarnovo
Q2012772,Vidin
Q2012785,Vratsa
Q202904,Sofia Oblast
Q220736,Yambol
Q2790675,Razgrad
Q369220,Burgas
Q6587068,Lovech
Q804311,Blagoevgrad
Q907395,Dobrich
