subdomain,mx
adfs.culture.gov.sk,none
adfs.health.gov.sk,none
adfs.telecom.gov.sk,none
admin.telecom.gov.sk,none
adminer.gov.sk,none
antimon.gov.sk,10 mail.gov.sk.
apsk01.eessi-acc.gov.sk,none
apsk01.eessi.gov.sk,none
archiv.vlada.gov.sk,none
arvd.gov.sk,none
aspr-report-test.finance.gov.sk,none
aspr-report-test.vicepremier.gov.sk,none
aspr-report.finance.gov.sk,none
aspr-report.vicepremier.gov.sk,none
aspr-test.finance.gov.sk,none
aspr-test.vicepremier.gov.sk,none
aspr.finance.gov.sk,none
aspr.vicepremier.gov.sk,none
autodiscover.culture.gov.sk,none
autodiscover.economy.gov.sk,none
autodiscover.employment.gov.sk,none
autodiscover.enviro.gov.sk,none
autodiscover.health.gov.sk,none
autodiscover.ip.gov.sk,none
autodiscover.mpsvr.gov.sk,none
autodiscover.mzp.enviro.gov.sk,none
autodiscover.nases.gov.sk,none
autodiscover.nbu.gov.sk,none
autodiscover.pdp.gov.sk,none
autodiscover.telecom.gov.sk,none
autodiscover.teleoff.gov.sk,none
autodiscover.upsvr.gov.sk,none
autodiscover.vicepremier.gov.sk,none
autodiscover.vlada.gov.sk,none
bojprotikorupcii.gov.sk,none
bojprotikorupcii.vlada.gov.sk,none
bokku.gov.sk,none
ca.nases.gov.sk,none
cdp.nbu.gov.sk,none
cdp1.nbu.gov.sk,none
cdp2.nbu.gov.sk,none
central2014.gov.sk,none
centraleurope.vlada.gov.sk,none
ceps.culture.gov.sk,none
cert.gov.sk,10 mail.gov.sk.
cipc.gov.sk,10 mail.gov.sk.
cko.vlada.gov.sk,none
connection.prezident.gov.sk,none
cpv.vlada.gov.sk,none
crp.gov.sk,none
crz.gov.sk,10 mail.gov.sk.
csirt.gov.sk,none
culture.gov.sk,none
danube.vlada.gov.sk,none
danube2014.gov.sk,none
data.gov.sk,none
data.indprop.gov.sk,none
dataprotection.gov.sk,none
dectvobeznasilia.gov.sk,none
detstvobeznasilia.gov.sk,none
dobrasprava.gov.sk,none
dobremesto.gov.sk,none
domino.indprop.gov.sk,none
dotacie.vlada.gov.sk,none
ds.culture.gov.sk,none
dunajskastrategia.gov.sk,none
dunajskastrategia.vlada.gov.sk,none
dusevnevlastnictvo.gov.sk,none
e-gender.gov.sk,none
eaws-test.finance.gov.sk,none
eaws-test.vicepremier.gov.sk,none
eaws.finance.gov.sk,none
eaws.vicepremier.gov.sk,none
economy.gov.sk,none
ecs.ecs.gov.sk,none
ecs1.ecs.gov.sk,none
ecs2.ecs.gov.sk,none
editacia.mirri.gov.sk,none
eeagrants.gov.sk,none
eidas.upvsfixnew.gov.sk,none
ekarantena.korona.gov.sk,none
email.nases.gov.sk,none
employment.gov.sk,none
enviro.gov.sk,none
eoisarch.pamiatky.gov.sk,none
epodatelnat.justice.gov.sk,none
epp.justice.gov.sk,none
er2012.gov.sk,none
esmo.gov.sk,none
esmot.gov.sk,none
eu2020.gov.sk,none
eu2020.vlada.gov.sk,none
euportal.upsvr.gov.sk,none
eurofondy.gov.sk,none
evo.gov.sk,none
ex1.nases.gov.sk,none
ex1.vicepremier.gov.sk,none
ez.data.gov.sk,none
finance.gov.sk,none
fix.ekolky.gov.sk,none
fsr.gov.sk,10 mail.gov.sk.
g2karantena1.gov.sk,none
g2karantena2.gov.sk,none
gender.gov.sk,none
genpro.gov.sk,none
gnbumdmc.sop.gov.sk,none
gov.sk,10 mail.gov.sk.
government.gov.sk,none
govnet.gov.sk,none
health.gov.sk,none
hpisahptur.gov.sk,none
hpur.vlada.gov.sk,none
hris.land.gov.sk,none
ia.gov.sk,10 mail.gov.sk.
iam.justice.gov.sk,none
iamt.justice.gov.sk,none
iazasi.gov.sk,none
id-sk.gov.sk,none
idsk.gov.sk,none
imap.culture.gov.sk,none
informatizacia.gov.sk,none
intranet.isoh.gov.sk,none
ip.gov.sk,none
ipc.indprop.gov.sk,none
ipv6.gov.sk,none
ivpr.gov.sk,none
jiscd.gov.sk,none
justice.gov.sk,10 mail.gov.sk.
kolab1.culture.gov.sk,none
korona-test.gov.sk,none
korona.gov.sk,none
kp.gov.sk,none
kvalitasocialnychsluzieb.gov.sk,none
land.gov.sk,10 mail.gov.sk.
learn.uvo.gov.sk,none
legacy.upsvr.gov.sk,none
licencie.gov.sk,none
lms.vlada.gov.sk,none
lotuswebmail.reserves.gov.sk,none
lt.justice.gov.sk,none
ludskezdroje.gov.sk,none
m-fix.ekolky.gov.sk,none
m-test.ekolky.gov.sk,none
m.ekolky.gov.sk,none
mail.culture.gov.sk,none
mail.enviro.gov.sk,none
mail.ip.gov.sk,none
mail.mpsvr.gov.sk,none
mail.mzp.enviro.gov.sk,none
mail.nbu.gov.sk,none
mail.pdp.gov.sk,none
mail.reserves.gov.sk,none
mail.vicepremier.gov.sk,none
mef.indprop.gov.sk,none
metais-test.finance.gov.sk,none
metais-test.vicepremier.gov.sk,none
metais.finance.gov.sk,none
metais.vicepremier.gov.sk,none
metais2-test.finance.gov.sk,none
metais2-test.vicepremier.gov.sk,none
metais2.finance.gov.sk,none
metais2.vicepremier.gov.sk,none
mirri.gov.sk,10 mail.gov.sk.
monitoring.vlada.gov.sk,none
mps.sudnarada.gov.sk,none
mydata-test.gov.sk,none
mydata.gov.sk,none
narodnostnemensiny.gov.sk,none
nases.gov.sk,10 mail.gov.sk.
nbu.gov.sk,none
nebojsa.gov.sk,none
new.skolenia.nases.gov.sk,none
ng2karantena1.gov.sk,none
ng2karantena2.gov.sk,none
norwaygrants.gov.sk,none
novaobalka.gov.sk,none
npdi.gov.sk,none
npise.gov.sk,none
nptops.gov.sk,none
nptos.gov.sk,none
nro.vicepremier.gov.sk,none
obcan.justice.gov.sk,none
obcan.upsvr.gov.sk,none
objednavky.vlada.gov.sk,none
oek-msp.ekolky.gov.sk,none
olaf.gov.sk,none
