qid,label
Q181342,Trnava Region
Q183139,Trenčín Region
Q183498,Bratislava Region
Q183640,Banská Bystrica Region
Q184228,Žilina region
Q184548,Nitra Region
Q186295,Košice Region
Q189001,Prešov Region
