subdomain,http_status
201617.cpiagallarate.gov.it,Could not resolve host: 201617.cpiagallarate.gov.it
22ddalbertomario.gov.it,Could not resolve host: 22ddalbertomario.gov.it
31icborsellino.gov.it,Could not resolve host: 31icborsellino.gov.it
33circolonapoli.gov.it,Could not resolve host: 33circolonapoli.gov.it
730precompilato.agenziaentrate.gov.it,Could not resolve host: 730precompilato.agenziaentrate.gov.it
730precompilatocwd.agenziaentrate.gov.it,Could not resolve host: 730precompilatocwd.agenziaentrate.gov.it
730precompilatofe.agenziaentrate.gov.it,Could not resolve host: 730precompilatofe.agenziaentrate.gov.it
730precompilatosc.agenziaentrate.gov.it,Could not resolve host: 730precompilatosc.agenziaentrate.gov.it
access-sip.inpdap.gov.it,Could not resolve host: access-sip.inpdap.gov.it
access.lavoro.gov.it,Could not resolve host: access.lavoro.gov.it
access.vts.guardiacostiera.gov.it,Failed to connect to access.vts.guardiacostiera.gov.it port 443 after 3203 ms: Could not connect to server
accesscoll.mef.gov.it,200
accessibilita.agid.gov.it,200
account.liceodesio.gov.it,Could not resolve host: account.liceodesio.gov.it
accreditamento.agenziaentrate.gov.it,403
activesync.adisupg.gov.it,Could not resolve host: activesync.adisupg.gov.it
adfs.mpaaf.gov.it,SSL certificate problem: certificate has expired
adisulorientale.gov.it,Could not resolve host: adisulorientale.gov.it
adrianotilgher.gov.it,Could not resolve host: adrianotilgher.gov.it
agendacie.interno.gov.it,SSL certificate problem: unable to get local issuer certificate
agenziafarmaco.gov.it,Could not resolve host: agenziafarmaco.gov.it
agenziapiemontelavoro.gov.it,Could not resolve host: agenziapiemontelavoro.gov.it
aggregatore.gbferrigno.gov.it,Could not resolve host: aggregatore.gbferrigno.gov.it
agrariofirenze.gov.it,Could not resolve host: agrariofirenze.gov.it
aifa.gov.it,SSL certificate problem: unable to get local issuer certificate
alberghieromalatestarimini.gov.it,Could not resolve host: alberghieromalatestarimini.gov.it
alberghieromarinadimassa.gov.it,Could not resolve host: alberghieromarinadimassa.gov.it
alberghierosaffi.gov.it,Could not resolve host: alberghierosaffi.gov.it
alberghierosbt.gov.it,Could not resolve host: alberghierosbt.gov.it
albertirimini.gov.it,Could not resolve host: albertirimini.gov.it
albo.ictinamerlin.gov.it,Could not resolve host: albo.ictinamerlin.gov.it
albo.liceodesio.gov.it,Could not resolve host: albo.liceodesio.gov.it
aldocapitini.gov.it,Could not resolve host: aldocapitini.gov.it
alunni.icannacelli.gov.it,Could not resolve host: alunni.icannacelli.gov.it
alunni.icviafrignani.gov.it,Could not resolve host: alunni.icviafrignani.gov.it
alunni.icvialeveneziagiulia.gov.it,Could not resolve host: alunni.icvialeveneziagiulia.gov.it
anagrafe.sisma2016.gov.it,SSL certificate problem: certificate has expired
analytics.agid.gov.it,Could not resolve host: analytics.agid.gov.it
animatoridigitali.alberghierosbt.gov.it,Could not resolve host: animatoridigitali.alberghierosbt.gov.it
antiracketusura.interno.gov.it,301
antoniopesenti.gov.it,Could not resolve host: antoniopesenti.gov.it
aol.misterbianco.gov.it,Could not resolve host: aol.misterbianco.gov.it
app-pubblica.mef.gov.it,Could not resolve host: app-pubblica.mef.gov.it
app.liceoariostospallanzani-re.gov.it,Could not resolve host: app.liceoariostospallanzani-re.gov.it
applicazioni.cnipa.gov.it,Connection timed out after 5002 milliseconds
applicazioni.lavoro.gov.it,Could not resolve host: applicazioni.lavoro.gov.it
archiving.dps.gov.it,Failed to connect to archiving.dps.gov.it port 443 after 71 ms: Could not connect to server
area-bi.agenziadoganemonopoli.gov.it,200
areabifinanze.portalefederalismofiscale.gov.it,Recv failure: Connexion ré-initialisée par le correspondant
aristidegabelli.gov.it,Could not resolve host: aristidegabelli.gov.it
arteimmagine.icri-go.gov.it,Could not resolve host: arteimmagine.icri-go.gov.it
artisticocatalano.gov.it,Could not resolve host: artisticocatalano.gov.it
asm.postacertificata.gov.it,Could not resolve host: asm.postacertificata.gov.it
assistenza.agenziaentrate.gov.it,301
assistenza.giustiziatributaria.gov.it,Connection timed out after 5002 milliseconds
assistenza.portalefederalismofiscale.gov.it,302
assistenza.sisma2016.gov.it,200
assistenzaipocat.agenziaentrate.gov.it,301
assistenzaonlineaams.agenziadoganemonopoli.gov.it,Connection timed out after 5002 milliseconds
auloceccato.gov.it,Could not resolve host: auloceccato.gov.it
autodiscover.aifa.gov.it,Failed to connect to autodiscover.aifa.gov.it port 443 after 1112 ms: Could not connect to server
autodiscover.ansf.gov.it,Failed to connect to autodiscover.ansf.gov.it port 443 after 111 ms: Could not connect to server
autodiscover.comunespoleto.gov.it,Could not resolve host: autodiscover.comunespoleto.gov.it
autodiscover.dps.gov.it,Failed to connect to autodiscover.dps.gov.it port 443 after 77 ms: Could not connect to server
autodiscover.giustiziatributaria.gov.it,Failed to connect to autodiscover.giustiziatributaria.gov.it port 443 after 87 ms: Could not connect to server
autodiscover.ic1saraccobella.gov.it,Could not resolve host: autodiscover.ic1saraccobella.gov.it
autodiscover.icfgesue.gov.it,Could not resolve host: autodiscover.icfgesue.gov.it
autodiscover.icgiovannipaoloii.gov.it,Could not resolve host: autodiscover.icgiovannipaoloii.gov.it
autodiscover.icmoiano.gov.it,Could not resolve host: autodiscover.icmoiano.gov.it
autodiscover.icmontecuccoliguiglia.gov.it,Could not resolve host: autodiscover.icmontecuccoliguiglia.gov.it
autodiscover.icsassoferrato.gov.it,Could not resolve host: autodiscover.icsassoferrato.gov.it
autodiscover.ictabarrini.gov.it,Could not resolve host: autodiscover.ictabarrini.gov.it
autodiscover.ictinamerlin.gov.it,Could not resolve host: autodiscover.ictinamerlin.gov.it
autodiscover.iisbacareddatzeni.gov.it,Could not resolve host: autodiscover.iisbacareddatzeni.gov.it
autodiscover.iisbestagloriosi.gov.it,Could not resolve host: autodiscover.iisbestagloriosi.gov.it
autodiscover.iisprever.gov.it,Could not resolve host: autodiscover.iisprever.gov.it
autodiscover.iisraffaello.gov.it,Could not resolve host: autodiscover.iisraffaello.gov.it
autodiscover.ipiaplana.gov.it,Could not resolve host: autodiscover.ipiaplana.gov.it
autodiscover.ipsiacastrovillari.gov.it,Could not resolve host: autodiscover.ipsiacastrovillari.gov.it
autodiscover.ipsiaiglesias.gov.it,Could not resolve host: autodiscover.ipsiaiglesias.gov.it
autodiscover.ipssarmaffioli.gov.it,Could not resolve host: autodiscover.ipssarmaffioli.gov.it
autodiscover.isiseuropa.gov.it,Could not resolve host: autodiscover.isiseuropa.gov.it
autodiscover.istitutogangaleciro.gov.it,Could not resolve host: autodiscover.istitutogangaleciro.gov.it
autodiscover.istitutoiglesiasserraperdosa.gov.it,Could not resolve host: autodiscover.istitutoiglesiasserraperdosa.gov.it
autodiscover.isvittorini.gov.it,Could not resolve host: autodiscover.isvittorini.gov.it
autodiscover.itcalabretta.gov.it,Could not resolve host: autodiscover.itcalabretta.gov.it
autodiscover.itmalafarina.gov.it,Could not resolve host: autodiscover.itmalafarina.gov.it
autodiscover.jacoponizzola.gov.it,Could not resolve host: autodiscover.jacoponizzola.gov.it
autodiscover.lavoro.gov.it,Failed to connect to autodiscover.lavoro.gov.it port 443 after 62 ms: Could not connect to server
autodiscover.liceodesio.gov.it,Could not resolve host: autodiscover.liceodesio.gov.it
autodiscover.liceofazioallmayer.gov.it,Could not resolve host: autodiscover.liceofazioallmayer.gov.it
autodiscover.loperfido-olivetti.gov.it,Could not resolve host: autodiscover.loperfido-olivetti.gov.it
autodiscover.mazzinierice.gov.it,Could not resolve host: autodiscover.mazzinierice.gov.it
autodiscover.mit.gov.it,302
autodiscover.nobeltorredelgreco.gov.it,Could not resolve host: autodiscover.nobeltorredelgreco.gov.it
autodiscover.olevanosultusciano.gov.it,Could not resolve host: autodiscover.olevanosultusciano.gov.it
autodiscover.scf.gov.it,Could not resolve host: autodiscover.scf.gov.it
