field,text
country_name,"Republic of Seychelles"
government_type,"presidential republic"
capital,"Victoria"
chief_of_state,"President Patrick HERMINIE (since 26 October 2025)"
head_of_government,"President Patrick HERMINIE (since 26 October 2025)"
judicial_highest_courts,"Seychelles Court of Appeal (consists of the court president and 4 justices); Supreme Court of Seychelles (consists of the chief justice and 9 puisne judges); Constitutional Court (consists of 3 Supreme Court judges)"
constitution_history,"previous 1970, 1979; latest drafted May 1993, approved by referendum 18 June 1993, effective 23 June 1993"
