subdomain,mx
acu.gov.so,none
as.parliament.gov.so,none
autodiscover.bfc.gov.so,none
autodiscover.bra.gov.so,none
autodiscover.budget.gov.so,none
autodiscover.c3r.gov.so,none
autodiscover.centralbank.gov.so,none
autodiscover.data.gov.so,none
autodiscover.drp.gov.so,none
autodiscover.gcri.gov.so,none
autodiscover.hirshabelle.gov.so,none
autodiscover.icgb.gov.so,none
autodiscover.ict.gov.so,none
autodiscover.immigration.gov.so,none
autodiscover.mera.gov.so,none
autodiscover.mfmr.gov.so,none
autodiscover.mipt.gov.so,none
autodiscover.moa.gov.so,none
autodiscover.moca.gov.so,none
autodiscover.moci.gov.so,none
autodiscover.mod.gov.so,none
autodiscover.moewr.gov.so,none
autodiscover.mof.gov.so,none
autodiscover.mofmr.gov.so,none
autodiscover.moh.gov.so,none
autodiscover.mohadm.gov.so,none
autodiscover.moifar.gov.so,none
autodiscover.mois.gov.so,none
autodiscover.mol.gov.so,none
autodiscover.molsa.gov.so,none
autodiscover.mop.gov.so,none
autodiscover.mopic.gov.so,none
autodiscover.mopmr.gov.so,none
autodiscover.motca.gov.so,none
autodiscover.moys.gov.so,none
autodiscover.mptt.gov.so,none
autodiscover.ncri.gov.so,none
autodiscover.nisa.gov.so,none
autodiscover.oag.gov.so,none
autodiscover.opm.gov.so,none
autodiscover.parliament.gov.so,none
autodiscover.presidency.gov.so,none
autodiscover.senate.gov.so,none
autodiscover.sodma.gov.so,none
autodiscover.somasa.gov.so,none
autodiscover.somfrc.gov.so,none
autodiscover.sonic.gov.so,none
autodiscover.xds.gov.so,none
avank.mfa.gov.so,none
avmog.mfa.gov.so,none
baaris.nisa.gov.so,none
beta.villasomalia.gov.so,none
bfc.gov.so,none
bra.gov.so,10 ALT4.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.
budget.gov.so,0 budget.gov.so.
c3r.gov.so,none
cds.nisa.gov.so,none
centralbank.gov.so,none
cip.gov.so,none
cip.opm.gov.so,none
commu.centralbank.gov.so,none
communication.centralbank.gov.so,none
communication.communication.centralbank.gov.so,none
cpanel.acu.gov.so,none
cpanel.bfc.gov.so,none
cpanel.bra.gov.so,none
cpanel.budget.gov.so,none
cpanel.c3r.gov.so,none
cpanel.centralbank.gov.so,none
cpanel.dalka.gov.so,none
cpanel.data.gov.so,none
cpanel.drp.gov.so,none
cpanel.ebusiness.gov.so,none
cpanel.elections.gov.so,none
cpanel.environment.gov.so,none
cpanel.galmudug.gov.so,none
cpanel.galmudugparliament.gov.so,none
cpanel.gcri.gov.so,none
cpanel.hirshabelle.gov.so,none
cpanel.icgb.gov.so,none
cpanel.ict.gov.so,none
cpanel.immigration.gov.so,none
cpanel.immigration.nairobiembassy.gov.so,none
cpanel.ind.gov.so,none
cpanel.mera.gov.so,none
cpanel.mfmr.gov.so,none
cpanel.midnimo.gov.so,none
cpanel.mipt.gov.so,none
cpanel.moa.gov.so,none
cpanel.moca.gov.so,none
cpanel.moci.gov.so,none
cpanel.mod.gov.so,none
cpanel.moewr.gov.so,none
cpanel.mof.gov.so,none
cpanel.mofa.gov.so,none
cpanel.mofep.gov.so,none
cpanel.mofmr.gov.so,none
cpanel.mofp.gov.so,none
cpanel.mogadishuairport.gov.so,none
cpanel.moh.gov.so,10 ALT3.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.
cpanel.mohadm.gov.so,none
cpanel.moif.gov.so,none
cpanel.moifar.gov.so,none
cpanel.mois.gov.so,none
cpanel.moj.gov.so,none
cpanel.mol.gov.so,none
cpanel.molsa.gov.so,none
cpanel.monr.gov.so,none
cpanel.mop.gov.so,1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
cpanel.mopetmr.gov.so,none
cpanel.mopic.gov.so,none
cpanel.mopmr.gov.so,none
cpanel.motca.gov.so,none
cpanel.moys.gov.so,none
cpanel.mptt.gov.so,none
cpanel.mpwr.gov.so,none
cpanel.mwhrd.gov.so,none
cpanel.nca.gov.so,none
cpanel.ncri.gov.so,none
cpanel.ncsc.gov.so,none
cpanel.nideo.gov.so,none
cpanel.niec.gov.so,none
cpanel.nisa.gov.so,5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
cpanel.oag.gov.so,none
cpanel.odpm.gov.so,none
cpanel.onesomalia.gov.so,none
cpanel.opm.gov.so,none
cpanel.parliament.gov.so,none
cpanel.pol.gov.so,none
cpanel.presidency.gov.so,none
cpanel.radiomuqdisho.gov.so,none
cpanel.scaa.gov.so,none
cpanel.senate.gov.so,none
cpanel.snl.gov.so,none
cpanel.sodma.gov.so,10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
cpanel.somalia.gov.so,none
cpanel.somaliembassy-ch.gov.so,none
cpanel.somalifirst.gov.so,none
cpanel.somasa.gov.so,5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 aspmx3.googlemail.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx2.googlemail.com.
cpanel.somfrc.gov.so,none
cpanel.sonic.gov.so,none
cpanel.spf.gov.so,none
cpanel.villasomalia.gov.so,none
cpanel.visa.gov.so,none
cpanel.xds.gov.so,none
csc.hirshabelle.gov.so,none
dalka.gov.so,none
dastuurka.moca.gov.so,none
data.gov.so,none
delivery.opm.gov.so,none
drp.gov.so,none
ebsprod.centralbank.gov.so,none
ebusiness.gov.so,none
elections.gov.so,none
environment.gov.so,none
exp.bfc.gov.so,none
frc.gov.so,none
galmudug.gov.so,none
galmudugparliament.gov.so,none
gcri.gov.so,none
golahashacabka.parliament.gov.so,none
