subdomain,parent_domain,http_status,mx
acc-idp-backoffice.gov.gd,gov.gd,Could not resolve host: acc-idp-backoffice.gov.gd,none
acc-login-tax.gov.gd,gov.gd,Could not resolve host: acc-login-tax.gov.gd,none
acc-mts-cr.gov.gd,gov.gd,Could not resolve host: acc-mts-cr.gov.gd,none
acc-mts-main.gov.gd,gov.gd,Could not resolve host: acc-mts-main.gov.gd,none
acc-reports.gov.gd,gov.gd,Could not resolve host: acc-reports.gov.gd,none
acc-tax.gov.gd,gov.gd,Could not resolve host: acc-tax.gov.gd,none
acme-cert.gov.gd,gov.gd,Could not resolve host: acme-cert.gov.gd,none
admin.elandregistry.gov.gd,gov.gd,404,none
aml.gov.gd,gov.gd,200,none
amlportal.gov.gd,gov.gd,404,none
api.pay.gov.gd,gov.gd,301,none
archives.gov.gd,gov.gd,521,none
asycuda.customs.gov.gd,gov.gd,SSL certificate problem: certificate has expired,none
asycudaapp.customs.gov.gd,gov.gd,SSL certificate problem: certificate has expired,none
audit.gov.gd,gov.gd,200,0 audit-gov-gd.mail.protection.outlook.com.
autodiscover.cannabiscommission.gov.gd,gov.gd,SSL: no alternative certificate subject name matches target hostname 'autodiscover.cannabiscommission.gov.gd',none
autodiscover.cardtp.gov.gd,gov.gd,400,none
autodiscover.cbi.gov.gd,gov.gd,SSL: no alternative certificate subject name matches target hostname 'autodiscover.cbi.gov.gd',none
autodiscover.cd.gov.gd,gov.gd,400,none
autodiscover.csirt.gov.gd,gov.gd,400,none
autodiscover.gazettes.gov.gd,gov.gd,400,none
autodiscover.laws.gov.gd,gov.gd,400,none
backoffice.gov.gd,gov.gd,Could not resolve host: backoffice.gov.gd,none
backoffice.psc.gov.gd,gov.gd,405,none
backoffice.publiclibrary.gov.gd,gov.gd,405,none
cabinet.gov.gd,gov.gd,Could not resolve host: cabinet.gov.gd,none
cannabiscommission.gov.gd,gov.gd,200,none
cardtp.gov.gd,gov.gd,200,none
cbi.gov.gd,gov.gd,301,10 cbi.gov.gd.; 0 mail.cbi.gov.gd.
cbs.grenada.gov.gd,gov.gd,Could not resolve host: cbs.grenada.gov.gd,none
cbsgrenada.gov.gd,gov.gd,Could not resolve host: cbsgrenada.gov.gd,none
