hostname,score,sources,label,level,http_status,mx
finance.gd,7,wikidata;wikidata,Ministry of Finance of Grenada,,200,none
gdbs.gd,4,wikidata,Grenada Bureau of Standards,,200,10 mx1.emailsrvr.com.; 20 mx2.emailsrvr.com.
imagrenada.gd,4,wikidata,Investment Migration Agency Grenada,,200,0 imagrenada-gd.mail.protection.outlook.com.
ird.gd,4,wikidata,Inland Revenue Division of Grenada,,302,20 mail2.bravehost.com.; 10 mail1.bravehost.com.
nadma.gd,4,wikidata,National Disaster Management Agency of Grenada,,401,0 nadma-gd.mail.protection.outlook.com.
procurement.gd,4,wikidata,Office of Public Procurement of Grenada,,301,20 mx2.emailsrvr.com.; 10 mx1.emailsrvr.com.
eccb-centralbank.org,3,wikidata,Eastern Caribbean Central Bank,,ConnectException,0 eccbcentralbank-org01b.mail.protection.outlook.com.
grenadacustoms.com,3,wikidata,Customs & Excise Division of Grenada,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching grenadacustoms.com found.,10 mail1.bravehost.com.; 20 mail2.bravehost.com.
grenadafiu.com,3,wikidata,Financial Intelligence Unit of Grenada,,200,10 mail1.bravehost.com.; 20 mail2.bravehost.com.
grenadaparliament.gd,2,wikidata;wikidata;wikidata;wikidata;wikidata,Parliament of Grenada | Senate of Grenada | House of Representatives of Grenada | Houses of Parliament of Grenada,central,200,0 mail.grenadaparliament.gd.
